rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,2899.430290,2844.637315,2844.637315,2899.430290,2844.637315,2844.637315,3147.451549,3143.123700,3143.123700,3143.123700,1007599.273438,989520.093811,989520.093811,1007599.273438,989520.093811,989520.093811,42075.069824,42075.069824,42075.069824,1090650.629578
1,0,0,2899.430290,2844.683043,2844.683043,2899.430290,2844.683043,2844.683043,3147.450986,3143.753723,3143.753723,3143.753723,1007599.273438,989475.539551,989475.539551,1007599.273438,989475.539551,989475.539551,42293.906372,42293.906372,42293.906372,1090861.511841
2,0,1,2899.430290,2846.402783,2846.402783,2899.430290,2846.402783,2846.402783,3147.451168,3142.570996,3142.570996,3142.570996,1007599.273438,990033.886047,990033.886047,1007599.273438,990033.886047,990033.886047,41888.803406,41888.803406,41888.803406,1090456.461426
3,0,1,2899.430290,2846.902757,2846.902757,2899.430290,2846.902757,2846.902757,3147.451420,3142.756814,3142.756814,3142.756814,1007599.273438,990197.992004,990197.992004,1007599.273438,990197.992004,990197.992004,41950.726868,41950.726868,41950.726868,1090518.967773
4,0,0,2899.430290,2844.793977,2844.793977,2899.430290,2844.793977,2844.793977,3147.451313,3143.275714,3143.275714,3143.275714,1007599.273438,989458.109009,989458.109009,1007599.273438,989458.109009,989458.109009,42127.455444,42127.455444,42127.455444,1090695.265198
5,0,0,2899.430290,2844.450202,2844.450202,2899.430290,2844.450202,2844.450202,3147.451385,3143.899611,3143.899611,3143.899611,1007599.273438,989399.704956,989399.704956,1007599.273438,989399.704956,989399.704956,42346.178223,42346.178223,42346.178223,1090913.651794
6,0,1,2899.430290,2846.745903,2846.745903,2899.430290,2846.745903,2846.745903,3147.451247,3142.553929,3142.553929,3142.553929,1007599.273438,990140.654968,990140.654968,1007599.273438,990140.654968,990140.654968,41882.655151,41882.655151,41882.655151,1090450.895203
7,0,1,2899.430290,2846.501771,2846.501771,2899.430290,2846.501771,2846.501771,3147.451547,3142.859169,3142.859169,3142.859169,1007599.273438,990128.733337,990128.733337,1007599.273438,990128.733337,990128.733337,41985.939270,41985.939270,41985.939270,1090553.817871
8,0,0,2899.430290,2844.822227,2844.822227,2899.430290,2844.822227,2844.822227,3147.451320,3143.359508,3143.359508,3143.359508,1007599.273438,989530.482422,989530.482422,1007599.273438,989530.482422,989530.482422,42157.168274,42157.168274,42157.168274,1090724.872864
9,0,0,2899.430290,2844.614377,2844.614377,2899.430290,2844.614377,2844.614377,3147.451527,3143.859597,3143.859597,3143.859597,1007599.273438,989444.112427,989444.112427,1007599.273438,989444.112427,989444.112427,42332.242310,42332.242310,42332.242310,1090899.677246
