rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,1464.959841,1431.803045,1431.803045,1464.959841,1431.803045,1431.803045,1658.573754,1640.627114,1640.627114,1640.627114,225576.625549,219707.312500,219707.312500,225576.625549,219707.312500,219707.312500,6263.815979,6263.815979,6263.815979,268407.751465
1,0,0,1464.959841,1431.632393,1431.632393,1464.959841,1431.632393,1431.632393,1658.573791,1638.693318,1638.693318,1638.693318,225576.625549,220052.097168,220052.097168,225576.625549,220052.097168,220052.097168,5744.988159,5744.988159,5744.988159,267883.685913
2,0,0,1464.959841,1431.954515,1431.954515,1464.959841,1431.954515,1431.954515,1658.573290,1640.943818,1640.943818,1640.943818,225576.625549,220008.186218,220008.186218,225576.625549,220008.186218,220008.186218,6373.881165,6373.881165,6373.881165,268511.369751
3,0,0,1464.959841,1431.615040,1431.615040,1464.959841,1431.615040,1431.615040,1658.572819,1642.281179,1642.281179,1642.281179,225576.625549,219994.125061,219994.125061,225576.625549,219994.125061,219994.125061,6779.714111,6779.714111,6779.714111,268917.131226
4,0,1,1464.959841,1432.271021,1432.271021,1464.959841,1432.271021,1432.271021,1658.573464,1641.154778,1641.154778,1641.154778,225576.625549,220147.631226,220147.631226,225576.625549,220147.631226,220147.631226,6444.200867,6444.200867,6444.200867,268584.101746
5,0,1,1464.959841,1432.587213,1432.587213,1464.959841,1432.587213,1432.587213,1658.572957,1642.355242,1642.355242,1642.355242,225576.625549,220133.917053,220133.917053,225576.625549,220133.917053,220133.917053,6800.531494,6800.531494,6800.531494,268937.919739
6,0,1,1464.959841,1432.674387,1432.674387,1464.959841,1432.674387,1432.674387,1658.573771,1641.754781,1641.754781,1641.754781,225576.625549,219981.554810,219981.554810,225576.625549,219981.554810,219981.554810,6628.241943,6628.241943,6628.241943,268765.835327
7,0,1,1464.959841,1432.547504,1432.547504,1464.959841,1432.547504,1432.547504,1658.573051,1642.705367,1642.705367,1642.705367,225576.625549,220052.435242,220052.435242,225576.625549,220052.435242,220052.435242,6896.954346,6896.954346,6896.954346,269034.268494
8,0,0,1464.959841,1432.581678,1432.581678,1464.959841,1432.581678,1432.581678,1658.573627,1640.746639,1640.746639,1640.746639,225576.625549,219939.531006,219939.531006,225576.625549,219939.531006,219939.531006,6306.715271,6306.715271,6306.715271,268442.319031
9,0,0,1464.959841,1431.576766,1431.576766,1464.959841,1431.576766,1431.576766,1658.573268,1641.716906,1641.716906,1641.716906,225576.625549,220180.331421,220180.331421,225576.625549,220180.331421,220180.331421,6617.287537,6617.287537,6617.287537,268754.171997
10,0,0,1464.959841,1432.100707,1432.100707,1464.959841,1432.100707,1432.100707,1658.572233,1641.021769,1641.021769,1641.021769,225576.625549,220053.359741,220053.359741,225576.625549,220053.359741,220053.359741,6400.404419,6400.404419,6400.404419,268536.817139
11,0,0,1464.959841,1431.697989,1431.697989,1464.959841,1431.697989,1431.697989,1658.573576,1640.686635,1640.686635,1640.686635,225576.625549,219966.745544,219966.745544,225576.625549,219966.745544,219966.745544,6285.481201,6285.481201,6285.481201,268422.212036
12,0,1,1464.959841,1432.440589,1432.440589,1464.959841,1432.440589,1432.440589,1658.573132,1638.353607,1638.353607,1638.353607,225576.625549,220147.229309,220147.229309,225576.625549,220147.229309,220147.229309,5655.190430,5655.190430,5655.190430,267793.875000
13,0,1,1464.959841,1432.354846,1432.354846,1464.959841,1432.354846,1432.354846,1658.573642,1649.500238,1649.500238,1649.500238,225576.625549,220253.605652,220253.605652,225576.625549,220253.605652,220253.605652,8718.354309,8718.354309,8718.354309,270855.786316
14,0,1,1464.959841,1432.497823,1432.497823,1464.959841,1432.497823,1432.497823,1658.573780,1641.699290,1641.699290,1641.699290,225576.625549,220031.748535,220031.748535,225576.625549,220031.748535,220031.748535,6612.043213,6612.043213,6612.043213,268749.231140
15,0,1,1464.959841,1432.214623,1432.214623,1464.959841,1432.214623,1432.214623,1658.573606,1641.983238,1641.983238,1641.983238,225576.625549,220009.693298,220009.693298,225576.625549,220009.693298,220009.693298,6695.091431,6695.091431,6695.091431,268834.751831
16,0,0,1464.959841,1432.013451,1432.013451,1464.959841,1432.013451,1432.013451,1658.573059,1640.551864,1640.551864,1640.551864,225576.625549,219866.491272,219866.491272,225576.625549,219866.491272,219866.491272,6242.960266,6242.960266,6242.960266,268380.683105
17,0,0,1464.959841,1431.390051,1431.390051,1464.959841,1431.390051,1431.390051,1658.573405,1642.915119,1642.915119,1642.915119,225576.625549,220185.252136,220185.252136,225576.625549,220185.252136,220185.252136,6954.130310,6954.130310,6954.130310,269091.300537
18,0,0,1464.959841,1431.778550,1431.778550,1464.959841,1431.778550,1431.778550,1658.573081,1640.513365,1640.513365,1640.513365,225576.625549,220047.170227,220047.170227,225576.625549,220047.170227,220047.170227,6232.576721,6232.576721,6232.576721,268371.455872
19,0,0,1464.959841,1431.789994,1431.789994,1464.959841,1431.789994,1431.789994,1658.573315,1639.051269,1639.051269,1639.051269,225576.625549,220025.705627,220025.705627,225576.625549,220025.705627,220025.705627,5840.730896,5840.730896,5840.730896,267978.269531
20,0,1,1464.959841,1432.346787,1432.346787,1464.959841,1432.346787,1432.346787,1658.573360,1639.445150,1639.445150,1639.445150,225576.625549,220220.250488,220220.250488,225576.625549,220220.250488,220220.250488,5946.112183,5946.112183,5946.112183,268083.887451
21,0,1,1464.959841,1432.532254,1432.532254,1464.959841,1432.532254,1432.532254,1658.572856,1642.530548,1642.530548,1642.530548,225576.625549,220194.739868,220194.739868,225576.625549,220194.739868,220194.739868,6848.652832,6848.652832,6848.652832,268986.332581
22,0,1,1464.959841,1432.800608,1432.800608,1464.959841,1432.800608,1432.800608,1658.573063,1641.575818,1641.575818,1641.575818,225576.625549,220130.392761,220130.392761,225576.625549,220130.392761,220130.392761,6575.531555,6575.531555,6575.531555,268712.839844
