rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,2899.812316,2850.918349,2850.918349,2899.812316,2850.918349,2850.918349,3140.360099,3132.931397,3132.931397,3132.931397,956605.097595,943248.256226,943248.256226,956605.097595,943248.256226,943248.256226,247666.394653,247666.394653,247666.394653,1034098.394653
1,0,0,2899.812316,2850.462888,2850.462888,2899.812316,2850.462888,2850.462888,3140.359673,3133.127170,3133.127170,3133.127170,956605.097595,943156.185303,943156.185303,956605.097595,943156.185303,943156.185303,247739.861145,247739.861145,247739.861145,1034163.114502
2,0,0,2899.812316,2850.440625,2850.440625,2899.812316,2850.440625,2850.440625,3140.359348,3133.065635,3133.065635,3133.065635,956605.097595,943141.249573,943141.249573,956605.097595,943141.249573,943141.249573,247716.700562,247716.700562,247716.700562,1034140.105164
3,0,0,2899.812316,2850.543624,2850.543624,2899.812316,2850.543624,2850.543624,3140.359650,3133.570220,3133.570220,3133.570220,956605.097595,943167.361633,943167.361633,956605.097595,943167.361633,943167.361633,247889.513611,247889.513611,247889.513611,1034313.846619
4,0,1,2899.812316,2851.468565,2851.468565,2899.812316,2851.468565,2851.468565,3140.359475,3134.009097,3134.009097,3134.009097,956605.097595,943451.768555,943451.768555,956605.097595,943451.768555,943451.768555,248031.265137,248031.265137,248031.265137,1034455.883179
5,0,1,2899.812316,2851.397835,2851.397835,2899.812316,2851.397835,2851.397835,3140.359791,3133.324009,3133.324009,3133.324009,956605.097595,943488.392944,943488.392944,956605.097595,943488.392944,943488.392944,247808.940247,247808.940247,247808.940247,1034233.108215
6,0,1,2899.812316,2856.561248,2856.561248,2899.812316,2856.561248,2856.561248,3140.360114,3140.360114,3140.360114,3140.360114,956605.097595,945209.172791,945209.172791,956605.097595,945209.172791,945209.172791,250083.075378,250083.075378,250083.075378,1036515.075378
7,0,1,2899.812316,2851.493384,2851.493384,2899.812316,2851.493384,2851.493384,3140.360048,3133.221014,3133.221014,3133.221014,956605.097595,943544.552246,943544.552246,956605.097595,943544.552246,943544.552246,247773.071960,247773.071960,247773.071960,1034196.599243
8,0,0,2899.812316,2852.286417,2852.286417,2899.812316,2852.286417,2852.286417,3140.360074,3132.902703,3132.902703,3132.902703,956605.097595,943619.961487,943619.961487,956605.097595,943619.961487,943619.961487,247656.539734,247656.539734,247656.539734,1034086.981384
9,0,0,2899.812316,2850.664298,2850.664298,2899.812316,2850.664298,2850.664298,3140.359599,3133.344736,3133.344736,3133.344736,956605.097595,943242.612549,943242.612549,956605.097595,943242.612549,943242.612549,247815.973083,247815.973083,247815.973083,1034240.262024
