rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,2862.994933,2852.290208,2852.290208,2862.994933,2852.290208,2852.290208,3111.399175,3107.584620,3107.584620,3107.584620,932630.246155,929467.760315,929467.760315,932630.246155,929467.760315,929467.760315,222406.876404,222406.876404,222406.876404,1008838.876404
1,0,0,2862.994933,2849.863675,2849.863675,2862.994933,2849.863675,2849.863675,3111.399378,3108.120108,3108.120108,3108.120108,932630.246155,928908.497498,928908.497498,932630.246155,928908.497498,928908.497498,222591.808533,222591.808533,222591.808533,1009015.183777
2,0,1,2862.994933,2850.924238,2850.924238,2862.994933,2850.924238,2850.924238,3111.399387,3110.852309,3110.852309,3110.852309,932630.246155,929185.805603,929185.805603,932630.246155,929185.805603,929185.805603,223481.331116,223481.331116,223481.331116,1009905.829834
3,0,1,2862.994933,2850.886621,2850.886621,2862.994933,2850.886621,2850.886621,3111.398922,3110.637133,3110.637133,3110.637133,932630.246155,929197.924377,929197.924377,932630.246155,929197.924377,929197.924377,223411.902832,223411.902832,223411.902832,1009835.819336
4,0,0,2862.994933,2855.382826,2855.382826,2862.994933,2855.382826,2855.382826,3111.399242,3108.383141,3108.383141,3108.383141,932630.246155,930439.948853,930439.948853,932630.246155,930439.948853,930439.948853,222680.088074,222680.088074,222680.088074,1009104.195862
5,0,0,2862.994933,2849.862693,2849.862693,2862.994933,2849.862693,2849.862693,3111.399023,3108.177107,3108.177107,3108.177107,932630.246155,928950.023376,928950.023376,932630.246155,928950.023376,928950.023376,222610.348022,222610.348022,222610.348022,1009034.757385
6,0,1,2862.994933,2850.758468,2850.758468,2862.994933,2850.758468,2850.758468,3111.398803,3111.248613,3111.248613,3111.248613,932630.246155,929245.616577,929245.616577,932630.246155,929245.616577,929245.616577,223608.154236,223608.154236,223608.154236,1010032.452637
7,0,1,2862.994933,2851.414270,2851.414270,2862.994933,2851.414270,2851.414270,3111.398876,3110.678240,3110.678240,3110.678240,932630.246155,929309.289429,929309.289429,932630.246155,929309.289429,929309.289429,223424.939758,223424.939758,223424.939758,1009849.383484
8,0,0,2862.994933,2849.815775,2849.815775,2862.994933,2849.815775,2849.815775,3111.398722,3107.656534,3107.656534,3107.656534,932630.246155,928851.028320,928851.028320,932630.246155,928851.028320,928851.028320,222431.814087,222431.814087,222431.814087,1008855.311462
9,0,0,2862.994933,2850.533520,2850.533520,2862.994933,2850.533520,2850.533520,3111.398623,3108.571543,3108.571543,3108.571543,932630.246155,928982.193420,928982.193420,932630.246155,928982.193420,928982.193420,222742.303223,222742.303223,222742.303223,1009166.294434
10,0,1,2862.994933,2851.105083,2851.105083,2862.994933,2851.105083,2851.105083,3111.399365,3111.026240,3111.026240,3111.026240,932630.246155,929277.486816,929277.486816,932630.246155,929277.486816,929277.486816,223537.512390,223537.512390,223537.512390,1009961.754578
11,0,1,2862.994933,2851.558587,2851.558587,2862.994933,2851.558587,2851.558587,3111.398863,3111.095137,3111.095137,3111.095137,932630.246155,929386.357971,929386.357971,932630.246155,929386.357971,929386.357971,223559.343140,223559.343140,223559.343140,1009983.134766
12,0,0,2862.994933,2850.123391,2850.123391,2862.994933,2850.123391,2850.123391,3111.398582,3107.781076,3107.781076,3107.781076,932630.246155,928923.230469,928923.230469,932630.246155,928923.230469,928923.230469,222474.876099,222474.876099,222474.876099,1008898.673401
13,0,0,2862.994933,2849.670610,2849.670610,2862.994933,2849.670610,2849.670610,3111.399342,3108.472934,3108.472934,3108.472934,932630.246155,928868.044678,928868.044678,932630.246155,928868.044678,928868.044678,222709.835632,222709.835632,222709.835632,1009133.993652
14,0,1,2862.994933,2850.842698,2850.842698,2862.994933,2850.842698,2850.842698,3111.399310,3111.271600,3111.271600,3111.271600,932630.246155,929219.428406,929219.428406,932630.246155,929219.428406,929219.428406,223615.831909,223615.831909,223615.831909,1010040.236389
15,0,1,2862.994933,2851.202258,2851.202258,2862.994933,2851.202258,2851.202258,3111.398917,3109.888659,3109.888659,3109.888659,932630.246155,929280.078613,929280.078613,932630.246155,929280.078613,929280.078613,223170.212341,223170.212341,223170.212341,1009594.485657
16,0,0,2862.994933,2849.939476,2849.939476,2862.994933,2849.939476,2849.939476,3111.398911,3107.518461,3107.518461,3107.518461,932630.246155,928805.919861,928805.919861,932630.246155,928805.919861,928805.919861,222385.067322,222385.067322,222385.067322,1008809.360840
17,0,0,2862.994933,2850.144544,2850.144544,2862.994933,2850.144544,2850.144544,3111.399391,3108.125934,3108.125934,3108.125934,932630.246155,928913.711121,928913.711121,932630.246155,928913.711121,928913.711121,222593.606384,222593.606384,222593.606384,1009017.532837
18,0,1,2862.994933,2850.872579,2850.872579,2862.994933,2850.872579,2850.872579,3111.399398,3110.735469,3110.735469,3110.735469,932630.246155,929222.791321,929222.791321,932630.246155,929222.791321,929222.791321,223443.862061,223443.862061,223443.862061,1009868.451111
19,0,1,2862.994933,2851.432624,2851.432624,2862.994933,2851.432624,2851.432624,3111.398758,3109.484919,3109.484919,3109.484919,932630.246155,929320.650330,929320.650330,932630.246155,929320.650330,929320.650330,223039.070801,223039.070801,223039.070801,1009463.607727
20,0,0,2862.994933,2850.064842,2850.064842,2862.994933,2850.064842,2850.064842,3111.399149,3105.343413,3105.343413,3105.343413,932630.246155,928860.302246,928860.302246,932630.246155,928860.302246,928860.302246,221689.298035,221689.298035,221689.298035,1008114.071655
21,0,0,2862.994933,2849.819729,2849.819729,2862.994933,2849.819729,2849.819729,3111.398804,3108.129353,3108.129353,3108.129353,932630.246155,928838.774780,928838.774780,932630.246155,928838.774780,928838.774780,222594.337891,222594.337891,222594.337891,1009018.244873
22,0,1,2862.994933,2851.385130,2851.385130,2862.994933,2851.385130,2851.385130,3111.399349,3110.804482,3110.804482,3110.804482,932630.246155,929389.361267,929389.361267,932630.246155,929389.361267,929389.361267,223466.001953,223466.001953,223466.001953,1009890.780457
23,0,1,2862.994933,2851.040911,2851.040911,2862.994933,2851.040911,2851.040911,3111.399192,3109.939209,3109.939209,3109.939209,932630.246155,929173.511536,929173.511536,932630.246155,929173.511536,929173.511536,223186.851746,223186.851746,223186.851746,1009611.125244
24,0,0,2862.994933,2850.183851,2850.183851,2862.994933,2850.183851,2850.183851,3111.399283,3104.752873,3104.752873,3104.752873,932630.246155,928891.405029,928891.405029,932630.246155,928891.405029,928891.405029,221507.519958,221507.519958,221507.519958,1007937.866516
25,0,0,2862.994933,2849.844110,2849.844110,2862.994933,2849.844110,2849.844110,3111.399335,3108.212061,3108.212061,3108.212061,932630.246155,928894.337891,928894.337891,932630.246155,928894.337891,928894.337891,222622.643799,222622.643799,222622.643799,1009046.268555
26,0,1,2862.994933,2851.146497,2851.146497,2862.994933,2851.146497,2851.146497,3111.399112,3110.882817,3110.882817,3110.882817,932630.246155,929281.911621,929281.911621,932630.246155,929281.911621,929281.911621,223491.360107,223491.360107,223491.360107,1009915.466919
27,0,1,2862.994933,2851.177684,2851.177684,2862.994933,2851.177684,2851.177684,3111.399406,3110.028415,3110.028415,3110.028415,932630.246155,929312.610291,929312.610291,932630.246155,929312.610291,929312.610291,223215.760559,223215.760559,223215.760559,1009640.601868
28,0,0,2862.994933,2849.802745,2849.802745,2862.994933,2849.802745,2849.802745,3111.398608,3107.698989,3107.698989,3107.698989,932630.246155,928866.316528,928866.316528,932630.246155,928866.316528,928866.316528,222446.702820,222446.702820,222446.702820,1008872.024231
29,0,0,2862.994933,2849.507721,2849.507721,2862.994933,2849.507721,2849.507721,3111.399400,3108.603046,3108.603046,3108.603046,932630.246155,928738.800110,928738.800110,932630.246155,928738.800110,928738.800110,222752.482727,222752.482727,222752.482727,1009176.839233
30,0,1,2862.994933,2851.331403,2851.331403,2862.994933,2851.331403,2851.331403,3111.398792,3111.261925,3111.261925,3111.261925,932630.246155,929321.432251,929321.432251,932630.246155,929321.432251,929321.432251,223612.438965,223612.438965,223612.438965,1010036.877319
31,0,1,2862.994933,2851.441041,2851.441041,2862.994933,2851.441041,2851.441041,3111.399346,3109.677386,3109.677386,3109.677386,932630.246155,929403.904053,929403.904053,932630.246155,929403.904053,929403.904053,223101.990662,223101.990662,223101.990662,1009525.959595
32,0,0,2862.994933,2849.962003,2849.962003,2862.994933,2849.962003,2849.962003,3111.399119,3107.163253,3107.163253,3107.163253,932630.246155,928960.134949,928960.134949,932630.246155,928960.134949,928960.134949,222272.209656,222272.209656,222272.209656,1008696.571350
33,0,0,2862.994933,2849.549410,2849.549410,2862.994933,2849.549410,2849.549410,3111.399181,3108.315749,3108.315749,3108.315749,932630.246155,928790.986755,928790.986755,932630.246155,928790.986755,928790.986755,222657.675903,222657.675903,222657.675903,1009081.477295
34,0,1,2862.994933,2851.404866,2851.404866,2862.994933,2851.404866,2851.404866,3111.399057,3111.399057,3111.399057,3111.399057,932630.246155,929386.898132,929386.898132,932630.246155,929386.898132,929386.898132,223656.437073,223656.437073,223656.437073,1010088.881592
35,0,1,2862.994933,2850.995680,2850.995680,2862.994933,2850.995680,2850.995680,3111.399074,3109.952386,3109.952386,3109.952386,932630.246155,929155.408386,929155.408386,932630.246155,929155.408386,929155.408386,223191.144592,223191.144592,223191.144592,1009615.778320
36,0,0,2862.994933,2849.427502,2849.427502,2862.994933,2849.427502,2849.427502,3111.399299,3107.620511,3107.620511,3107.620511,932630.246155,928781.235596,928781.235596,932630.246155,928781.235596,928781.235596,222419.692749,222419.692749,222419.692749,1008843.109497
37,0,0,2862.994933,2849.497987,2849.497987,2862.994933,2849.497987,2849.497987,3111.398588,3108.617422,3108.617422,3108.617422,932630.246155,928743.487366,928743.487366,932630.246155,928743.487366,928743.487366,222757.057007,222757.057007,222757.057007,1009181.219727
38,0,1,2862.994933,2850.795606,2850.795606,2862.994933,2850.795606,2850.795606,3111.399078,3110.660844,3110.660844,3110.660844,932630.246155,929238.296814,929238.296814,932630.246155,929238.296814,929238.296814,223420.005615,223420.005615,223420.005615,1009843.996460
39,0,1,2862.994933,2851.497778,2851.497778,2862.994933,2851.497778,2851.497778,3111.398960,3110.009661,3110.009661,3110.009661,932630.246155,929297.866211,929297.866211,932630.246155,929297.866211,929297.866211,223209.371460,223209.371460,223209.371460,1009635.623413
40,0,0,2862.994933,2849.612230,2849.612230,2862.994933,2849.612230,2849.612230,3111.399212,3107.767369,3107.767369,3107.767369,932630.246155,928760.900635,928760.900635,932630.246155,928760.900635,928760.900635,222470.643433,222470.643433,222470.643433,1008894.060303
41,0,0,2862.994933,2849.623122,2849.623122,2862.994933,2849.623122,2849.623122,3111.398586,3108.482932,3108.482932,3108.482932,932630.246155,928817.616577,928817.616577,932630.246155,928817.616577,928817.616577,222713.170776,222713.170776,222713.170776,1009137.070435
42,0,1,2862.994933,2851.056512,2851.056512,2862.994933,2851.056512,2851.056512,3111.398779,3110.972383,3110.972383,3110.972383,932630.246155,929202.565430,929202.565430,932630.246155,929202.565430,929202.565430,223519.751099,223519.751099,223519.751099,1009944.190125
43,0,1,2862.994933,2850.923623,2850.923623,2862.994933,2850.923623,2850.923623,3111.399328,3110.018131,3110.018131,3110.018131,932630.246155,929177.152527,929177.152527,932630.246155,929177.152527,929177.152527,223212.496399,223212.496399,223212.496399,1009640.050842
44,0,0,2862.994933,2849.847224,2849.847224,2862.994933,2849.847224,2849.847224,3111.398598,3107.801461,3107.801461,3107.801461,932630.246155,928925.853821,928925.853821,932630.246155,928925.853821,928925.853821,222481.915222,222481.915222,222481.915222,1008905.416626
45,0,0,2862.994933,2849.609663,2849.609663,2862.994933,2849.609663,2849.609663,3111.399117,3108.140179,3108.140179,3108.140179,932630.246155,928743.839844,928743.839844,932630.246155,928743.839844,928743.839844,222598.243896,222598.243896,222598.243896,1009022.323975
46,0,1,2862.994933,2850.631678,2850.631678,2862.994933,2850.631678,2850.631678,3111.398927,3111.036425,3111.036425,3111.036425,932630.246155,929157.684692,929157.684692,932630.246155,929157.684692,929157.684692,223540.408997,223540.408997,223540.408997,1009966.087769
47,0,1,2862.994933,2851.106967,2851.106967,2862.994933,2851.106967,2851.106967,3111.399209,3109.433807,3109.433807,3109.433807,932630.246155,929218.468506,929218.468506,932630.246155,929218.468506,929218.468506,223022.850281,223022.850281,223022.850281,1009446.979797
