rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
29,0,0,2857.082521,2848.943032,2848.943032,2857.082521,2848.943032,2848.943032,3130.083421,3123.879263,3123.879263,3123.879263,974780.762939,972259.377686,972259.377686,974780.762939,972259.377686,972259.377686,14569.674133,14569.674133,14569.674133,1063137.588501
30,0,1,2857.082521,2849.530563,2849.530563,2857.082521,2849.530563,2849.530563,3130.082782,3125.293890,3125.293890,3125.293890,974780.762939,972638.829468,972638.829468,974780.762939,972638.829468,972638.829468,15065.523743,15065.523743,15065.523743,1063633.800720
31,0,1,2857.082521,2849.588155,2849.588155,2857.082521,2849.588155,2849.588155,3130.083227,3124.757706,3124.757706,3124.757706,974780.762939,972614.890442,972614.890442,974780.762939,972614.890442,972614.890442,14878.796448,14878.796448,14878.796448,1063446.460815
32,0,0,2857.082521,2848.761061,2848.761061,2857.082521,2848.761061,2848.761061,3130.083358,3123.638652,3123.638652,3123.638652,974780.762939,972292.036560,972292.036560,974780.762939,972292.036560,972292.036560,14490.907898,14490.907898,14490.907898,1063058.855896
33,0,0,2857.082521,2848.998119,2848.998119,2857.082521,2848.998119,2848.998119,3130.083466,3123.853565,3123.853565,3123.853565,974780.762939,972289.799988,972289.799988,974780.762939,972289.799988,972289.799988,14560.699402,14560.699402,14560.699402,1063128.361206
34,0,1,2857.082521,2849.575071,2849.575071,2857.082521,2849.575071,2849.575071,3130.083503,3125.322902,3125.322902,3125.322902,974780.762939,972606.746216,972606.746216,974780.762939,972606.746216,972606.746216,15075.713135,15075.713135,15075.713135,1063645.049744
35,0,1,2857.082521,2849.767949,2849.767949,2857.082521,2849.767949,2849.767949,3130.083458,3125.051937,3125.051937,3125.051937,974780.762939,972687.263855,972687.263855,974780.762939,972687.263855,972687.263855,14981.545715,14981.545715,14981.545715,1063549.409241
36,0,0,2857.082521,2848.983552,2848.983552,2857.082521,2848.983552,2848.983552,3130.083265,3123.912550,3123.912550,3123.912550,974780.762939,972277.647400,972277.647400,974780.762939,972277.647400,972277.647400,14580.825439,14580.825439,14580.825439,1063148.747253
37,0,0,2857.082521,2849.248932,2849.248932,2857.082521,2849.248932,2849.248932,3130.083267,3123.941317,3123.941317,3123.941317,974780.762939,972408.740234,972408.740234,974780.762939,972408.740234,972408.740234,14591.042297,14591.042297,14591.042297,1063159.472473
38,0,1,2857.082521,2849.618308,2849.618308,2857.082521,2849.618308,2849.618308,3130.083260,3125.088154,3125.088154,3125.088154,974780.762939,972669.485535,972669.485535,974780.762939,972669.485535,972669.485535,14994.042847,14994.042847,14994.042847,1063562.103699
39,0,1,2857.082521,2849.718656,2849.718656,2857.082521,2849.718656,2849.718656,3130.082934,3125.979226,3125.979226,3125.979226,974780.762939,972671.411926,972671.411926,974780.762939,972671.411926,972671.411926,15303.503540,15303.503540,15303.503540,1063871.752136
40,0,0,2857.082521,2848.888824,2848.888824,2857.082521,2848.888824,2848.888824,3130.083500,3124.034699,3124.034699,3124.034699,974780.762939,972296.140625,972296.140625,974780.762939,972296.140625,972296.140625,14624.315369,14624.315369,14624.315369,1063192.217163
41,0,0,2857.082521,2848.887678,2848.887678,2857.082521,2848.887678,2848.887678,3130.083398,3123.955687,3123.955687,3123.955687,974780.762939,972266.817993,972266.817993,974780.762939,972266.817993,972266.817993,14596.943665,14596.943665,14596.943665,1063164.198608
42,0,1,2857.082521,2849.619442,2849.619442,2857.082521,2849.619442,2849.619442,3130.082896,3125.446567,3125.446567,3125.446567,974780.762939,972598.985107,972598.985107,974780.762939,972598.985107,972598.985107,15118.345825,15118.345825,15118.345825,1063686.127014
43,0,1,2857.082521,2849.664771,2849.664771,2857.082521,2849.664771,2849.664771,3130.083497,3124.911768,3124.911768,3124.911768,974780.762939,972620.292419,972620.292419,974780.762939,972620.292419,972620.292419,14932.605042,14932.605042,14932.605042,1063500.145935
44,0,0,2857.082521,2848.902447,2848.902447,2857.082521,2848.902447,2848.902447,3130.083305,3123.971943,3123.971943,3123.971943,974780.762939,972296.859680,972296.859680,974780.762939,972296.859680,972296.859680,14602.939087,14602.939087,14602.939087,1063170.112183
45,0,0,2857.082521,2848.881387,2848.881387,2857.082521,2848.881387,2848.881387,3130.083191,3123.990286,3123.990286,3123.990286,974780.762939,972235.447998,972235.447998,974780.762939,972235.447998,972235.447998,14608.752808,14608.752808,14608.752808,1063178.631287
46,0,1,2857.082521,2849.909360,2849.909360,2857.082521,2849.909360,2849.909360,3130.082937,3125.255932,3125.255932,3125.255932,974780.762939,972677.187073,972677.187073,974780.762939,972677.187073,972677.187073,15052.328491,15052.328491,15052.328491,1063620.114746
47,0,1,2857.082521,2849.756251,2849.756251,2857.082521,2849.756251,2849.756251,3130.082923,3124.997726,3124.997726,3124.997726,974780.762939,972642.889587,972642.889587,974780.762939,972642.889587,972642.889587,14962.505310,14962.505310,14962.505310,1063530.247375
