rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,1472.119845,1432.413975,1432.413975,1472.119845,1432.413975,1432.413975,1673.988143,1649.655097,1649.655097,1649.655097,234014.606262,227100.915161,227100.915161,234014.606262,227100.915161,227100.915161,16350.471191,16350.471191,16350.471191,278494.471191
1,0,0,1472.119845,1432.043599,1432.043599,1472.119845,1432.043599,1432.043599,1673.987666,1650.326606,1650.326606,1650.326606,234014.606262,227551.019287,227551.019287,234014.606262,227551.019287,227551.019287,16573.875000,16573.875000,16573.875000,278717.559814
2,0,0,1472.119845,1432.255722,1432.255722,1472.119845,1432.255722,1432.255722,1673.988231,1649.643760,1649.643760,1649.643760,234014.606262,227413.026611,227413.026611,234014.606262,227413.026611,227413.026611,16347.004028,16347.004028,16347.004028,278485.466675
3,0,0,1472.119845,1432.266662,1432.266662,1472.119845,1432.266662,1432.266662,1673.986763,1650.500847,1650.500847,1650.500847,234014.606262,227476.339111,227476.339111,234014.606262,227476.339111,227476.339111,16626.420715,16626.420715,16626.420715,278763.131226
4,0,1,1472.119845,1432.695995,1432.695995,1472.119845,1432.695995,1432.695995,1673.987721,1650.079218,1650.079218,1650.079218,234014.606262,227512.331848,227512.331848,234014.606262,227512.331848,227512.331848,16495.693787,16495.693787,16495.693787,278632.108582
5,0,1,1472.119845,1433.317170,1433.317170,1472.119845,1433.317170,1433.317170,1673.988341,1649.521929,1649.521929,1649.521929,234014.606262,227596.625488,227596.625488,234014.606262,227596.625488,227596.625488,16313.701111,16313.701111,16313.701111,278452.354614
6,0,1,1472.119845,1433.309494,1433.309494,1472.119845,1433.309494,1433.309494,1673.987590,1649.637409,1649.637409,1649.637409,234014.606262,227353.127747,227353.127747,234014.606262,227353.127747,227353.127747,16345.160828,16345.160828,16345.160828,278483.706482
7,0,1,1472.119845,1432.892773,1432.892773,1472.119845,1432.892773,1432.892773,1673.988448,1649.552752,1649.552752,1649.552752,234014.606262,227608.010986,227608.010986,234014.606262,227608.010986,227608.010986,16321.945618,16321.945618,16321.945618,278460.994019
8,0,0,1472.119845,1432.950256,1432.950256,1472.119845,1432.950256,1432.950256,1673.988122,1649.258104,1649.258104,1649.258104,234014.606262,227291.756531,227291.756531,234014.606262,227291.756531,227291.756531,16241.766357,16241.766357,16241.766357,278380.232727
9,0,0,1472.119845,1432.293541,1432.293541,1472.119845,1432.293541,1432.293541,1673.988233,1653.295877,1653.295877,1653.295877,234014.606262,227578.375732,227578.375732,234014.606262,227578.375732,227578.375732,17414.937744,17414.937744,17414.937744,279553.299927
