rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,2872.341219,2856.387928,2856.387928,2872.341219,2856.387928,2856.387928,3196.518230,3187.687835,3187.687835,3187.687835,870460.831665,866239.041382,866239.041382,870460.831665,866239.041382,866239.041382,173692.689209,173692.689209,173692.689209,960124.689209
1,0,0,2872.341219,2854.928230,2854.928230,2872.341219,2854.928230,2854.928230,3196.518049,3188.307351,3188.307351,3188.307351,870460.831665,865822.066284,865822.066284,870460.831665,865822.066284,865822.066284,173875.557800,173875.557800,173875.557800,960301.427002
2,0,0,2872.341219,2854.533714,2854.533714,2872.341219,2854.533714,2854.533714,3196.517860,3188.057689,3188.057689,3188.057689,870460.831665,865673.282043,865673.282043,870460.831665,865673.282043,865673.282043,173802.419678,173802.419678,173802.419678,960226.858154
3,0,0,2872.341219,2854.698653,2854.698653,2872.341219,2854.698653,2854.698653,3196.517821,3189.267516,3189.267516,3189.267516,870460.831665,865721.702576,865721.702576,870460.831665,865721.702576,865721.702576,174149.434082,174149.434082,174149.434082,960574.647034
4,0,1,2872.341219,2855.619252,2855.619252,2872.341219,2855.619252,2855.619252,3196.518513,3192.850204,3192.850204,3192.850204,870460.831665,866103.448547,866103.448547,870460.831665,866103.448547,866103.448547,175157.495605,175157.495605,175157.495605,961582.683594
5,0,1,2872.341219,2855.826025,2855.826025,2872.341219,2855.826025,2855.826025,3196.518279,3194.884534,3194.884534,3194.884534,870460.831665,866181.163391,866181.163391,870460.831665,866181.163391,866181.163391,175728.057922,175728.057922,175728.057922,962153.327759
6,0,1,2872.341219,2855.440040,2855.440040,2872.341219,2855.440040,2855.440040,3196.518265,3193.267599,3193.267599,3193.267599,870460.831665,865915.032349,865915.032349,870460.831665,865915.032349,865915.032349,175273.517212,175273.517212,175273.517212,961698.504211
7,0,1,2872.341219,2858.917455,2858.917455,2872.341219,2858.917455,2858.917455,3196.518271,3196.518271,3196.518271,3196.518271,870460.831665,866756.013916,866756.013916,870460.831665,866756.013916,866756.013916,176184.658508,176184.658508,176184.658508,962616.658508
8,0,0,2872.341219,2859.671037,2859.671037,2872.341219,2859.671037,2859.671037,3196.518416,3187.645845,3187.645845,3187.645845,870460.831665,867337.994934,867337.994934,870460.831665,867337.994934,867337.994934,173680.779419,173680.779419,173680.779419,960110.894531
9,0,0,2872.341219,2854.478788,2854.478788,2872.341219,2854.478788,2854.478788,3196.518024,3188.426160,3188.426160,3188.426160,870460.831665,865713.052307,865713.052307,870460.831665,865713.052307,865713.052307,173909.329590,173909.329590,173909.329590,960338.008728
10,0,0,2872.341219,2854.344492,2854.344492,2872.341219,2854.344492,2854.344492,3196.518542,3188.134063,3188.134063,3188.134063,870460.831665,865699.789246,865699.789246,870460.831665,865699.789246,865699.789246,173824.188660,173824.188660,173824.188660,960249.241455
11,0,0,2872.341219,2854.811238,2854.811238,2872.341219,2854.811238,2854.811238,3196.518360,3188.771923,3188.771923,3188.771923,870460.831665,865780.567871,865780.567871,870460.831665,865780.567871,865780.567871,174007.985168,174007.985168,174007.985168,960432.597351
12,0,1,2872.341219,2855.694978,2855.694978,2872.341219,2855.694978,2855.694978,3196.518568,3193.029583,3193.029583,3193.029583,870460.831665,866037.177429,866037.177429,870460.831665,866037.177429,866037.177429,175206.917236,175206.917236,175206.917236,961632.256897
13,0,1,2872.341219,2856.201969,2856.201969,2872.341219,2856.201969,2856.201969,3196.518570,3195.094983,3195.094983,3195.094983,870460.831665,866261.920044,866261.920044,870460.831665,866261.920044,866261.920044,175787.007019,175787.007019,175787.007019,962211.972412
14,0,1,2872.341219,2855.481995,2855.481995,2872.341219,2855.481995,2855.481995,3196.518287,3193.512238,3193.512238,3193.512238,870460.831665,865990.269348,865990.269348,870460.831665,865990.269348,865990.269348,175343.061218,175343.061218,175343.061218,961768.177551
15,0,1,2872.341219,2856.420159,2856.420159,2872.341219,2856.420159,2856.420159,3196.517872,3195.470786,3195.470786,3195.470786,870460.831665,866085.824402,866085.824402,870460.831665,866085.824402,866085.824402,175891.570679,175891.570679,175891.570679,962316.881226
16,0,0,2872.341219,2854.623630,2854.623630,2872.341219,2854.623630,2854.623630,3196.517951,3187.665608,3187.665608,3187.665608,870460.831665,865730.074646,865730.074646,870460.831665,865730.074646,865730.074646,173686.521423,173686.521423,173686.521423,960111.893555
17,0,0,2872.341219,2854.400612,2854.400612,2872.341219,2854.400612,2854.400612,3196.518312,3188.112533,3188.112533,3188.112533,870460.831665,865723.330444,865723.330444,870460.831665,865723.330444,865723.330444,173818.309631,173818.309631,173818.309631,960242.629761
18,0,0,2872.341219,2854.567705,2854.567705,2872.341219,2854.567705,2854.567705,3196.517661,3189.036729,3189.036729,3189.036729,870460.831665,865674.748291,865674.748291,870460.831665,865674.748291,865674.748291,174084.483276,174084.483276,174084.483276,960509.150146
