rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
24,0,1,2901.037913,2849.471896,2849.471896,2901.037913,2849.471896,2849.471896,3148.145928,3147.048666,3147.048666,3147.048666,979150.815369,963213.338379,963213.338379,979150.815369,963213.338379,963213.338379,10109.007629,10109.007629,10109.007629,1058677.358337
25,0,0,2901.037913,2848.026291,2848.026291,2901.037913,2848.026291,2848.026291,3148.145710,3144.574928,3144.574928,3144.574928,979150.815369,962689.504517,962689.504517,979150.815369,962689.504517,962689.504517,9270.126404,9270.126404,9270.126404,1057837.785767
26,0,0,2901.037913,2847.591552,2847.591552,2901.037913,2847.591552,2847.591552,3148.145325,3144.824640,3144.824640,3144.824640,979150.815369,962558.051392,962558.051392,979150.815369,962558.051392,962558.051392,9360.166931,9360.166931,9360.166931,1057927.394836
27,0,0,2901.037913,2847.956047,2847.956047,2901.037913,2847.956047,2847.956047,3148.145498,3145.330107,3145.330107,3145.330107,979150.815369,962639.092041,962639.092041,979150.815369,962639.092041,962639.092041,9537.332825,9537.332825,9537.332825,1058105.231934
28,0,1,2901.037913,2849.620615,2849.620615,2901.037913,2849.620615,2849.620615,3148.145663,3147.222152,3147.222152,3147.222152,979150.815369,963152.714233,963152.714233,979150.815369,963152.714233,963152.714233,10165.687378,10165.687378,10165.687378,1058734.053467
29,0,1,2901.037913,2878.059268,2878.059268,2901.037913,2878.059268,2878.059268,3148.145415,3146.581184,3146.581184,3146.581184,979150.815369,971923.340027,971923.340027,979150.815369,971923.340027,971923.340027,9955.306458,9955.306458,9955.306458,1058523.432068
30,0,0,2901.037913,2847.738778,2847.738778,2901.037913,2847.738778,2847.738778,3148.145913,3144.579744,3144.579744,3144.579744,979150.815369,962542.061340,962542.061340,979150.815369,962542.061340,962542.061340,9272.052612,9272.052612,9272.052612,1057839.354004
31,0,0,2901.037913,2848.002506,2848.002506,2901.037913,2848.002506,2848.002506,3148.145849,3144.938051,3144.938051,3144.938051,979150.815369,962699.026306,962699.026306,979150.815369,962699.026306,962699.026306,9401.113098,9401.113098,9401.113098,1057968.363342
32,0,0,2901.037913,2847.882344,2847.882344,2901.037913,2847.882344,2847.882344,3148.145171,3145.413878,3145.413878,3145.413878,979150.815369,962523.342773,962523.342773,979150.815369,962523.342773,962523.342773,9566.233704,9566.233704,9566.233704,1058134.340942
33,0,1,2901.037913,2849.619452,2849.619452,2901.037913,2849.619452,2849.619452,3148.145796,3146.631817,3146.631817,3146.631817,979150.815369,963251.198853,963251.198853,979150.815369,963251.198853,963251.198853,9971.922180,9971.922180,9971.922180,1058543.320679
34,0,1,2901.037913,2857.674028,2857.674028,2901.037913,2857.674028,2857.674028,3148.145836,3147.752762,3147.752762,3147.752762,979150.815369,965523.169983,965523.169983,979150.815369,965523.169983,965523.169983,10340.364807,10340.364807,10340.364807,1058908.464966
35,0,0,2901.037913,2848.139628,2848.139628,2901.037913,2848.139628,2848.139628,3148.145880,3144.387901,3144.387901,3144.387901,979150.815369,962675.681458,962675.681458,979150.815369,962675.681458,962675.681458,9207.255615,9207.255615,9207.255615,1057775.411438
36,0,0,2901.037913,2847.670450,2847.670450,2901.037913,2847.670450,2847.670450,3148.145357,3144.961169,3144.961169,3144.961169,979150.815369,962548.629089,962548.629089,979150.815369,962548.629089,962548.629089,9409.140503,9409.140503,9409.140503,1057976.786987
37,0,0,2901.037913,2847.896436,2847.896436,2901.037913,2847.896436,2847.896436,3148.145814,3145.464002,3145.464002,3145.464002,979150.815369,962621.618225,962621.618225,979150.815369,962621.618225,962621.618225,9583.573547,9583.573547,9583.573547,1058151.242310
38,0,1,2901.037913,2849.301504,2849.301504,2901.037913,2849.301504,2849.301504,3148.145530,3146.519448,3146.519448,3146.519448,979150.815369,963083.538025,963083.538025,979150.815369,963083.538025,963083.538025,9934.740662,9934.740662,9934.740662,1058502.934937
39,0,1,2901.037913,2850.895543,2850.895543,2901.037913,2850.895543,2850.895543,3148.145934,3148.145934,3148.145934,3148.145934,979150.815369,963613.027527,963613.027527,979150.815369,963613.027527,963613.027527,10469.179260,10469.179260,10469.179260,1059045.179260
40,0,1,2901.037913,2849.476754,2849.476754,2901.037913,2849.476754,2849.476754,3148.145586,3146.444264,3146.444264,3146.444264,979150.815369,963174.109009,963174.109009,979150.815369,963174.109009,963174.109009,9909.692810,9909.692810,9909.692810,1058477.529297
41,0,1,2901.037913,2851.034455,2851.034455,2901.037913,2851.034455,2851.034455,3148.145860,3148.127897,3148.127897,3148.127897,979150.815369,963579.893677,963579.893677,979150.815369,963579.893677,963579.893677,10463.298645,10463.298645,10463.298645,1059031.459778
42,0,1,2901.037913,2849.342611,2849.342611,2901.037913,2849.342611,2849.342611,3148.145664,3147.180998,3147.180998,3147.180998,979150.815369,963051.704346,963051.704346,979150.815369,963051.704346,963051.704346,10152.180420,10152.180420,10152.180420,1058720.357178
43,0,1,2901.037913,2852.864030,2852.864030,2901.037913,2852.864030,2852.864030,3148.145891,3147.918727,3147.918727,3147.918727,979150.815369,964257.640747,964257.640747,979150.815369,964257.640747,964257.640747,10394.933411,10394.933411,10394.933411,1058963.022461
44,0,1,2901.037913,2849.569671,2849.569671,2901.037913,2849.569671,2849.569671,3148.145678,3147.015701,3147.015701,3147.015701,979150.815369,963160.191711,963160.191711,979150.815369,963160.191711,963160.191711,10098.024841,10098.024841,10098.024841,1058666.427124
45,0,1,2901.037913,2849.523124,2849.523124,2901.037913,2849.523124,2849.523124,3148.145895,3147.688563,3147.688563,3147.688563,979150.815369,963231.999023,963231.999023,979150.815369,963231.999023,963231.999023,10319.169250,10319.169250,10319.169250,1058887.111816
46,0,1,2901.037913,2849.078073,2849.078073,2901.037913,2849.078073,2849.078073,3148.145940,3146.969786,3146.969786,3146.969786,979150.815369,963028.082458,963028.082458,979150.815369,963028.082458,963028.082458,10083.197449,10083.197449,10083.197449,1058651.408691
47,0,1,2901.037913,2849.984488,2849.984488,2901.037913,2849.984488,2849.984488,3148.145675,3147.231031,3147.231031,3147.231031,979150.815369,963337.910034,963337.910034,979150.815369,963337.910034,963337.910034,10168.648438,10168.648438,10168.648438,1058737.000183
