rank,thr,socket,uc_ct,uc_pt,uc_tt,omc_ct,omc_pt,omc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,omc_ce,omc_pe,omc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,1513.107943,1453.554562,1453.554562,1513.107943,1453.554562,1453.554562,1800.903698,1779.511563,1779.511563,1779.511563,181217.840820,172666.566467,172666.566467,181217.840820,172666.566467,172666.566467,219998.095764,219998.095764,219998.095764,219998.095764
1,0,0,1513.107943,1453.788540,1453.788540,1513.107943,1453.788540,1453.788540,1800.902774,1774.265850,1774.265850,1774.265850,181217.840820,173292.787354,173292.787354,181217.840820,173292.787354,173292.787354,219219.746155,219219.746155,219219.746155,219218.491516
2,0,0,1513.107943,1453.678931,1453.678931,1513.107943,1453.678931,1453.678931,1800.901772,1779.144336,1779.144336,1779.144336,181217.840820,173115.237122,173115.237122,181217.840820,173115.237122,173115.237122,219942.924377,219942.924377,219942.924377,219940.133179
3,0,0,1513.107943,1453.781313,1453.781313,1513.107943,1453.781313,1453.781313,1800.902055,1780.047192,1780.047192,1780.047192,181217.840820,173199.683594,173199.683594,181217.840820,173199.683594,173199.683594,220088.408691,220088.408691,220088.408691,220084.611572
4,0,1,1513.107943,1454.738697,1454.738697,1513.107943,1454.738697,1454.738697,1800.903003,1784.180648,1784.180648,1784.180648,181217.840820,173331.812744,173331.812744,181217.840820,173331.812744,173331.812744,220698.792908,220698.792908,220698.792908,220694.978210
5,0,1,1513.107943,1456.154741,1456.154741,1513.107943,1456.154741,1456.154741,1800.902472,1784.867840,1784.867840,1784.867840,181217.840820,173232.414185,173232.414185,181217.840820,173232.414185,173232.414185,220798.738220,220798.738220,220798.738220,220796.751953
6,0,1,1513.107943,1456.153750,1456.153750,1513.107943,1456.153750,1456.153750,1800.903860,1785.293288,1785.293288,1785.293288,181217.840820,173270.801819,173270.801819,181217.840820,173270.801819,173270.801819,220860.580322,220860.580322,220860.580322,220856.775757
7,0,1,1513.107943,1455.143366,1455.143366,1513.107943,1455.143366,1455.143366,1800.903450,1785.551624,1785.551624,1785.551624,181217.840820,173398.745605,173398.745605,181217.840820,173398.745605,173398.745605,220898.085083,220898.085083,220898.085083,220896.301941
8,0,0,1513.107943,1454.439828,1454.439828,1513.107943,1454.439828,1454.439828,1800.902719,1779.543287,1779.543287,1779.543287,181217.840820,172748.476624,172748.476624,181217.840820,172748.476624,172748.476624,220004.048889,220004.048889,220004.048889,220001.551392
9,0,0,1513.107943,1452.873681,1452.873681,1513.107943,1452.873681,1452.873681,1800.902253,1779.531956,1779.531956,1779.531956,181217.840820,173164.208557,173164.208557,181217.840820,173164.208557,173164.208557,220002.088074,220002.088074,220002.088074,219997.324402
10,0,0,1513.107943,1453.594370,1453.594370,1513.107943,1453.594370,1453.594370,1800.901983,1779.892335,1779.892335,1779.892335,181217.840820,173121.627686,173121.627686,181217.840820,173121.627686,173121.627686,220063.718628,220063.718628,220063.718628,220059.812378
11,0,0,1513.107943,1453.596524,1453.596524,1513.107943,1453.596524,1453.596524,1800.900147,1779.837541,1779.837541,1779.837541,181217.840820,173098.846985,173098.846985,181217.840820,173098.846985,173098.846985,220054.895874,220054.895874,220054.895874,220050.742798
12,0,1,1513.107943,1455.644984,1455.644984,1513.107943,1455.644984,1455.644984,1800.903432,1784.140795,1784.140795,1784.140795,181217.840820,173436.166504,173436.166504,181217.840820,173436.166504,173436.166504,220693.142151,220693.142151,220693.142151,220689.357178
13,0,1,1513.107943,1454.961165,1454.961165,1513.107943,1454.961165,1454.961165,1800.900790,1784.937739,1784.937739,1784.937739,181217.840820,173410.273438,173410.273438,181217.840820,173410.273438,173410.273438,220808.625610,220808.625610,220808.625610,220806.974976
14,0,1,1513.107943,1457.058918,1457.058918,1513.107943,1457.058918,1457.058918,1800.903518,1785.938097,1785.938097,1785.938097,181217.840820,173221.652283,173221.652283,181217.840820,173221.652283,173221.652283,220954.274658,220954.274658,220954.274658,220950.482422
15,0,1,1513.107943,1453.771738,1453.771738,1513.107943,1453.771738,1453.771738,1800.903896,1785.193683,1785.193683,1785.193683,181217.840820,173166.731567,173166.731567,181217.840820,173166.731567,173166.731567,220846.000183,220846.000183,220846.000183,220842.369690
