rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,17.3919,17.2033,17.2033,20.4218,20.2761,20.2761,294.945,5814.14,5751.78,5751.78,7787.97,6780.42,6780.42,8470.04
1,0,17.3919,5.71919,5.71919,20.4212,20.3777,20.3777,294.944,5814.14,1893.59,1893.59,7787.61,7008.93,7008.93,8777.23
5,0,17.3919,4.85497,4.85497,20.4212,20.3528,20.3528,294.944,5814.14,1610.34,1610.34,7787.61,6989.99,6989.99,9291.07
19,0,17.3919,6.74614,6.74614,20.4212,20.331,20.331,294.944,5814.14,2175.15,2175.15,7792.36,6972.29,6972.29,8777.99
28,0,17.3919,6.90307,6.90307,20.4217,20.3283,20.3283,294.945,5814.14,2204.32,2204.32,7789.69,6978.16,6978.16,9812.99
20,0,17.3919,6.86538,6.86538,20.4217,20.31,20.31,294.945,5814.14,2221.88,2221.88,7792.36,6968.42,6968.42,9958.32
55,0,17.3919,5.87575,5.87575,20.4218,20.2919,20.2919,294.945,5814.14,1921.38,1921.38,7798.35,6960.67,6960.67,9654.19
64,0,17.3919,6.37167,6.37167,20.4213,20.3604,20.3604,294.944,5814.14,2100.92,2100.92,7804.29,7001.86,7001.86,8303.24
69,0,17.3919,6.9503,6.9503,20.4215,20.3094,20.3094,294.945,5814.14,2250.66,2250.66,7792.36,6963.71,6963.71,9354.43
67,0,17.3919,6.70677,6.70677,20.4218,20.3201,20.3201,294.945,5814.14,2177.35,2177.35,7792.72,6973.97,6973.97,8813.73
27,0,17.3919,6.717,6.717,20.4213,20.3345,20.3345,294.944,5814.14,2162.82,2162.82,7789.69,6974.96,6974.96,8557.09
51,0,17.3919,6.77544,6.77544,20.4218,20.337,20.337,294.945,5814.14,2165.88,2165.88,7789.73,6990.99,6990.99,8817.23
12,0,17.3919,5.29662,5.29662,20.4213,20.2972,20.2972,294.944,5814.14,1720.07,1720.07,7807.75,6957.85,6957.85,9847.51
61,0,17.3919,6.57325,6.57325,20.4214,20.3507,20.3507,294.944,5814.14,2159.21,2159.21,7804.29,6984.59,6984.59,9099.5
