rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,114.933,94.0213,51.746,135.514,134.862,120.405,326.718,16429,13342.4,8492.21,19257,18694.1,17136.8,19331.3
21,0,114.933,84.5703,40.3265,135.514,134.882,121.972,326.718,16429,12104.6,7087.04,19244.6,18721.9,17338,19630
8,0,114.933,82.7303,47.7602,135.514,134.924,120.817,326.717,16429,11718.3,8343.66,19239,18716.8,17175.2,19326.6
10,0,114.933,91.442,58.3356,135.514,135.339,119.929,326.717,16429,14516.2,9818.86,19250.2,18780.1,17034.4,19354.9
22,0,114.933,89.4058,57.1199,135.514,135.212,119.601,326.717,16429,14320.1,9901.53,19244.5,18776.5,17012,19592.3
13,0,114.933,78.6208,50.6918,135.514,135.215,122.822,326.717,16429,12791.6,8843.1,19256.2,18800.2,17466.4,19952.5
15,0,114.933,92.7888,49.456,135.514,134.871,120.426,326.718,16429,13137.4,8440.65,19247.4,18707.3,17099.4,19651.3
7,0,114.933,92.0308,61.4491,135.514,135.25,119.225,326.718,16429,14493.1,10162.4,19239,18786.5,16935.3,19624.5
18,0,114.933,87.4124,47.5829,135.514,134.956,121.722,326.718,16429,12426.7,8321.68,19255.5,18684.9,17301.6,19336.7
2,0,114.933,80.9311,48.159,135.514,134.898,121.665,326.718,16429,11525.8,8550.7,19257.1,18715,17302.4,19355.8
3,0,114.933,80.6225,45.1787,135.514,134.923,123.087,326.717,16429,11402,7829.68,19266.6,18716.9,17536.6,19410.7
17,0,114.933,82.2266,47.5544,135.514,134.95,120.763,326.717,16429,11670.1,8401.19,19247.4,18719.4,17154,19374.7
11,0,114.933,78.4355,47.1831,135.514,134.917,121.443,326.718,16429,11141,8173.18,19250.2,18715.9,17258.8,19346.9
12,0,114.933,79.1206,40.1166,135.514,134.84,123.278,326.717,16429,11301.6,6870.95,19255.9,18695.3,17517.3,19558.9
14,0,114.933,75.3351,47.3914,135.514,134.739,122.403,326.717,16429,10753.4,8263.8,19256.2,18692.4,17430.6,20084.4
6,0,114.933,95.2479,51.7945,135.514,134.889,120.571,326.718,16429,13533.3,8840.43,19239,18691.5,17144.9,19793.2
19,0,114.933,84.7069,55.5834,135.514,135.275,120.635,326.718,16429,13461.1,9480.79,19255.5,18768.4,17144.5,19395.9
9,0,114.933,93.3556,48.4774,135.514,135.011,121.74,326.718,16429,13264.4,8351.11,19250.2,18733.9,17276.1,19365.5
1,0,114.933,87.2896,56.367,135.514,135.353,119.736,326.718,16429,13859.9,9542.66,19257.1,18789.3,16994.5,19373
5,0,114.933,68.4438,40.5786,135.514,134.786,122.913,326.718,16429,9725.09,7017.26,19266.6,18692,17500.4,19641.6
23,0,114.933,75.3184,46.0073,135.514,134.803,120.993,326.718,16429,10770.3,7965.41,19244.6,18689.2,17232.6,19438
16,0,114.933,96.0149,59.3664,135.514,135.319,118.863,326.717,16429,15070.5,9980.04,19247.3,18786.7,16873.7,19320
20,1,114.83,72.8207,46.4637,135.392,134.709,91.0123,326.717,16413,10404,7629.45,19234.3,18655.2,12479.6,19547.1
4,1,114.77,80.0063,60.6715,135.312,135.01,104.938,326.717,16408.7,13010.8,11141.7,19220.1,18733.5,14548.8,19592.9
21,1,114.888,84.5693,68.1201,135.468,134.836,107.136,326.718,16420.2,12104.6,10734,19248.5,18715.3,14915.6,19630
8,1,114.928,82.7291,62.7163,135.508,134.918,106.145,326.717,16428.4,11718.3,10110.2,19238.1,18715.9,14775.3,19326.6
2,1,114.815,80.9298,53.6209,135.381,134.765,95.9435,326.718,16413.6,11525.8,9058.45,19220.5,18695.9,13189.6,19355.8
3,1,114.77,80.6199,56.4822,135.313,134.724,96.8404,326.717,16408.5,11401.6,9223.5,19219.9,18688.3,13313.4,19410.7
10,1,114.867,91.4412,67.3677,135.429,135.255,114.223,326.717,16422.9,14516.2,12150.1,19232.4,18768,15855.5,19354.9
22,1,114.888,89.4049,66.5465,135.468,135.166,112.458,326.717,16420.2,14320.1,12254,19248.5,18770.1,15625.9,19592.3
15,1,114.881,92.7878,63.1135,135.449,134.806,109.576,326.718,16420.3,13137.3,10228.4,19234.6,18697.9,15140.9,19651.3
13,1,114.836,78.6197,58.6737,135.387,135.089,102.289,326.717,16418.1,12791.6,10700.6,19231.8,18782.1,14236.7,19952.5
7,1,114.928,92.0295,73.4817,135.509,135.244,121.794,326.718,16428.4,14493.1,13264.1,19238.1,18785.6,17074.4,19624.5
18,1,114.83,87.4113,60.4028,135.392,134.834,104.04,326.718,16413,12426.5,9841.57,19234.3,18667.5,14275.4,19336.7
17,1,114.881,82.2259,52.4443,135.449,134.886,99.5549,326.717,16420.3,11670,8878.66,19234.7,18710.1,13767.9,19374.7
11,1,114.866,78.4345,50.76,135.429,134.833,95.3014,326.718,16422.8,11141,8533.07,19232.4,18703.8,13105.4,19346.9
12,1,114.836,79.1193,54.2847,135.387,134.714,96.798,326.717,16418.1,11301.4,8839.24,19231.8,18677.4,13348.4,19558.9
14,1,114.836,75.3342,50.4483,135.387,134.614,90.8005,326.717,16418.1,10753.4,8503.02,19232,18674.2,12437.3,20084.4
