rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,2425.81,2425.81,686.268,2426.56,2426.56,687.017,2498.64,5570.09,5570.09,88032,5643.88,5643.88,88105.8,62358.7
0,1,2425.78,2425.78,1024.15,2426.53,2426.53,1024.15,2498.64,5567.43,5567.43,36703.8,5641.09,5641.09,36703.8,62358.7
0,2,2425.78,2425.78,1022.71,2426.52,2426.52,1022.71,2498.64,5568.74,5568.74,37922.2,5642.4,5642.4,37922.2,62358.7
0,3,2425.78,2425.78,1035.22,2426.52,2426.52,1035.22,2498.64,5567.6,5567.6,34467,5641.26,5641.26,34467,62358.7
0,4,2425.79,2425.79,1030.43,2426.54,2426.54,1030.43,2498.64,5567.43,5567.43,34600.5,5641.09,5641.09,34600.5,62358.7
0,5,2425.78,2425.78,1049,2426.52,2426.52,1049,2498.64,5568.74,5568.74,32752.9,5642.4,5642.4,32752.9,62358.7
0,6,2425.78,2425.78,1026.22,2426.53,2426.53,1026.22,2498.64,5567.43,5567.43,34447.7,5641.09,5641.09,34447.7,62358.7
0,7,2425.78,2425.78,1030.24,2426.53,2426.53,1030.24,2498.64,5568.66,5568.66,34483.3,5642.32,5642.32,34483.3,62358.7
0,8,2425.78,2425.78,993.781,2426.52,2426.52,993.781,2498.64,5567.43,5567.43,39473.5,5641.09,5641.09,39473.5,62358.7
0,9,2425.78,2425.78,1029.66,2426.53,2426.53,1029.66,2498.64,5567.43,5567.43,34141.2,5641.09,5641.09,34141.2,62358.7
0,10,2425.78,2425.78,1032.49,2426.53,2426.53,1032.49,2498.64,5568.66,5568.66,34109.1,5642.32,5642.32,34109.1,62358.7
0,11,2425.78,2425.78,1019.58,2426.53,2426.53,1019.58,2498.64,5567.43,5567.43,35353.6,5641.09,5641.09,35353.6,62358.7
0,12,2425.78,2425.78,952.884,2426.53,2426.53,952.884,2498.64,5567.6,5567.6,44913,5641.26,5641.26,44913,62358.7
0,13,2425.79,2425.79,1038.27,2426.54,2426.54,1038.27,2498.64,5567.43,5567.43,33350.3,5641.09,5641.09,33350.3,62358.7
0,14,2425.77,2425.77,1030.53,2426.52,2426.52,1030.53,2498.64,5567.43,5567.43,34538.7,5641.09,5641.09,34538.7,62358.7
0,15,2425.79,2425.79,1034.66,2426.53,2426.53,1034.66,2498.64,5567.43,5567.43,35148.5,5641.09,5641.09,35148.5,62358.7
0,16,2425.78,2425.78,987.557,2426.52,2426.52,987.557,2498.64,5568.91,5568.91,39085.8,5642.57,5642.57,39085.8,62358.7
0,17,2425.78,2425.78,1035.41,2426.53,2426.53,1035.41,2498.64,5567.68,5567.68,34292.8,5641.34,5641.34,34292.8,62358.7
0,18,2425.77,2425.77,1032.94,2426.52,2426.52,1032.94,2498.64,5568.88,5568.88,34368.9,5642.54,5642.54,34368.9,62358.7
0,19,2425.78,2425.78,1027.77,2426.53,2426.53,1027.77,2498.64,5567.43,5567.43,34458.4,5641.09,5641.09,34458.4,62358.7
0,20,2425.78,2425.78,1036.8,2426.53,2426.53,1036.8,2498.64,5567.43,5567.43,33906.3,5641.09,5641.09,33906.3,62358.7
0,21,2425.79,2425.79,1079.29,2426.53,2426.53,1079.29,2498.64,5567.43,5567.43,32175.7,5641.09,5641.09,32175.7,62358.7
0,22,2425.78,2425.78,1072.62,2426.53,2426.53,1072.62,2498.64,5567.43,5567.43,32123,5641.09,5641.09,32123,62358.7
0,23,2425.78,2425.78,1061.03,2426.53,2426.53,1061.03,2498.64,5567.43,5567.43,32789.3,5641.09,5641.09,32789.3,62358.7
0,24,2425.79,2425.79,1028.55,2426.53,2426.53,1028.55,2498.64,5567.43,5567.43,34847.7,5641.09,5641.09,34847.7,62358.7
0,25,2425.78,2425.78,1048.65,2426.53,2426.53,1048.65,2498.64,5568.51,5568.51,32716.1,5642.17,5642.17,32716.1,62358.7
