rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,714.961,640.619,573.638,762.654,753.643,686.676,846.191,153144,147580,144767,159043,163914,161104,187124
1,0,714.961,631.005,575.29,762.654,754.31,698.595,846.193,153144,147288,145006,159043,164818,162536,187125
2,1,714.96,645.468,579.67,762.653,743.88,579.67,846.193,153144,145616,138360,159043,159144,138360,187124
1,1,714.96,631.005,579.009,762.653,754.31,579.009,846.193,153144,147288,139153,159043,164818,139153,187125
0,1,714.959,640.617,578.162,762.652,753.641,578.162,846.191,153144,147580,138616,159043,163914,138616,187124
3,1,714.961,683.757,590.468,762.653,736.343,590.468,846.193,153144,150410,140332,159043,158883,140332,187125
2,2,714.961,645.469,577.501,762.654,743.881,577.501,846.193,153144,145616,139154,159043,159144,139154,187124
1,2,714.96,631.005,577.876,762.653,754.31,577.876,846.193,153144,147288,139718,159043,164818,139718,187125
0,2,714.96,640.618,576.575,762.653,753.642,576.575,846.191,153144,147580,139122,159043,163914,139122,187124
3,2,714.96,683.756,591.585,762.653,736.342,591.585,846.193,153144,150410,140441,159043,158883,140441,187125
2,3,714.96,645.468,585.284,762.653,743.879,585.284,846.193,153144,145616,136203,159043,159144,136203,187124
1,3,714.96,631.005,577.737,762.653,754.31,577.737,846.193,153144,147288,139652,159043,164818,139652,187125
0,3,714.96,640.618,574.564,762.653,753.642,574.564,846.191,153144,147580,139918,159043,163914,139918,187124
3,3,714.96,683.756,595.226,762.653,736.342,595.226,846.193,153144,150410,138174,159043,158883,138174,187125
2,4,714.96,645.468,576.405,762.653,743.88,576.405,846.193,153144,145616,139893,159043,159144,139893,187124
1,4,714.958,631.003,575.128,762.651,754.308,575.128,846.193,153144,147288,140476,159043,164818,140476,187125
0,4,714.959,640.617,576.786,762.652,753.641,576.786,846.191,153144,147580,138838,159043,163914,138838,187124
3,4,714.96,683.756,597.408,762.653,736.342,597.408,846.193,153144,150410,138411,159043,158883,138411,187125
2,5,714.961,645.469,584.139,762.654,743.881,584.139,846.193,153144,145616,136459,159043,159144,136459,187124
1,5,714.96,631.005,582.901,762.653,754.309,582.901,846.193,153144,147288,137851,159043,164818,137851,187125
0,5,714.96,640.618,581.116,762.653,753.642,581.116,846.191,153144,147580,137480,159043,163914,137480,187124
3,5,714.961,683.757,587.969,762.654,736.343,587.969,846.193,153144,150410,140712,159043,158883,140712,187125
2,6,714.96,645.467,576.715,762.652,743.879,576.715,846.193,153144,145616,139233,159043,159144,139233,187124
1,6,714.96,631.005,582.501,762.653,754.31,582.501,846.193,153144,147288,137969,159043,164818,137969,187125
0,6,714.959,640.617,581.141,762.652,753.641,581.141,846.191,153144,147580,137400,159043,163914,137400,187124
3,6,714.961,683.757,586.317,762.654,736.343,586.317,846.193,153144,150410,141681,159043,158883,141681,187125
2,7,714.961,645.468,583.363,762.653,743.88,583.363,846.193,153144,145616,136982,159043,159144,136982,187124
1,7,714.959,631.004,581.748,762.652,754.309,581.748,846.193,153144,147288,138328,159043,164818,138328,187125
0,7,714.96,640.618,580.01,762.653,753.642,580.01,846.191,153144,147580,137710,159043,163914,137710,187124
3,7,714.96,683.757,593.892,762.653,736.343,593.892,846.193,153144,150410,139049,159043,158883,139049,187125
