rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,443.246,413.103,408.713,463.054,461.306,456.916,471.546,134989,128579,128629,135856,140648,140699,144169
13,0,443.246,405.378,398.526,463.054,459.99,453.144,471.549,134989,125874,125615,135856,139986,139728,144170
20,0,443.246,410.404,403.32,463.054,460.409,453.327,471.549,134989,127468,127108,135856,140113,139754,144170
5,0,443.246,406.387,399.619,463.054,460.058,453.294,471.549,134989,126245,125970,135856,140104,139831,144170
14,0,443.246,399.918,392.947,463.054,460.748,453.777,471.549,134989,124190,123802,135856,140220,139832,144170
23,0,443.246,413.946,406.705,463.054,460.275,453.038,471.549,134989,128136,127776,135856,139986,139628,144170
7,0,443.246,405.998,399.891,463.054,460.476,454.382,471.549,134989,126221,126047,135856,140137,139966,144170
15,0,443.246,420.635,398.303,463.054,457.469,435.147,471.55,134989,129114,125942,135856,139214,136043,144170
6,0,443.246,407.591,401.29,463.054,460.417,454.119,471.55,134989,126655,126583,135856,140128,140057,144170
12,0,443.246,407.096,400.324,463.054,460.19,453.418,471.55,134989,126555,126372,135856,140147,139964,144170
1,0,443.246,402.438,395.077,463.054,459.503,452.163,471.549,134989,125123,124755,135856,140050,139688,144170
16,1,443.246,403.74,394.328,463.053,461.569,394.328,471.549,134989,125764,123136,135857,140682,123136,144170
11,0,443.246,405.404,398.631,463.054,461.675,454.906,471.549,134989,125892,125448,135856,140445,140003,144170
17,1,443.246,404.973,395.228,463.053,461.309,395.228,471.549,134988,125904,122956,135856,140338,122956,144170
0,1,443.246,413.103,398.114,463.053,461.306,398.114,471.546,134989,128579,123920,135856,140648,123920,144169
4,1,443.246,407.403,397.59,463.053,460.176,397.59,471.549,134988,126405,123091,135856,139970,123091,144170
13,1,443.246,405.378,395.812,463.053,459.99,395.812,471.549,134988,125874,122520,135856,139986,122520,144170
20,1,443.246,410.403,400.898,463.053,460.409,400.898,471.549,134988,127468,124433,135856,140113,124433,144170
5,1,443.246,406.387,397.001,463.053,460.058,397.001,471.549,134988,126245,123004,135856,140104,123004,144170
2,0,443.246,396.467,389.875,463.054,461.768,455.186,471.549,134989,123333,123004,135856,140528,140201,144170
14,1,443.246,399.918,389.779,463.053,460.748,389.779,471.549,134988,124190,120945,135856,140220,120945,144170
23,1,443.246,413.946,398.252,463.053,460.275,398.252,471.549,134988,128136,123471,135856,139986,123471,144170
7,1,443.246,405.998,395.627,463.053,460.476,395.627,471.549,134988,126221,122755,135856,140137,122755,144170
15,1,443.246,420.635,404.333,463.053,457.469,404.333,471.55,134988,129114,124891,135856,139214,124891,144170
3,0,443.246,408.6,401.521,463.054,461.715,454.637,471.549,134989,126865,126497,135856,140512,140144,144170
6,1,443.246,407.59,397.374,463.053,460.417,397.374,471.55,134988,126655,123325,135856,140128,123325,144170
21,0,443.246,411.778,404.264,463.054,460.936,453.428,471.549,134989,127699,127385,135856,140128,139815,144170
12,1,443.246,407.096,396.969,463.053,460.19,396.969,471.55,134988,126555,123057,135856,140147,123057,144170
1,1,443.246,402.438,393.735,463.053,459.503,393.735,471.549,134989,125123,122224,135857,140050,122224,144170
16,2,443.246,403.74,394.688,463.053,461.569,394.688,471.549,134988,125764,122687,135856,140682,122687,144170
17,2,443.246,404.973,395.433,463.053,461.309,395.433,471.549,134988,125904,122897,135856,140338,122897,144170
11,1,443.246,405.404,396.784,463.053,461.675,396.784,471.549,134988,125892,123016,135856,140445,123016,144170
0,2,443.246,413.103,397.277,463.053,461.306,397.277,471.546,134989,128579,123856,135856,140648,123856,144169
4,2,443.246,407.403,397.462,463.053,460.176,397.462,471.549,134988,126405,123375,135856,139970,123375,144170
13,2,443.246,405.378,395.297,463.053,459.99,395.297,471.549,134988,125874,122776,135856,139986,122776,144170
