rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
2,0,450.515,427.311,410.415,473.86,469.232,452.337,497.047,149833,144374,144862,154245,156082,156570,167002
5,0,450.515,426.352,406.548,473.86,465.658,445.855,497.05,149833,145511,145322,154245,156461,156272,167002
7,0,450.515,443.617,413.536,473.86,462.663,432.584,497.05,149833,149622,146875,154245,155485,152739,167002
4,0,450.515,429.344,409.716,473.86,466.3,446.673,497.05,149833,146429,146318,154245,156462,156352,167002
3,1,450.514,424.105,406.65,473.859,469.69,406.65,497.05,149833,144821,141645,154245,157553,141645,167002
1,1,450.514,422.943,405.061,473.859,468.502,405.061,497.05,149833,144303,140905,154245,157258,140905,167002
2,1,450.515,423.863,406.05,473.859,469.455,406.05,497.05,149833,144543,140825,154245,157350,140825,167002
0,1,450.515,427.311,407.844,473.86,469.232,407.844,497.047,149833,144374,140651,154245,156082,140651,167002
6,1,450.514,429.488,411.23,473.859,467.075,411.23,497.05,149833,146391,142547,154245,156633,142547,167002
5,1,450.515,426.352,405.501,473.859,465.657,405.501,497.05,149833,145511,142514,154245,156461,142514,167002
7,1,450.515,443.616,413.781,473.859,462.663,413.781,497.05,149833,149622,143154,154245,155485,143154,167002
4,1,450.515,429.344,409.715,473.859,466.299,409.715,497.05,149833,146429,142182,154245,156462,142182,167002
3,2,450.514,424.105,405.84,473.859,469.69,405.84,497.05,149833,144821,141725,154245,157553,141725,167002
1,2,450.514,422.944,405,473.859,468.502,405,497.05,149833,144303,141136,154245,157258,141136,167002
2,2,450.514,423.862,405.391,473.859,469.454,405.391,497.05,149833,144543,141020,154245,157350,141020,167002
0,2,450.515,427.311,407.137,473.86,469.232,407.137,497.047,149833,144374,140944,154245,156082,140944,167002
6,2,450.515,429.489,410.837,473.859,467.076,410.837,497.05,149833,146391,142931,154245,156633,142931,167002
5,2,450.515,426.352,406.912,473.86,465.658,406.912,497.05,149833,145511,141856,154245,156461,141856,167002
7,2,450.514,443.616,410.52,473.859,462.662,410.52,497.05,149833,149622,143951,154245,155485,143951,167002
4,2,450.514,429.343,409.01,473.859,466.299,409.01,497.05,149833,146429,142227,154245,156462,142227,167002
3,3,450.514,424.105,406.29,473.859,469.69,406.29,497.05,149833,144821,141790,154245,157553,141790,167002
1,3,450.514,422.944,404.069,473.859,468.502,404.069,497.05,149833,144303,141525,154245,157258,141525,167002
2,3,450.515,423.863,404.899,473.859,469.455,404.899,497.05,149833,144543,141433,154245,157350,141433,167002
0,3,450.515,427.311,405.761,473.859,469.232,405.761,497.047,149833,144374,141681,154245,156082,141681,167002
6,3,450.514,429.488,409.772,473.859,467.075,409.772,497.05,149833,146391,143634,154245,156633,143634,167002
5,3,450.515,426.352,407.005,473.859,465.657,407.005,497.05,149833,145511,141570,154245,156461,141570,167002
7,3,450.514,443.616,416.081,473.859,462.662,416.081,497.05,149833,149622,142739,154245,155485,142739,167002
4,3,450.515,429.344,408.161,473.859,466.3,408.161,497.05,149833,146429,142901,154245,156462,142901,167002
3,4,450.514,424.105,405.169,473.859,469.69,405.169,497.05,149833,144821,142312,154245,157553,142312,167002
1,4,450.514,422.944,405.004,473.859,468.502,405.004,497.05,149833,144303,141143,154245,157258,141143,167002
2,4,450.514,423.863,404.839,473.859,469.454,404.839,497.05,149833,144543,141008,154245,157350,141008,167002
0,4,450.515,427.311,406.793,473.859,469.232,406.793,497.047,149833,144374,140991,154245,156082,140991,167002
6,4,450.515,429.489,410.97,473.859,467.076,410.97,497.05,149833,146391,142740,154245,156633,142740,167002
5,4,450.515,426.352,409.893,473.86,465.658,409.893,497.05,149833,145511,140174,154245,156461,140174,167002
7,4,450.514,443.616,417.57,473.859,462.662,417.57,497.05,149833,149622,142594,154245,155485,142594,167002
4,4,450.515,429.344,408.921,473.86,466.3,408.921,497.05,149833,146429,142395,154245,156462,142395,167002
3,5,450.514,424.105,408.144,473.859,469.69,408.144,497.05,149833,144821,140395,154245,157553,140395,167002
1,5,450.514,422.944,406.98,473.859,468.502,406.98,497.05,149833,144303,139975,154245,157258,139975,167002
2,5,450.514,423.863,407.468,473.859,469.454,407.468,497.05,149833,144543,139740,154245,157350,139740,167002
0,5,450.515,427.311,409.704,473.86,469.232,409.704,497.047,149833,144374,139663,154245,156082,139663,167002
6,5,450.514,429.489,413.36,473.859,467.075,413.36,497.05,149833,146391,141545,154245,156633,141545,167002
5,5,450.515,426.352,409.695,473.86,465.658,409.695,497.05,149833,145511,140372,154245,156461,140372,167002
7,5,450.514,443.616,412.779,473.859,462.662,412.779,497.05,149833,149622,143312,154245,155485,143312,167002
4,5,450.515,429.344,410.719,473.86,466.3,410.719,497.05,149833,146429,141158,154245,156462,141158,167002
3,6,450.514,424.105,405.859,473.859,469.69,405.859,497.05,149833,144821,142096,154245,157553,142096,167002
1,6,450.514,422.943,406.533,473.859,468.502,406.533,497.05,149833,144303,140208,154245,157258,140208,167002
2,6,450.514,423.863,407.262,473.859,469.454,407.262,497.05,149833,144543,139758,154245,157350,139758,167002
0,6,450.515,427.311,409.23,473.86,469.232,409.23,497.047,149833,144374,139745,154245,156082,139745,167002
6,6,450.515,429.489,413.217,473.859,467.076,413.217,497.05,149833,146391,141512,154245,156633,141512,167002
5,6,450.515,426.352,407.19,473.859,465.657,407.19,497.05,149833,145511,141754,154245,156461,141754,167002
7,6,450.515,443.617,412.406,473.859,462.663,412.406,497.05,149833,149622,144455,154245,155485,144455,167002
4,6,450.514,429.343,411.207,473.859,466.299,411.207,497.05,149833,146429,140927,154245,156462,140927,167002
3,7,450.514,424.105,408.454,473.859,469.69,408.454,497.05,149833,144821,140362,154245,157553,140362,167002
1,7,450.514,422.943,407.142,473.859,468.502,407.142,497.05,149833,144303,140026,154245,157258,140026,167002
2,7,450.515,423.863,404.294,473.859,469.455,404.294,497.05,149833,144543,141531,154245,157350,141531,167002
0,7,450.515,427.311,409.02,473.859,469.232,409.02,497.047,149833,144374,139927,154245,156082,139927,167002
6,7,450.514,429.489,410.189,473.859,467.075,410.189,497.05,149833,146391,143233,154245,156633,143233,167002
5,7,450.514,426.351,409.835,473.859,465.657,409.835,497.05,149833,145511,140458,154245,156461,140458,167002
7,7,450.515,443.617,415.912,473.859,462.663,415.912,497.05,149833,149622,142070,154245,155485,142070,167002
4,7,450.515,429.344,411.305,473.86,466.3,411.305,497.05,149833,146429,140820,154245,156462,140820,167002
3,8,450.514,424.105,408.318,473.859,469.69,408.318,497.05,149833,144821,140527,154245,157553,140527,167002
1,8,450.515,422.944,406.905,473.859,468.502,406.905,497.05,149833,144303,140006,154245,157258,140006,167002
2,8,450.514,423.862,406.885,473.859,469.454,406.885,497.05,149833,144543,140081,154245,157350,140081,167002
0,8,450.515,427.311,405.314,473.859,469.231,405.314,497.047,149833,144374,141696,154245,156082,141696,167002
5,8,450.515,426.352,409.12,473.86,465.658,409.12,497.05,149833,145511,140742,154245,156461,140742,167002
7,8,450.514,443.616,415.792,473.859,462.663,415.792,497.05,149833,149622,142174,154245,155485,142174,167002
6,8,450.515,429.489,413.195,473.859,467.076,413.195,497.05,149833,146391,141938,154245,156633,141938,167002
4,8,450.515,429.344,407.935,473.86,466.3,407.935,497.05,149833,146429,142898,154245,156462,142898,167002
3,9,450.515,424.105,409.374,473.859,469.691,409.374,497.05,149833,144821,140246,154245,157553,140246,167002
1,9,450.514,422.944,404.371,473.859,468.502,404.371,497.05,149833,144303,141367,154245,157258,141367,167002
2,9,450.514,423.863,407.058,473.859,469.454,407.058,497.05,149833,144543,139876,154245,157350,139876,167002
0,9,450.515,427.311,409.389,473.86,469.232,409.389,497.047,149833,144374,139828,154245,156082,139828,167002
5,9,450.515,426.351,409.418,473.859,465.657,409.418,497.05,149833,145511,140573,154245,156461,140573,167002
