rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,5.36028,5.06805,5.04387,5.60741,5.54436,5.52018,5.59295,1247.85,1195.99,1192.72,1254.12,1279.39,1276.13,1294.98
9
7,0,5.36028,4.76787,4.74856,5.60741,5.55787,5.53856,5.6066,1247.85,1123.73,1124.18,1254.12,1277.86,1278.32,1299.16
14,0,5.36028,4.90582,4.83529,5.60741,5.5471,5.47657,5.59552,1247.85,1156.45,1144.29,1254.12,1281.87,1269.71,1297.6
44,0,5.36028,4.83798,4.80052,5.60741,5.55867,5.52121,5.6067,1247.85,1140.94,1134.01,1254.12,1280.52,1273.59,1299.16
5,0,5.36028,4.66318,4.62607,5.60741,5.54959,5.51248,5.59971,1247.85,1102.59,1097.58,1254.12,1280.13,1275.12,1297.72
34,0,5.36028,4.79105,4.77697,5.60741,5.55336,5.53927,5.59784,1247.85,1130.52,1130.32,1254.12,1279.71,1279.51,1297.6
3,0,5.36028,4.63235,4.60404,5.60741,5.55781,5.5295,5.60284,1247.85,1093.64,1088.6,1254.12,1283.01,1277.96,1297.6
10,0,5.36028,4.83387,4.78552,5.60741,5.56255,5.5142,5.60593,1247.85,1140.23,1134.02,1254.12,1282.78,1276.57,1299.33
26,0,5.36028,4.81265,4.77638,5.60741,5.5536,5.51733,5.59678,1247.85,1138.86,1134.12,1254.12,1278.69,1273.95,1297.72
2,0,5.36028,4.86145,4.82839,5.60741,5.5588,5.52573,5.60276,1247.85,1142.65,1138.77,1254.12,1282.91,1279.02,1297.6
25,0,5.36028,4.79332,4.7498,5.60741,5.55571,5.51218,5.59995,1247.85,1127.53,1119.74,1254.12,1279.59,1271.79,1297.79
19,0,5.36028,4.89212,4.87334,5.60741,5.5625,5.54371,5.60647,1247.85,1151.68,1149.46,1254.12,1281.79,1279.57,1299.16
39,0,5.36028,4.98966,4.96781,5.60741,5.59199,5.57014,5.64009,1247.85,1171.98,1166.64,1254.12,1291.17,1285.84,1306.34
18,0,5.36028,4.88713,4.86374,5.60741,5.56193,5.53855,5.60685,1247.85,1153.34,1148.12,1254.12,1282.45,1277.23,1299.33
31,0,5.36028,4.81935,4.76481,5.60741,5.55516,5.50063,5.60368,1247.85,1131.84,1123.07,1254.12,1280.79,1272.02,1297.6
13,0,5.36028,4.92296,4.89491,5.60741,5.55002,5.52197,5.59996,1247.85,1159.22,1155.25,1254.12,1280.48,1276.51,1297.72
28,0,5.36028,4.82275,4.80336,5.60741,5.54902,5.52964,5.59808,1247.85,1136.99,1138.12,1254.12,1278.81,1279.94,1297.6
23,0,5.36028,4.70837,4.69001,5.60741,5.58999,5.57162,5.63937,1247.85,1111.29,1109.72,1254.12,1286.74,1285.17,1306.34
41,0,5.36028,4.85496,4.83892,5.60741,5.59519,5.57915,5.63972,1247.85,1138.77,1139.22,1254.12,1289.47,1289.93,1306.27
24,0,5.36028,4.74659,4.73065,5.60741,5.55308,5.53714,5.59937,1247.85,1117.65,1118.57,1254.12,1278.21,1279.14,1297.6
20,0,5.36028,4.86203,4.82572,5.60741,5.58859,5.55228,5.63857,1247.85,1143.63,1138,1254.12,1288.26,1282.63,1306.34
4,0,5.36028,4.74159,4.72568,5.60741,5.55179,5.53588,5.60327,1247.85,1117.04,1116.53,1254.12,1280.1,1279.58,1297.6
32,0,5.36028,4.83642,4.78598,5.60741,5.55836,5.50792,5.60384,1247.85,1139.79,1132.71,1254.12,1281.16,1274.08,1297.6
17,0,5.36028,4.74542,4.72923,5.60741,5.55494,5.53874,5.59877,1247.85,1121.53,1119.97,1254.12,1280,1278.43,1297.72
46,0,5.36028,4.91301,4.88615,5.60741,5.55924,5.53238,5.6077,1247.85,1158.22,1153.11,1254.12,1282.7,1277.59,1299.33
15,0,5.36028,4.76123,4.74653,5.60741,5.54947,5.53477,5.59822,1247.85,1121.42,1119.5,1254.12,1279.27,1277.35,1297.6
9,0,5.36028,4.80067,4.75413,5.60741,5.56263,5.51609,5.60698,1247.85,1131.06,1124.65,1254.12,1279.58,1273.16,1299.33
11,0,5.36028,4.80386,4.77502,5.60741,5.59687,5.56803,5.64172,1247.85,1128.3,1125.47,1254.12,1288.4,1285.57,1306.74
30,0,5.36028,4.85667,4.83955,5.60741,5.54991,5.53279,5.59931,1247.85,1146.68,1144.63,1254.12,1282.16,1280.12,1297.53
8,0,5.36028,4.82881,4.80238,5.60741,5.55924,5.53281,5.6063,1247.85,1135.6,1133,1254.12,1280.35,1277.76,1299.16
47,0,5.36028,4.97393,4.95571,5.60741,5.58932,5.5711,5.639,1247.85,1167.43,1166.31,1254.12,1288.58,1287.46,1306.27
22,0,5.36028,4.79401,4.77219,5.60741,5.59029,5.56846,5.63906,1247.85,1133.45,1132.17,1254.12,1290.54,1289.26,1306.34
27,0,5.36028,4.76326,4.73508,5.60741,5.55384,5.52565,5.59969,1247.85,1124.24,1118.48,1254.12,1281.14,1275.37,1297.79
1,0,5.36028,4.86803,4.8488,5.60741,5.55875,5.53952,5.60348,1247.85,1137.96,1134.24,1254.12,1280.69,1276.97,1297.53
21,0,5.36028,4.81298,4.79673,5.60741,5.55814,5.54189,5.60875,1247.85,1130.68,1131.8,1254.12,1279.09,1280.2,1299.45
43,0,5.36028,4.75297,4.7352,5.60741,5.56116,5.54339,5.60634,1247.85,1119.14,1119.67,1254.12,1280.27,1280.8,1299.09
42,0,5.36028,4.97335,4.90616,5.60741,5.56309,5.4959,5.60763,1247.85,1167.7,1156.96,1254.12,1283.92,1273.18,1299.33
36,0,5.36028,4.8082,4.79174,5.60741,5.58889,5.57244,5.63955,1247.85,1131.53,1131.79,1254.12,1285.18,1285.43,1306.34
37,0,5.36028,4.92198,4.88778,5.60741,5.59072,5.55652,5.63985,1247.85,1158.38,1153.74,1254.12,1288.28,1283.64,1306.34
33,0,5.36028,4.71821,4.70093,5.60741,5.55498,5.5377,5.60047,1247.85,1118.95,1115.25,1254.12,1283.29,1279.59,1298.04
35,0,5.36028,4.78444,4.74286,5.60741,5.55863,5.51705,5.60328,1247.85,1126.32,1121.11,1254.12,1281.25,1276.04,1297.6
29,0,5.36028,4.79627,4.72615,5.60741,5.54849,5.47836,5.59971,1247.85,1141.21,1126.62,1254.12,1281.73,1267.14,1298.04
16,0,5.36028,4.78001,4.75621,5.60741,5.54997,5.52616,5.59594,1247.85,1129.93,1126.83,1254.12,1281.18,1278.08,1297.72
40,0,5.36028,4.94555,4.90504,5.60741,5.59321,5.5527,5.63938,1247.85,1159.34,1152.84,1254.12,1287.21,1280.71,1306.09
6,0,5.36028,4.87666,4.85668,5.60741,5.55897,5.53899,5.60695,1247.85,1150.47,1146.39,1254.12,1281.98,1277.89,1299.09
38,0,5.36028,5.15242,5.10057,5.60741,5.58877,5.53692,5.63813,1247.85,1193.38,1188.89,1254.12,1284.58,1280.09,1306.34
45,1,5.35661,4.94197,4.77918,5.60276,5.55945,4.77918,5.60866,1246.65,1161.1,1130.42,1277.42,1280.84,1130.42,1299.33
12,1,5.35414,4.82615,4.63472,5.60153,5.54941,4.63472,5.59925,1246.41,1132.87,1091.87,1255.18,1278.39,1091.87,1297.79
7,1,5.35518,4.76749,4.59847,5.60183,5.55749,4.59847,5.6066,1245.91,1123.73,1090.17,1254.43,1277.86,1090.17,1299.16
14,1,5.35486,4.90532,4.7526,5.598,5.54661,4.7526,5.59552,1246.02,1156.45,1124.97,1256.05,1281.87,1124.97,1297.6
44,1,5.35567,4.83763,4.65441,5.60188,5.55832,4.65441,5.6067,1246.1,1140.94,1101.43,1268.26,1280.52,1101.43,1299.16
5,1,5.35424,4.66284,4.50912,5.60121,5.54926,4.50912,5.59971,1246.25,1102.59,1071.08,1254.96,1280.13,1071.08,1297.72
34,1,5.35554,4.79072,4.58437,5.60105,5.55302,4.58437,5.59784,1245.93,1130.52,1086.37,1268.09,1279.71,1086.37,1297.6
3,1,5.35922,4.632,4.48748,5.60604,5.55746,4.48748,5.60284,1247.68,1093.64,1064.23,1282.62,1283.01,1064.23,1297.6
10,1,5.35593,4.83348,4.64851,5.60109,5.56216,4.64851,5.60593,1246.34,1140.23,1103.71,1255.09,1282.78,1103.71,1299.33
26,1,5.35564,4.81227,4.65117,5.59893,5.55322,4.65117,5.59678,1245.85,1138.61,1106.98,1256.97,1278.43,1106.98,1297.72
2,1,5.35918,4.86111,4.70269,5.60613,5.55846,4.70269,5.60276,1247.68,1142.65,1109.68,1254.56,1282.91,1109.68,1297.6
25,1,5.3541,4.79298,4.6306,5.60218,5.55537,4.6306,5.59995,1246.95,1127.53,1093.74,1254.51,1279.59,1093.74,1297.79
19,1,5.3561,4.89175,4.66921,5.60191,5.56212,4.66921,5.60647,1245.94,1151.52,1108.08,1255.12,1281.63,1108.08,1299.16
39,1,5.35704,4.98932,4.78385,5.60352,5.59165,4.78385,5.64009,1246.59,1171.98,1130.41,1254.45,1291.17,1130.41,1306.34
18,1,5.35615,4.88678,4.7369,5.6021,5.56158,4.7369,5.60685,1246.24,1153.34,1124.09,1255.74,1282.45,1124.09,1299.33
31,1,5.35994,4.819,4.66331,5.60707,5.55481,4.66331,5.60368,1247.68,1131.67,1100.14,1253.95,1280.62,1100.14,1297.6
13,1,5.35466,4.92262,4.75088,5.60228,5.54968,4.75088,5.59996,1246.73,1159.22,1122.92,1254.36,1280.48,1122.92,1297.72
28,1,5.35513,4.82235,4.63336,5.60043,5.54862,4.63336,5.59808,1245.86,1136.57,1097.16,1255.31,1278.39,1097.16,1297.6
23,1,5.356,4.70798,4.52194,5.6021,5.58959,4.52194,5.63937,1246.45,1111.29,1069.11,1254.56,1286.74,1069.11,1306.34
41,1,5.35656,4.85461,4.66476,5.60278,5.59483,4.66476,5.63972,1246.45,1138.77,1100.58,1267.06,1289.47,1100.58,1306.27
24,1,5.35495,4.74626,4.58501,5.60193,5.55275,4.58501,5.59937,1245.85,1117.65,1089.69,1256.28,1278.21,1089.69,1297.6
20,1,5.35583,4.86169,4.65326,5.60154,5.58825,4.65326,5.63857,1246.44,1143.47,1100.52,1255.09,1288.1,1100.52,1306.34
4,1,5.3593,4.74121,4.55749,5.60627,5.55141,4.55749,5.60327,1247.68,1117.04,1081.9,1254.68,1280.1,1081.9,1297.6
32,1,5.35988,4.83608,4.66285,5.60704,5.55802,4.66285,5.60384,1247.59,1139.79,1101.18,1282.79,1281.16,1101.18,1297.6
17,1,5.35551,4.7451,4.58152,5.60131,5.55461,4.58152,5.59877,1246.25,1121.53,1086.65,1255.74,1280,1086.65,1297.72
46,1,5.35635,4.91266,4.74574,5.60232,5.55889,4.74574,5.6077,1246.65,1158.06,1123.96,1277.8,1282.54,1123.96,1299.33
15,1,5.35463,4.76083,4.57043,5.60154,5.54907,4.57043,5.59822,1246.41,1121.26,1080.15,1256.32,1279.11,1080.15,1297.6
9,1,5.35584,4.80031,4.64574,5.6019,5.56227,4.64574,5.60698,1246.35,1131.06,1098.05,1277.5,1279.58,1098.05,1299.33
11,1,5.3559,4.80348,4.61742,5.60206,5.59649,4.61742,5.64172,1246.51,1128.14,1088.05,1277.66,1288.24,1088.05,1306.74
30,1,5.35447,4.85634,4.63257,5.60234,5.54958,4.63257,5.59931,1245.94,1146.52,1097.04,1270.41,1282,1097.04,1297.53
8,1,5.35572,4.82829,4.62167,5.60168,5.55872,4.62167,5.6063,1246.08,1135.44,1094.41,1255.52,1280.19,1094.41,1299.16
47,1,5.35623,4.97359,4.78177,5.60225,5.58898,4.78177,5.639,1246.49,1167.27,1128.14,1277,1288.42,1128.14,1306.27
22,1,5.35598,4.7936,4.58889,5.60176,5.58987,4.58889,5.63906,1246.44,1133.45,1093.82,1254.88,1290.54,1093.82,1306.34
27,1,5.35585,4.76292,4.59438,5.60223,5.5535,4.59438,5.59969,1246.01,1124.24,1094.33,1255.11,1281.14,1094.33,1297.79
1,1,5.35955,4.86772,4.72676,5.60636,5.55844,4.72676,5.60348,1247.68,1137.96,1110.17,1254.27,1280.69,1110.17,1297.53
21,1,5.35607,4.81263,4.63767,5.60237,5.55779,4.63767,5.60875,1246.24,1130.52,1096.6,1254.88,1278.92,1096.6,1299.45
43,1,5.35588,4.75262,4.58588,5.60131,5.5608,4.58588,5.60634,1246.49,1118.98,1085.92,1267.77,1280.11,1085.92,1299.09
42,1,5.35599,4.97302,4.81458,5.60199,5.56276,4.81458,5.60763,1246.51,1167.7,1138.5,1267.93,1283.92,1138.5,1299.33
36,1,5.35594,4.80788,4.60949,5.60292,5.58858,4.60949,5.63955,1246.29,1131.37,1090.01,1254.76,1285.01,1090.01,1306.34
37,1,5.35643,4.92165,4.72435,5.60262,5.59039,4.72435,5.63985,1246.29,1158.22,1116.67,1255.23,1288.12,1116.67,1306.34
33,1,5.35547,4.71786,4.56599,5.60074,5.55463,4.56599,5.60047,1245.93,1118.95,1090.87,1269.65,1283.29,1090.87,1298.04
35,1,5.35951,4.78406,4.63799,5.60641,5.55825,4.63799,5.60328,1247.68,1126.32,1096.23,1283.36,1281.25,1096.23,1297.6
29,1,5.35538,4.79593,4.6392,5.60026,5.54814,4.6392,5.59971,1245.76,1141.04,1106.89,1269.49,1281.57,1106.89,1298.04
16,1,5.3542,4.77961,4.62643,5.59762,5.54956,4.62643,5.59594,1245.69,1129.77,1101.25,1256.18,1281.02,1101.25,1297.72
40,1,5.35681,4.94519,4.76313,5.60274,5.59284,4.76313,5.63938,1246.61,1159.34,1123.13,1267.37,1287.21,1123.13,1306.09
6,1,5.35578,4.87633,4.65685,5.60215,5.55864,4.65685,5.60695,1246.24,1150.31,1104.17,1278.75,1281.82,1104.17,1299.09
38,1,5.35563,5.15206,4.94308,5.60072,5.58841,4.94308,5.63813,1246.49,1193.38,1149.98,1268.24,1284.58,1149.98,1306.34
0,1,5.35954,5.0675,4.81948,5.60683,5.54381,4.81948,5.59295,1247.43,1195.82,1144.98,1253.25,1279.23,1144.98,1294.98
0,2,0,0,0,0,0,0,5.59295,0,0,0,0,0,0,1294.98
