rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,470.763,423.302,410.771,492.363,490.354,477.828,506.792,142556,131064,131178,144241,148206,148321,154545
0,1,0,470.763,423.302,411.242,492.363,490.354,411.242,506.792,142556,131064,128246,144241,148206,128246,154545
0,2,0,470.763,423.302,409.627,492.363,490.354,409.627,506.792,142556,131064,128455,144241,148206,128455,154545
0,3,0,470.763,423.302,409.597,492.363,490.354,409.597,506.792,142556,131064,128347,144241,148206,128347,154545
0,4,0,470.763,423.302,411.524,492.363,490.354,411.524,506.792,142556,131064,127493,144241,148206,127493,154545
0,5,0,470.763,423.302,408.274,492.362,490.354,408.274,506.792,142556,131064,128873,144241,148206,128873,154545
0,6,0,470.763,423.302,411.382,492.362,490.354,411.382,506.792,142556,131064,127601,144241,148206,127601,154545
0,7,0,470.763,423.302,410.905,492.362,490.354,410.905,506.792,142556,131064,127810,144241,148206,127810,154545
1,0,0,470.763,402.453,387.643,492.363,489.47,474.66,506.794,142556,124887,124455,144241,147955,147523,154546
1,1,0,470.763,402.453,387.019,492.362,489.47,387.019,506.794,142556,124887,121533,144240,147955,121533,154546
1,2,0,470.763,402.453,386.651,492.362,489.47,386.651,506.794,142556,124887,121738,144240,147955,121738,154546
1,3,0,470.763,402.453,386.181,492.362,489.47,386.181,506.794,142556,124887,122293,144240,147955,122293,154546
1,4,0,470.763,402.453,387.213,492.362,489.47,387.213,506.794,142556,124887,121785,144240,147955,121785,154546
1,5,0,470.763,402.453,388.921,492.362,489.47,388.921,506.794,142556,124887,120857,144240,147955,120857,154546
1,6,0,470.763,402.453,388.84,492.362,489.47,388.84,506.794,142556,124887,120926,144240,147955,120926,154546
1,7,0,470.763,402.453,390.076,492.362,489.47,390.076,506.794,142556,124887,121544,144240,147955,121544,154546
2,0,0,470.763,419.607,406.426,492.363,489.825,476.645,506.794,142556,130388,130366,144241,148033,148010,154546
2,1,0,470.763,419.607,406.759,492.362,489.825,406.759,506.794,142556,130388,127835,144240,148033,127835,154546
2,2,0,470.763,419.607,408.663,492.362,489.825,408.663,506.794,142556,130388,126852,144240,148033,126852,154546
2,3,0,470.763,419.607,406.828,492.362,489.825,406.828,506.794,142556,130388,127619,144240,148033,127619,154546
2,4,0,470.763,419.607,406.305,492.362,489.825,406.305,506.794,142556,130388,127915,144240,148033,127915,154546
2,5,0,470.763,419.607,405.574,492.362,489.825,405.574,506.794,142556,130388,128393,144240,148033,128393,154546
2,6,0,470.763,419.607,408.512,492.362,489.825,408.512,506.794,142556,130388,127069,144240,148033,127069,154546
2,7,0,470.763,419.606,407.906,492.362,489.825,407.906,506.794,142556,130388,127191,144240,148033,127191,154546
3,0,0,470.763,406.021,391.913,492.363,487.996,473.887,506.794,142556,126299,125935,144241,147626,147262,154546
