rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,170.702,162.006,159.534,176.776,176.02,173.549,179.844,59067.7,56629.4,56477.9,59258.9,60849.4,60697.8,62409.5
0,1,0,170.701,162.005,158.706,176.775,176.02,158.706,179.844,59067.7,56629.4,55399.8,59258.9,60849.4,55399.8,62409.5
0,2,0,170.701,162.005,157.381,176.775,176.02,157.381,179.844,59067.7,56629.4,55146.5,59258.9,60849.4,55146.5,62409.5
0,3,0,170.701,162.005,157.117,176.775,176.019,157.117,179.844,59067.7,56629.4,55182.2,59258.9,60849.4,55182.2,62409.5
1,0,0,170.702,156.94,154.853,176.776,176.474,174.387,179.845,59067.7,54965,54815.5,59258.9,61034.7,60885.1,62409.5
1,1,0,170.701,156.94,154.006,176.775,176.474,154.006,179.845,59067.7,54965,53852.9,59258.9,61034.7,53852.9,62409.5
1,2,0,170.701,156.94,154.015,176.775,176.474,154.015,179.845,59067.7,54965,53905.2,59258.9,61034.7,53905.2,62409.5
1,3,0,170.701,156.939,153.613,176.775,176.474,153.613,179.845,59067.7,54965,53951.8,59258.9,61034.7,53951.8,62409.5
2,0,0,170.702,156.119,153.849,176.776,176.332,174.062,179.845,59067.7,54719.6,54506.8,59258.9,61039.1,60826.3,62409.5
2,1,0,170.701,156.119,152.867,176.775,176.332,152.867,179.845,59068.1,54719.6,53525.1,59259.3,61039.1,53525.1,62409.5
2,2,0,170.701,156.119,152.968,176.775,176.332,152.968,179.845,59068.1,54719.6,53602.1,59259.3,61039.1,53602.1,62409.5
2,3,0,170.701,156.119,152.67,176.775,176.332,152.67,179.845,59068.1,54719.6,53629,59259.3,61039.1,53629,62409.5
3,0,0,170.702,160.02,157.51,176.776,176.39,173.88,179.844,59067.7,55970.9,55746.6,59258.9,61001.1,60776.9,62409.5
