rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,4.56516,4.39718,4.37424,4.71538,4.66242,4.63948,4.69407,1448.19,1397.84,1393.06,1477.15,1474.55,1469.77,1479.88
0,1,0,4.56479,4.39682,4.20106,4.71411,4.66206,4.20106,4.69407,1447.98,1397.63,1345.2,1476.26,1474.33,1345.2,1479.88
0,2,0,0,0,0,0,0,0,4.69407,0,0,0,0,0,0,1479.88
1,0,0,4.56516,4.23716,4.21815,4.71538,4.66551,4.6465,4.69785,1448.19,1344.52,1338.89,1477.15,1477.28,1471.65,1481.06
1,1,0,4.56359,4.2369,4.04351,4.71232,4.66526,4.04351,4.69785,1447.99,1344.31,1298.16,1479.04,1477.07,1298.16,1481.06
2,0,0,4.56516,4.21826,4.20019,4.71538,4.66746,4.64938,4.69819,1448.19,1339.4,1338.52,1477.15,1474.59,1473.71,1476.62
2,1,0,4.5636,4.21804,4.01643,4.7124,4.66724,4.01643,4.69819,1447.99,1339.19,1289.19,1478.69,1474.38,1289.19,1476.62
3,0,0,4.56516,4.13163,4.11268,4.71538,4.66702,4.64807,4.69882,1448.19,1309.1,1307.06,1477.15,1472.8,1470.76,1480.63
3,1,0,4.56395,4.13142,3.92891,4.71327,4.66681,3.92891,4.69882,1447.69,1309.1,1258.45,1478.12,1472.8,1258.45,1480.63
4,0,1,4.56516,4.18537,4.17322,4.71538,4.65961,4.64746,4.69821,1448.19,1326.53,1326.36,1477.15,1469.85,1469.68,1480.21
4,1,1,4.56366,4.18515,3.96003,4.71255,4.65939,3.96003,4.69821,1447.99,1326.53,1267.92,1479.37,1469.85,1267.92,1480.21
5,0,1,4.56516,4.18754,4.17194,4.71538,4.66109,4.64548,4.69918,1448.19,1330.72,1330.56,1477.15,1472.17,1472.02,1480.09
5,1,1,4.56283,4.1873,3.97144,4.7111,4.66084,3.97144,4.69918,1448.05,1330.72,1275.82,1476.86,1472.17,1275.82,1480.09
6,0,1,4.56516,4.23925,4.21835,4.71538,4.66212,4.64122,4.69985,1448.19,1346.1,1344.84,1477.15,1471.79,1470.54,1478.09
6,1,1,4.56432,4.239,4.02695,4.71416,4.66187,4.02695,4.69985,1448.28,1346.1,1286.19,1477.42,1471.79,1286.19,1478.09
7,0,1,4.56516,4.27973,4.24511,4.71538,4.66186,4.62724,4.69966,1448.19,1361.27,1354.16,1477.15,1473.73,1466.62,1478.09
7,1,1,4.56442,4.27948,4.0694,4.71375,4.6616,4.0694,4.69966,1448.04,1361.27,1306.41,1476.74,1473.73,1306.41,1478.09
8,0,0,4.56516,4.2393,4.20344,4.71538,4.66381,4.62796,4.69982,1448.19,1349.88,1338.74,1477.15,1475.6,1464.47,1481.78
8,1,0,4.56461,4.23907,4.0376,4.71417,4.66358,4.0376,4.69982,1448.58,1349.88,1296.41,1473.81,1475.6,1296.41,1481.78
9,0,0,4.56516,4.22497,4.20157,4.71538,4.66842,4.64502,4.7007,1448.19,1341.53,1337.2,1477.15,1473.53,1469.19,1481.33
9,1,0,4.56442,4.22474,4.02812,4.71491,4.66818,4.02812,4.7007,1447.82,1341.53,1291.65,1477.09,1473.53,1291.65,1481.33
10,0,0,4.56516,4.25308,4.21614,4.71538,4.66705,4.63011,4.69982,1448.19,1352.71,1344.85,1477.15,1472.96,1465.1,1481.38
10,1,0,4.56454,4.25284,4.06132,4.71416,4.66681,4.06132,4.69982,1448.58,1352.71,1303.42,1473.81,1472.96,1303.42,1481.38
11,0,0,4.56516,4.29311,4.28135,4.71538,4.71103,4.69927,4.7431,1448.19,1365.74,1362.19,1477.15,1491.2,1487.65,1492.8
11,1,0,4.56458,4.2929,4.02871,4.71483,4.71082,4.02871,4.7431,1448.27,1365.35,1290.67,1485.41,1490.81,1290.67,1492.8
12,0,1,4.56516,4.24184,4.19705,4.71538,4.65844,4.61364,4.69628,1448.19,1347.63,1335.49,1477.15,1472.19,1460.05,1480.09
12,1,1,4.56406,4.24159,4.03683,4.71087,4.65818,4.03683,4.69628,1447.63,1347.63,1294.48,1476.12,1472.19,1294.48,1480.09
13,0,1,4.56516,4.31193,4.29479,4.71538,4.65686,4.63972,4.69822,1448.19,1367.94,1365.87,1477.15,1470.58,1468.52,1481.47
13,1,1,4.5638,4.31172,4.09579,4.71277,4.65666,4.09579,4.69822,1447.12,1367.94,1315.39,1488.55,1470.58,1315.39,1481.47
14,0,1,4.56516,4.29619,4.28315,4.71538,4.6612,4.64815,4.70067,1448.19,1366.64,1365.72,1477.15,1473.76,1472.83,1482.16
14,1,1,4.56407,4.29597,4.0695,4.71279,4.66097,4.0695,4.70067,1447.52,1366.32,1307.59,1487.04,1473.43,1307.59,1482.16
15,0,1,4.56516,4.28292,4.27091,4.71538,4.65988,4.64787,4.69945,1448.19,1356.17,1358.06,1477.15,1471.11,1473.01,1481.94
15,1,1,4.564,4.2827,4.0402,4.71149,4.65966,4.0402,4.69945,1447.63,1356.17,1294.93,1472.67,1471.11,1294.93,1481.94
16,0,0,4.56516,4.24624,4.22866,4.71538,4.66668,4.6491,4.69999,1448.19,1349.31,1345.53,1477.15,1475.19,1471.4,1481.61
16,1,0,4.56413,4.24589,4.04309,4.71199,4.66633,4.04309,4.69999,1447.63,1349.31,1301.17,1486.76,1475.19,1301.17,1481.61
17,0,0,4.56516,4.2062,4.18567,4.71538,4.67082,4.65029,4.70307,1448.19,1336.82,1333.2,1477.15,1479.32,1475.7,1483.01
17,1,0,4.56399,4.20595,3.98904,4.71337,4.67057,3.98904,4.70307,1447.52,1336.82,1281.29,1487.13,1479.32,1281.29,1483.01
18,0,0,4.56516,4.30133,4.28688,4.71538,4.6694,4.65496,4.70279,1448.19,1366.81,1365.41,1477.15,1476.23,1474.83,1480.27
18,1,0,4.56457,4.30112,4.08966,4.71485,4.6692,4.08966,4.70279,1448.58,1366.42,1311.48,1472.9,1475.85,1311.48,1480.27
19,0,0,4.56516,4.28361,4.25096,4.71538,4.67006,4.63741,4.70253,1448.19,1361.27,1355.77,1477.15,1476.12,1470.62,1482.47
19,1,0,4.56463,4.28338,4.07937,4.71461,4.66983,4.07937,4.70253,1448.58,1361.27,1307.18,1487.62,1476.12,1307.18,1482.47
20,0,1,4.56516,4.27295,4.25172,4.71538,4.70543,4.6842,4.74394,1448.19,1357.72,1353.69,1477.15,1487.29,1483.26,1498.01
20,1,1,4.56469,4.27273,4.02904,4.71442,4.70521,4.02904,4.74394,1448.37,1357.72,1292.52,1487.06,1487.29,1292.52,1498.01
21,0,1,4.56516,4.29135,4.27958,4.71538,4.66507,4.65331,4.70684,1448.19,1365.8,1365.31,1477.15,1474.94,1474.45,1484.21
21,1,1,4.56484,4.29114,4.07052,4.71509,4.66487,4.07052,4.70684,1448.97,1365.8,1304.31,1472.42,1474.94,1304.31,1484.21
22,0,1,4.56516,4.26175,4.24384,4.71538,4.70433,4.68642,4.74298,1448.19,1355.91,1353.01,1477.15,1487.4,1484.5,1495.21
22,1,1,4.56467,4.2615,4.012,4.71464,4.70408,4.012,4.74298,1448.06,1355.52,1287.49,1471.93,1487.01,1287.49,1495.21
23,0,1,4.56516,4.29424,4.27905,4.71538,4.70603,4.69084,4.74467,1448.19,1366.19,1364.66,1477.15,1487.87,1486.34,1498.4
23,1,1,4.56473,4.29404,4.05856,4.71492,4.70582,4.05856,4.74467,1448.97,1366.19,1299.34,1487.04,1487.87,1299.34,1498.4
24,0,0,4.56516,4.2619,4.22178,4.71538,4.66521,4.6251,4.69878,1448.19,1357.13,1348.36,1477.15,1475.58,1466.8,1481.78
24,1,0,4.5641,4.26162,4.05306,4.7137,4.66493,4.05306,4.69878,1447.23,1356.6,1301.73,1486.2,1475.05,1301.73,1481.78
25,0,0,4.56516,4.21606,4.20227,4.71538,4.66495,4.65116,4.69828,1448.19,1341.26,1341.25,1477.15,1474.33,1474.32,1481.47
