rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,180.888,169.512,169.512,186.833,186.577,186.577,187.676,36482.3,33741.5,33741.5,39423.3,39047.9,39047.9,60766.5
0,1,0,0,0,0,0,0,0,187.676,0,0,0,0,0,0,60766.5
0,2,0,0,0,0,0,0,0,187.676,0,0,0,0,0,0,60766.5
1,0,0,180.888,140.572,140.572,186.833,186.596,186.596,187.682,36482.3,27250.8,27250.8,39423.3,42060.9,42060.9,60768.7
2,0,0,180.888,137.591,137.591,186.833,186.603,186.603,187.685,36482.3,26826.1,26826.1,39423.3,42577.9,42577.9,60767.3
3,0,0,180.888,143.391,143.391,186.833,186.582,186.582,187.684,36482.3,27555.4,27555.4,39423.3,41445.9,41445.9,60766.9
4,0,1,180.888,145.424,145.424,186.833,186.419,186.419,187.686,36482.3,28386.5,28386.5,39423.3,41503.7,41503.7,60767.3
5,0,1,180.888,144.415,144.415,186.833,186.385,186.385,187.684,36482.3,27822.2,27822.2,39423.3,41369.7,41369.7,60768.9
6,0,1,180.888,144.727,144.727,186.833,186.381,186.381,187.684,36482.3,28310.9,28310.9,39423.3,41804,41804,60766.9
7,0,1,180.888,145.91,145.91,186.833,186.421,186.421,187.686,36482.3,28785.7,28785.7,39423.3,41746.7,41746.7,60769.2
8,0,0,180.888,167.914,167.914,186.833,186.341,186.341,187.684,36482.3,33834.9,33834.9,39423.3,39591.2,39591.2,60768.7
9,0,0,180.888,139.632,139.632,186.833,186.58,186.58,187.686,36482.3,27388.6,27388.6,39423.3,42466.5,42466.5,60767.5
10,0,0,180.888,139.208,139.208,186.833,186.57,186.57,187.686,36482.3,27192.3,27192.3,39423.3,42518.2,42518.2,60767.3
11,0,0,180.888,142.037,142.037,186.833,186.471,186.471,187.686,36482.3,27853.1,27853.1,39423.3,42252.3,42252.3,60767.3
12,0,1,180.888,144.025,144.025,186.833,186.404,186.404,187.687,36482.3,28425.7,28425.7,39423.3,42130.9,42130.9,60767.5
13,0,1,180.888,140.419,140.419,186.833,186.428,186.428,187.686,36482.3,27313,27313,39423.3,42078.7,42078.7,60769.2
14,0,1,180.888,142.855,142.855,186.833,186.48,186.48,187.769,36482.3,28055.2,28055.2,39423.3,42154.2,42154.2,60791.7
15,0,1,180.888,146.519,146.519,186.833,186.397,186.397,187.686,36482.3,28795.9,28795.9,39423.3,41533.4,41533.4,60769.2
16,0,0,180.888,151.84,151.84,186.833,186.53,186.53,187.686,36482.3,29906.1,29906.1,39423.3,41032.2,41032.2,60768.5
17,0,0,180.888,142.826,142.826,186.833,186.65,186.65,187.769,36482.3,27686.6,27686.6,39423.3,41826.3,41826.3,60790.8
18,0,0,180.888,141.986,141.986,186.833,186.666,186.666,187.769,36482.3,27751.8,27751.8,39423.3,42222,42222,60790.8
19,0,0,180.888,144.24,144.24,186.833,186.624,186.624,187.766,36482.3,27999.5,27999.5,39423.3,41696.2,41696.2,60789.5
20,0,1,180.888,148.843,148.843,186.833,186.446,186.446,187.77,36482.3,28851.4,28851.4,39423.3,40983.3,40983.3,60791.5
21,0,1,180.888,145.576,145.576,186.833,186.487,186.487,187.769,36482.3,28433.9,28433.9,39423.3,41611.3,41611.3,60791.5
22,0,1,180.888,148.282,148.282,186.833,186.428,186.428,187.769,36482.3,29224.1,29224.1,39423.3,41495.8,41495.8,60791.3
23,0,1,180.888,151.796,151.796,186.833,186.433,186.433,187.771,36482.3,29682,29682,39423.3,40828.1,40828.1,60792
24,0,0,180.888,154.817,154.817,186.833,186.513,186.513,187.684,36482.3,29954.5,29954.5,39423.3,40095.6,40095.6,60769.2
25,0,0,180.888,142.185,142.185,186.833,186.593,186.593,187.684,36482.3,27784.1,27784.1,39423.3,42121.9,42121.9,60768.9
26,0,0,180.888,144.205,144.205,186.833,186.518,186.518,187.684,36482.3,28128.2,28128.2,39423.3,41760.4,41760.4,60768.4
27,0,0,180.888,146.535,146.535,186.833,186.554,186.554,187.683,36482.3,28460.4,28460.4,39423.3,41374.4,41374.4,60768.4
28,0,1,180.888,146.517,146.517,186.833,186.349,186.349,187.684,36482.3,28722,28722,39423.3,41568.7,41568.7,60769.2
29,0,1,180.888,148.473,148.473,186.833,186.374,186.374,187.686,36482.3,28739.7,28739.7,39423.3,40922.7,40922.7,60769.5
30,0,1,180.888,146.217,146.217,186.833,186.38,186.38,187.69,36482.3,28641.7,28641.7,39423.3,41551.8,41551.8,60770.6
31,0,1,180.888,147.762,147.762,186.833,186.346,186.346,187.691,36482.3,29320.7,29320.7,39423.3,41752.1,41752.1,60770.6
