rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,772.289,695.497,630.95,831.544,823.5,758.962,922.081,162594,154811,151881,167303,172464,169535,195606
0,1,0,772.289,695.496,638.184,831.543,823.5,638.184,922.081,162594,154811,145976,167303,172464,145976,195606
0,2,0,772.287,695.495,635.766,831.542,823.499,635.766,922.081,162594,154811,146565,167303,172464,146565,195606
0,3,0,772.287,695.495,633.651,831.542,823.499,633.651,922.081,162594,154811,147147,167303,172464,147147,195606
0,4,0,772.287,695.495,636.179,831.542,823.498,636.179,922.081,162595,154811,146442,167303,172464,146442,195606
0,5,0,772.287,695.495,639.546,831.542,823.499,639.546,922.081,162594,154811,145156,167303,172464,145156,195606
0,6,0,772.288,695.496,643.549,831.543,823.5,643.549,922.081,162594,154811,145727,167303,172464,145727,195606
0,7,0,772.288,695.496,638.397,831.543,823.499,638.397,922.081,162594,154811,145593,167303,172464,145593,195606
0,8,0,772.288,695.496,638.446,831.543,823.5,638.446,922.081,162594,154811,145376,167303,172464,145376,195606
0,9,0,772.288,695.495,633.731,831.543,823.499,633.731,922.081,162594,154811,146935,167303,172464,146935,195606
0,10,0,772.287,695.495,636.863,831.542,823.498,636.863,922.081,162594,154811,146070,167303,172464,146070,195606
0,11,0,772.289,695.496,638.137,831.544,823.5,638.137,922.081,162594,154811,145463,167303,172464,145463,195606
0,12,0,772.288,695.496,629.665,831.543,823.499,629.665,922.081,162594,154811,148578,167303,172464,148578,195606
0,13,0,772.287,695.495,638.228,831.542,823.498,638.228,922.081,162594,154811,146070,167303,172464,146070,195606
0,14,0,772.288,695.496,637.569,831.543,823.5,637.569,922.081,162594,154811,146396,167303,172464,146396,195606
0,15,0,772.288,695.496,626.314,831.543,823.499,626.314,922.081,162594,154811,149164,167303,172464,149164,195606
