rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,438.476,414.578,414.578,448.875,448.488,448.488,450.989,95530.6,89929.1,89929.1,104093,101624,101624,157568
0,1,0,0,0,0,0,0,0,450.989,0,0,0,0,0,0,157568
0,2,0,0,0,0,0,0,0,450.989,0,0,0,0,0,0,157568
1,0,0,438.476,338.006,338.006,448.875,448.29,448.29,450.988,95530.6,71722.9,71722.9,104093,110576,110576,157568
2,0,0,438.476,331.579,331.579,448.875,448.378,448.378,450.99,95530.6,70688.5,70688.5,104093,111680,111680,157566
3,0,0,438.476,343.216,343.216,448.875,448.341,448.341,450.989,95530.6,72457.7,72457.7,104093,109522,109522,157566
4,0,1,438.476,347.739,347.739,448.875,447.923,447.923,450.99,95530.6,74538.2,74538.2,104093,109677,109677,157567
5,0,1,438.476,350.439,350.439,448.875,447.847,447.847,450.988,95530.6,74315.7,74315.7,104093,108630,108630,157568
6,0,1,438.476,349.636,349.636,448.875,447.783,447.783,450.989,95530.6,75316.6,75316.6,104093,109964,109964,157566
7,0,1,438.476,353.612,353.612,448.875,447.888,447.888,450.989,95530.6,76590.9,76590.9,104093,109582,109582,157568
8,0,0,438.476,410.184,410.184,448.875,447.679,447.679,450.989,95530.6,90320.2,90320.2,104093,103337,103337,157567
9,0,0,438.476,336.496,336.496,448.875,448.32,448.32,450.99,95530.6,72328.2,72328.2,104093,111617,111617,157566
10,0,0,438.476,335.38,335.38,448.875,448.248,448.248,450.988,95530.6,71961.4,71961.4,104093,111779,111779,157566
11,0,0,438.476,344.148,344.148,448.875,448.258,448.258,450.992,95530.6,74129.5,74129.5,104093,110839,110839,157567
12,0,1,438.476,346.006,346.006,448.875,447.857,447.857,450.99,95530.6,75070.9,75070.9,104093,110954,110954,157568
13,0,1,438.476,339.687,339.687,448.875,447.947,447.947,450.991,95530.6,72332.1,72332.1,104093,110235,110235,157568
14,0,1,438.476,344.486,344.486,448.875,447.984,447.984,451.069,95530.6,74129.1,74129.1,104093,110587,110587,157592
15,0,1,438.476,354.41,354.41,448.875,447.881,447.881,450.991,95530.6,76553.5,76553.5,104093,109268,109268,157568
16,0,0,438.476,370.084,370.084,448.875,448.076,448.076,450.992,95530.6,80007,80007,104093,107448,107448,157569
17,0,0,438.476,343.949,343.949,448.875,448.408,448.408,451.067,95530.6,73131.5,73131.5,104093,110127,110127,157591
18,0,0,438.476,343.838,343.838,448.875,448.301,448.301,451.066,95530.6,73691.4,73691.4,104093,110627,110627,157590
19,0,0,438.476,349.852,349.852,448.875,448.21,448.21,451.065,95530.6,74762.7,74762.7,104093,109371,109371,157589
20,0,1,438.476,358.661,358.661,448.875,447.837,447.837,451.067,95530.6,76557.8,76557.8,104093,107965,107965,157591
21,0,1,438.476,352.757,352.757,448.875,447.968,447.968,451.068,95530.6,75557.8,75557.8,104093,109191,109191,157591
22,0,1,438.476,356.484,356.484,448.875,447.827,447.827,451.067,95530.6,77083.8,77083.8,104093,109172,109172,157591
23,0,1,438.476,367.417,367.417,448.875,447.762,447.762,451.069,95530.6,78839.5,78839.5,104093,107021,107021,157592
24,0,0,438.476,377.326,377.326,448.875,448.121,448.121,450.988,95530.6,80321.9,80321.9,104093,105382,105382,157568
25,0,0,438.476,344.161,344.161,448.875,448.295,448.295,450.989,95530.6,73647.1,73647.1,104093,110482,110482,157568
26,0,0,438.476,343.895,343.895,448.875,448.223,448.223,450.989,95530.6,73509.1,73509.1,104093,110179,110179,157566
27,0,0,438.476,354.169,354.169,448.875,448.207,448.207,450.989,95530.6,75201.4,75201.4,104093,108578,108578,157566
28,0,1,438.476,352.155,352.155,448.875,447.771,447.771,450.988,95530.6,75331.1,75331.1,104093,108900,108900,157568
29,0,1,438.476,359.251,359.251,448.875,447.782,447.782,450.988,95530.6,76169.6,76169.6,104093,107169,107169,157568
