rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,9.1401,4.76566,4.7448,9.3344,9.24265,9.22179,9.28131,1947.32,1217.75,1216.55,1986.82,1969.1,1967.9,1977.58
0,1,0,9.09894,4.76537,4.523,9.29322,9.24236,4.523,9.28131,1939.37,1217.52,1173.67,1981.18,1968.87,1173.67,1977.58
0,2,0,0,0,0,0,0,0,9.28131,0,0,0,0,0,0,1977.58
1,0,0,9.1401,4.5795,4.55484,9.3344,9.24814,9.22349,9.2871,1947.32,1169.98,1168.66,1986.82,1971.96,1970.64,1979.04
1,1,0,9.09813,4.57916,4.36959,9.29176,9.2478,4.36959,9.2871,1939.27,1169.98,1130.48,1978.74,1971.96,1130.48,1979.04
2,0,0,9.1401,4.60382,4.59007,9.3344,9.24791,9.23417,9.28713,1947.32,1180.75,1177.03,1986.82,1973.62,1969.9,1978.64
2,1,0,9.09814,4.6035,4.38088,9.29189,9.2476,4.38088,9.28713,1939.27,1180.75,1133.57,1980.25,1973.62,1133.57,1978.64
3,0,0,9.1401,4.42427,4.40093,9.3344,9.28641,9.26307,9.32798,1947.32,1133.11,1128.59,1986.82,1980.43,1975.92,1988.35
3,1,0,9.13917,4.42401,4.21997,9.33297,9.28615,4.21997,9.32798,1947,1133.11,1092.38,1990.67,1980.43,1092.38,1988.35
4,0,1,9.1401,4.55309,4.52407,9.3344,9.28331,9.25429,9.3284,1947.32,1165.26,1162.46,1986.82,1977.31,1974.51,1988.13
4,1,1,9.13941,4.55282,4.30759,9.33336,9.28304,4.30759,9.3284,1947,1165.08,1112.04,1986.95,1977.13,1112.04,1988.13
5,0,1,9.1401,4.5195,4.4735,9.3344,9.24865,9.20265,9.29186,1947.32,1161.37,1154.44,1986.82,1972.23,1965.29,1980.18
5,1,1,9.09783,4.51919,4.28323,9.29367,9.24834,4.28323,9.29186,1939.84,1161.37,1112.73,1980.61,1972.23,1112.73,1980.18
6,0,1,9.1401,4.60063,4.56329,9.3344,9.28989,9.25255,9.33217,1947.32,1182.77,1176.62,1986.82,1982.64,1976.49,1988.67
6,1,1,9.13985,4.60038,4.3803,9.33414,9.28964,4.3803,9.33217,1947.18,1182.63,1138.68,1986.68,1982.5,1138.68,1988.67
7,0,1,9.1401,4.65481,4.63945,9.3344,9.28806,9.27269,9.3318,1947.32,1188.84,1191.5,1986.82,1977.33,1979.99,1987.29
7,1,1,9.13978,4.65455,4.37789,9.33398,9.2878,4.37789,9.3318,1947.18,1188.69,1128.97,1977.91,1977.19,1128.97,1987.29
8,0,0,9.1401,4.60401,4.57029,9.3344,9.29185,9.25813,9.33165,1947.32,1177.19,1171.71,1986.82,1980.79,1975.31,1989.04
8,1,0,9.1397,4.60375,4.3844,9.3339,9.29159,4.3844,9.33165,1947.18,1177.19,1131.64,1987.46,1980.79,1131.64,1989.04
9,0,0,9.1401,4.53185,4.51768,9.3344,9.29681,9.28264,9.33381,1947.32,1164.21,1163.58,1986.82,1983.35,1982.72,1989.61
9,1,0,9.13954,4.53159,4.30872,9.33353,9.29654,4.30872,9.33381,1947.02,1164.21,1119.77,1990.03,1983.35,1119.77,1989.61
10,0,0,9.1401,4.58599,4.56184,9.3344,9.29418,9.27004,9.33398,1947.32,1174.99,1171.57,1986.82,1980.58,1977.15,1989.61
10,1,0,9.13957,4.58571,4.36719,9.33375,9.29391,4.36719,9.33398,1947.18,1174.99,1130.85,1983.4,1980.58,1130.85,1989.61
11,0,0,9.1401,4.579,4.54984,9.3344,9.30561,9.27645,9.34379,1947.32,1172.48,1169.95,1986.82,1987.02,1984.5,1993.38
11,1,0,9.11679,4.57872,4.34113,9.31235,9.30534,4.34113,9.34379,1943.88,1172.14,1121.38,1989.13,1986.68,1121.38,1993.38
12,0,1,9.1401,4.59209,4.57193,9.3344,9.24222,9.22207,9.28685,1947.32,1175.79,1171.97,1986.82,1970,1966.18,1979.04
12,1,1,9.09899,4.59175,4.36863,9.29138,9.24188,4.36863,9.28685,1939.88,1175.79,1129.43,1980.43,1970,1129.43,1979.04
13,0,1,9.1401,4.64394,4.61141,9.3344,9.24515,9.21262,9.28909,1947.32,1186.37,1180.13,1986.82,1971.28,1965.04,1979.9
13,1,1,9.09922,4.64368,4.4054,9.29399,9.24489,4.4054,9.28909,1940.57,1186.37,1138.65,1980.16,1971.28,1138.65,1979.9
14,0,1,9.1401,4.61161,4.59157,9.3344,9.2555,9.23545,9.29912,1947.32,1184.17,1183.02,1986.82,1974.13,1972.98,1981.68
14,1,1,9.10637,4.6113,4.38515,9.30022,9.25518,4.38515,9.29912,1941.4,1184.17,1133.6,1983.73,1974.13,1133.6,1981.68
15,0,1,9.1401,4.54275,4.51258,9.3344,9.25789,9.22772,9.30276,1947.32,1168.54,1163.55,1986.82,1974.96,1969.97,1983.58
15,1,1,9.1101,4.54247,4.31359,9.30372,9.25761,4.31359,9.30276,1942.22,1168.54,1117.86,1983.82,1974.96,1117.86,1983.58
16,0,0,9.1401,4.53498,4.51365,9.3344,9.25896,9.23763,9.29968,1947.32,1163.91,1162.44,1986.82,1975.46,1973.98,1983.16
16,1,0,9.10619,4.5346,4.32165,9.29988,9.25858,4.32165,9.29968,1941.11,1163.42,1119.51,1982.28,1974.96,1119.51,1983.16
17,0,0,9.1401,4.56329,4.55002,9.3344,9.26702,9.25374,9.30396,1947.32,1170.21,1167.44,1986.82,1976.54,1973.77,1983.47
17,1,0,9.1112,4.56302,4.31478,9.30495,9.26675,4.31478,9.30396,1942.6,1169.99,1120.92,1982.17,1976.32,1120.92,1983.47
18,0,0,9.1401,4.6249,4.61075,9.3344,9.26828,9.25413,9.30716,1947.32,1183.74,1182.59,1986.82,1974.57,1973.42,1983.22
18,1,0,9.11213,4.62462,4.3971,9.30738,9.26801,4.3971,9.30716,1943.32,1183.74,1137.9,1981.57,1974.57,1137.9,1983.22
19,0,0,9.1401,4.61916,4.57664,9.3344,9.2655,9.22298,9.30715,1947.32,1178.35,1174.18,1986.82,1971.39,1967.22,1984.71
19,1,0,9.11209,4.6189,4.40333,9.30743,9.26524,4.40333,9.30715,1943.32,1178.35,1137.37,1982.57,1971.39,1137.37,1984.71
20,0,1,9.1401,4.61007,4.58572,9.3344,9.29503,9.27068,9.34056,1947.32,1180.1,1177.08,1986.82,1984.72,1981.7,1993.8
20,1,1,9.11165,4.60981,4.34175,9.30662,9.29477,4.34175,9.34056,1942.8,1180.1,1122.81,1982.11,1984.72,1122.81,1993.8
21,0,1,9.1401,4.6287,4.61126,9.3344,9.26934,9.2519,9.31496,1947.32,1185.77,1186.16,1986.82,1973.65,1974.05,1983.77
