rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,9.31049,4.67553,4.67553,9.44864,9.35379,9.35379,9.37173,937.062,840.368,840.368,1784.02,1785.55,1785.55,2093.94
0,1,0,0,0,0,0,0,0,9.37173,0,0,0,0,0,0,2093.94
0,2,0,0,0,0,0,0,0,9.37173,0,0,0,0,0,0,2093.94
1,0,0,9.31049,4.463,4.463,9.44864,9.35231,9.35231,9.371,937.062,809.138,809.138,1784.02,1812.29,1812.29,2094.23
2,0,0,9.31049,4.40385,4.40385,9.44864,9.35639,9.35639,9.37489,937.062,798.118,798.118,1784.02,1817.31,1817.31,2095.05
3,0,0,9.31049,4.52368,4.52368,9.44864,9.35197,9.35197,9.37363,937.062,815.146,815.146,1784.02,1803.91,1803.91,2094.6
4,0,1,9.31049,4.63388,4.63388,9.44864,9.3517,9.3517,9.37524,937.062,842.685,842.685,1784.02,1799.64,1799.64,2095.05
5,0,1,9.31049,4.56874,4.56874,9.44864,9.34734,9.34734,9.37226,937.062,828.429,828.429,1784.02,1804.82,1804.82,2094.44
6,0,1,9.31049,4.41248,4.41248,9.44864,9.35265,9.35265,9.3743,937.062,802.295,802.295,1784.02,1814.99,1814.99,2095.04
7,0,1,9.31049,4.4335,4.4335,9.44864,9.35431,9.35431,9.3754,937.062,811.385,811.385,1784.02,1820.37,1820.37,2095.32
8,0,0,9.31049,4.64876,4.64876,9.44864,9.35249,9.35249,9.37428,937.062,823.153,823.153,1784.02,1776.26,1776.26,2094.37
9,0,0,9.31049,4.44069,4.44069,9.44864,9.35636,9.35636,9.37581,937.062,814.32,814.32,1784.02,1824.17,1824.17,2096.2
10,0,0,9.31049,4.39924,4.39924,9.44864,9.35086,9.35086,9.37122,937.062,798.464,798.464,1784.02,1813.53,1813.53,2094.41
11,0,0,9.31049,4.34815,4.34815,9.44864,9.3528,9.3528,9.37132,937.062,792.651,792.651,1784.02,1821.32,1821.32,2094.41
12,0,1,9.31049,4.43818,4.43818,9.44864,9.35464,9.35464,9.37772,937.062,810.022,810.022,1784.02,1815.05,1815.05,2095.49
13,0,1,9.31049,4.47172,4.47172,9.44864,9.35009,9.35009,9.37596,937.062,820.931,820.931,1784.02,1822.14,1822.14,2095.13
14,0,1,9.31049,4.5241,4.5241,9.44864,9.43997,9.43997,9.4617,937.062,827.571,827.571,1784.02,1833.21,1833.21,2112.59
15,0,1,9.31049,4.46605,4.46605,9.44864,9.35455,9.35455,9.37637,937.062,808.895,808.895,1784.02,1805.27,1805.27,2095.48
16,0,0,9.31049,4.51691,4.51691,9.44864,9.35189,9.35189,9.37183,937.062,820.668,820.668,1784.02,1808,1808,2094.22
17,0,0,9.31049,4.57607,4.57607,9.44864,9.43776,9.43776,9.45639,937.062,831.343,831.343,1784.02,1821.08,1821.08,2110.96
18,0,0,9.31049,4.54498,4.54498,9.44864,9.44114,9.44114,9.46071,937.062,823.633,823.633,1784.02,1825.54,1825.54,2111.63
19,0,0,9.31049,4.53693,4.53693,9.44864,9.43791,9.43791,9.45808,937.062,812.371,812.371,1784.02,1818.27,1818.27,2112.63
20,0,1,9.31049,4.61943,4.61943,9.44864,9.44073,9.44073,9.46289,937.062,826.52,826.52,1784.02,1809.9,1809.9,2113.02
21,0,1,9.31049,4.59132,4.59132,9.44864,9.438,9.438,9.4602,937.062,824.19,824.19,1784.02,1815.88,1815.88,2116.55
22,0,1,9.31049,4.61437,4.61437,9.44864,9.43738,9.43738,9.46038,937.062,824.926,824.926,1784.02,1809.13,1809.13,2112.12
23,0,1,9.31049,4.64975,4.64975,9.44864,9.43972,9.43972,9.46256,937.062,833.73,833.73,1784.02,1808.66,1808.66,2113.13
24,0,0,9.31049,4.5145,4.5145,9.44864,9.35177,9.35177,9.37221,937.062,802.698,802.698,1784.02,1792.15,1792.15,2095.37
25,0,0,9.31049,4.47305,4.47305,9.44864,9.35309,9.35309,9.37284,937.062,807.716,807.716,1784.02,1807.28,1807.28,2095.54
26,0,0,9.31049,4.4989,4.4989,9.44864,9.35188,9.35188,9.37175,937.062,812.246,812.246,1784.02,1803.58,1803.58,2094.39
27,0,0,9.31049,4.5213,4.5213,9.44864,9.3511,9.3511,9.37124,937.062,821.684,821.684,1784.02,1810.21,1810.21,2094.44
28,0,1,9.31049,4.57952,4.57952,9.44864,9.34904,9.34904,9.37215,937.062,829.009,829.009,1784.02,1798.19,1798.19,2094.44
29,0,1,9.31049,4.57846,4.57846,9.44864,9.34775,9.34775,9.37185,937.062,825.108,825.108,1784.02,1795.07,1795.07,2094.39
30,0,1,9.31049,4.52921,4.52921,9.44864,9.35025,9.35025,9.37454,937.062,828.972,828.972,1784.02,1810.25,1810.25,2095.04
31,0,1,9.31049,4.51466,4.51466,9.44864,9.35159,9.35159,9.37442,937.062,822.239,822.239,1784.02,1808.17,1808.17,2094.84
32,0,0,9.31049,4.58552,4.58552,9.44864,9.43847,9.43847,9.45817,937.062,835.806,835.806,1784.02,1824.11,1824.11,2112.14
33,0,0,9.31049,4.49337,4.49337,9.44864,9.43739,9.43739,9.45865,937.062,814.796,814.796,1784.02,1827.61,1827.61,2116.69
34,0,0,9.31049,4.52175,4.52175,9.44864,9.43633,9.43633,9.45773,937.062,827.653,827.653,1784.02,1836.08,1836.08,2116.42
35,0,0,9.31049,4.44251,4.44251,9.44864,9.4411,9.4411,9.46232,937.062,808.223,808.223,1784.02,1832.37,1832.37,2117.24
36,0,1,9.31049,4.65254,4.65254,9.44864,9.4359,9.4359,9.45728,937.062,844.33,844.33,1784.02,1814.54,1814.54,2111.4
37,0,1,9.31049,4.6493,4.6493,9.44864,9.43691,9.43691,9.45844,937.062,843.536,843.536,1784.02,1821.44,1821.44,2112.14
38,0,1,9.31049,4.60201,4.60201,9.44864,9.43528,9.43528,9.45747,937.062,838.818,838.818,1784.02,1822.08,1822.08,2111.15
39,0,1,9.31049,4.64045,4.64045,9.44864,9.43602,9.43602,9.45772,937.062,845.502,845.502,1784.02,1821.08,1821.08,2112.13
40,0,0,9.31049,4.60691,4.60691,9.44864,9.43966,9.43966,9.46234,937.062,838.569,838.569,1784.02,1824.24,1824.24,2117.06
41,0,0,9.31049,4.53006,4.53006,9.44864,9.43809,9.43809,9.45796,937.062,827.078,827.078,1784.02,1830.28,1830.28,2111.05
