rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,486.343,445.05,445.05,500.141,499.692,499.692,502.619,86205.9,79003.5,79003.5,93350.8,91982.5,91982.5,142565
0,1,0,0,0,0,0,0,0,502.619,0,0,0,0,0,0,142565
0,2,0,0,0,0,0,0,0,502.619,0,0,0,0,0,0,142565
1,0,0,486.343,372.58,372.58,500.141,499.617,499.617,502.619,86205.9,63460.3,63460.3,93350.8,98436.9,98436.9,142566
2,0,0,486.343,361.07,361.07,500.141,499.707,499.707,502.621,86205.9,62121,62121,93350.8,100246,100246,142566
3,0,0,486.343,375.435,375.435,500.141,499.597,499.597,502.62,86205.9,63858.3,63858.3,93350.8,97878.6,97878.6,142566
4,0,1,486.343,376.474,376.474,500.141,499.112,499.112,502.621,86205.9,65070.5,65070.5,93350.8,98620.9,98620.9,142566
5,0,1,486.343,373.888,373.888,500.141,499.087,499.087,502.621,86205.9,63672.6,63672.6,93350.8,97979.7,97979.7,142566
6,0,1,486.343,374.74,374.74,500.141,499.013,499.013,502.627,86205.9,65187.1,65187.1,93350.8,99068.6,99068.6,142567
7,0,1,486.343,379.514,379.514,500.141,499.101,499.101,502.621,86205.9,66304.3,66304.3,93350.8,98588,98588,142566
8,0,0,486.343,438.896,438.896,500.141,498.872,498.872,502.619,86205.9,79585.3,79585.3,93350.8,93868.4,93868.4,142565
9,0,0,486.343,366.274,366.274,500.141,499.692,499.692,502.621,86205.9,63426.4,63426.4,93350.8,100011,100011,142566
10,0,0,486.343,364.191,364.191,500.141,499.554,499.554,502.62,86205.9,63258.4,63258.4,93350.8,100353,100353,142566
11,0,0,486.343,371.745,371.745,500.141,499.331,499.331,502.622,86205.9,65018.6,65018.6,93350.8,99688.2,99688.2,142567
12,0,1,486.343,371.926,371.926,500.141,499.027,499.027,502.626,86205.9,64899.2,64899.2,93350.8,99722.2,99722.2,142567
13,0,1,486.343,367.654,367.654,500.141,499.147,499.147,502.621,86205.9,63044.7,63044.7,93350.8,99176.8,99176.8,142566
14,0,1,486.343,370.974,370.974,500.141,499.181,499.181,502.71,86205.9,64522.4,64522.4,93350.8,99577,99577,142585
15,0,1,486.343,379.042,379.042,500.141,499.146,499.146,502.622,86205.9,65790.5,65790.5,93350.8,98393.9,98393.9,142566
16,0,0,486.343,395.509,395.509,500.141,499.371,499.371,502.622,86205.9,69193.4,69193.4,93350.8,97124.1,97124.1,142566
17,0,0,486.343,375.204,375.204,500.141,499.599,499.599,502.712,86205.9,64697.7,64697.7,93350.8,98857.3,98857.3,142585
18,0,0,486.343,370.422,370.422,500.141,499.593,499.593,502.704,86205.9,64042.8,64042.8,93350.8,99420.6,99420.6,142583
19,0,0,486.343,379.12,379.12,500.141,499.46,499.46,502.701,86205.9,65574.8,65574.8,93350.8,98111.2,98111.2,142582
20,0,1,486.343,387.315,387.315,500.141,499.038,499.038,502.706,86205.9,66758.4,66758.4,93350.8,96922.3,96922.3,142584
21,0,1,486.343,378.925,378.925,500.141,499.146,499.146,502.71,86205.9,65422.5,65422.5,93350.8,98390.9,98390.9,142585
