rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,172.987,165.207,164.53,179.1,178.103,177.426,180.825,60417.7,57987.1,57883.9,61290,62142.8,62039.5,62979.3
0,1,0,172.987,165.207,162.334,179.099,178.103,162.334,180.825,60417.7,57987.1,56923,61290,62142.8,56923,62979.3
0,2,0,0,0,0,0,0,0,180.825,0,0,0,0,0,0,62979.3
1,0,0,172.987,145.731,145.001,179.1,178.594,177.863,180.83,60417.7,51049.6,50948.6,61290,62258.5,62157.5,62981.5
1,1,0,172.987,145.731,143.569,179.099,178.593,143.569,180.83,60417.3,51049.6,50142.2,61289.6,62258.5,50142.2,62981.5
2,0,0,172.987,144.978,144.143,179.1,178.681,177.846,180.829,60417.7,50750.4,50662.2,61290,62245,62156.9,62978.8
2,1,0,172.987,144.978,142.771,179.099,178.681,142.771,180.829,60418,50750.4,49869.6,61290.3,62245,49869.6,62978.8
3,0,0,172.987,143.879,143.039,179.1,178.573,177.732,180.83,60417.7,50403.2,50312.2,61290,62239.9,62148.9,62982.5
3,1,0,172.987,143.879,141.544,179.099,178.573,141.544,180.83,60417.3,50403.2,49476.6,61289.6,62239.9,49476.6,62982.5
4,0,1,172.987,145.064,144.34,179.1,178.066,177.346,180.83,60417.7,50838.3,50794.7,61290,62063.3,62020.8,62983
4,1,1,172.987,145.064,142.226,179.099,178.066,142.226,180.83,60417.3,50838.3,49707.8,61289.6,62063.3,49707.8,62983
5,0,1,172.987,148.335,147.339,179.1,178.101,177.112,180.835,60417.7,51964.8,51848,61290,62071.2,61956.5,62981.5
5,1,1,172.987,148.334,145.832,179.099,178.101,145.832,180.835,60417.3,51964.8,50923.7,61290,62071.2,50923.7,62981.5
6,0,1,172.987,149.576,148.417,179.1,178.092,176.933,180.837,60417.7,52381.1,52176.9,61290,62070.1,61865.9,62985.1
6,1,1,172.987,149.576,146.837,179.099,178.092,146.837,180.837,60417.7,52381.1,51331.5,61290.4,62070.1,51331.5,62985.1
7,0,1,172.987,150.325,149.533,179.1,178.21,177.417,180.836,60417.7,52637.3,52576.2,61290,62084.3,62023.1,62982.5
7,1,1,172.987,150.325,147.44,179.099,178.21,147.44,180.836,60417.3,52637.3,51512.9,61290,62084.3,51512.9,62982.5
8,0,0,172.987,152.209,151.168,179.1,178.52,177.479,180.835,60417.7,53295,53098,61290,62226.4,62029.3,62981.9
8,1,0,172.987,152.209,149.542,179.099,178.52,149.542,180.835,60418,53295,52244.4,61290.7,62226.4,52244.4,62981.9
9,0,0,172.987,149.68,148.793,179.1,178.579,177.692,180.836,60417.7,52391.5,52248.7,61290,62269.3,62126.5,62986.9
9,1,0,172.987,149.68,147.158,179.099,178.579,147.158,180.836,60417.7,52391.5,51394,61290.7,62269.3,51394,62986.9
10,0,0,172.987,151.681,150.799,179.1,178.55,177.668,180.835,60417.7,53088.8,52951.4,61290,62224.5,62087.1,62986.4
10,1,0,172.987,151.681,149.341,179.099,178.55,149.341,180.835,60418,53088.8,52181,61291.1,62224.5,52181,62986.4
11,0,0,172.987,147.928,147.132,179.1,178.595,177.799,180.879,60417.7,51783.9,51709.1,61290,62275.4,62200.7,63000.4
11,1,0,172.987,147.928,145.951,179.099,178.595,145.951,180.879,60417.7,51783.9,50985.5,61290.4,62275.4,50985.5,63000.4
12,0,1,172.987,151.49,150.69,179.1,178.166,177.366,180.834,60417.7,53103,53009.7,61290,62120.5,62027.1,62985.1
12,1,1,172.987,151.49,148.391,179.099,178.166,148.391,180.834,60417.7,53103,51860,61290.4,62120.5,51860,62985.1
13,0,1,172.987,150.782,150.009,179.1,178.164,177.39,180.83,60417.7,52803.5,52749.2,61290,62077.3,62023.1,62983
13,1,1,172.987,150.782,148.013,179.099,178.163,148.013,180.83,60417.7,52803.5,51704,61290.4,62077.3,51704,62983
14,0,1,172.987,151.42,150.541,179.1,178.042,177.163,180.83,60417.7,53056.9,53008.7,61290,62061.6,62013.4,62983
14,1,1,172.987,151.42,148.436,179.099,178.042,148.436,180.83,60417.7,53056.9,51851,61290.4,62061.6,51851,62983
15,0,1,172.987,150.675,149.966,179.1,177.995,177.286,180.835,60417.7,52861.3,52774.5,61290,62095.7,62008.9,62985.1
15,1,1,172.987,150.675,147.551,179.099,177.995,147.551,180.835,60417.7,52861.3,51608.5,61290.4,62095.7,51608.5,62985.1
16,0,0,172.987,150.982,150.233,179.1,178.428,177.679,180.835,60417.7,52866,52787,61290,62230.2,62151.3,62985.1
16,1,0,172.987,150.982,148.66,179.099,178.428,148.66,180.835,60418,52866,51938.6,61290.7,62230.2,51938.6,62985.1
17,0,0,172.987,147.975,147.162,179.1,178.571,177.757,180.83,60417.7,51816.6,51685.5,61290,62228.3,62097.2,62983
17,1,0,172.987,147.975,145.646,179.099,178.571,145.646,180.83,60417.7,51816.6,50926.7,61291.3,62228.3,50926.7,62983
18,0,0,172.987,152.518,151.613,179.1,178.34,177.449,180.836,60417.7,53376.7,53226.8,61290,62172.5,62027.2,62985.1
18,1,0,172.987,152.518,150.225,179.099,178.34,150.225,180.836,60417.3,53376.7,52457.9,61290,62172.5,52457.9,62985.1
19,0,0,172.987,148.584,147.79,179.1,178.518,177.724,180.836,60417.7,52024.7,51911.8,61290,62246.5,62133.6,62985.7
19,1,0,172.987,148.584,146.056,179.099,178.518,146.056,180.836,60417.7,52024.7,51029.9,61290.7,62246.5,51029.9,62985.7
20,0,1,172.987,149.351,148.613,179.1,178.17,177.432,180.879,60417.7,52371.7,52290.1,61290,62128.5,62046.9,63000.8
20,1,1,172.987,149.351,146.647,179.099,178.17,146.647,180.879,60417.7,52371.7,51246.1,61290.7,62128.5,51246.1,63000.8
21,0,1,172.987,154.64,153.579,179.1,177.803,176.741,180.835,60417.7,54143.1,53984,61290,61998.6,61839.5,62985.1
21,1,1,172.987,154.64,151.426,179.099,177.803,151.426,180.835,60417.3,54143.1,52829.9,61290,61998.6,52829.9,62985.1
22,0,1,172.987,150.523,149.527,179.1,178.186,177.19,180.881,60417.7,52673.9,52563.3,61290,62073.6,61963,63001.8
22,1,1,172.987,150.522,147.72,179.099,178.186,147.72,180.881,60417.7,52673.9,51576.8,61290.4,62073.6,51576.8,63001.8
23,0,1,172.987,158.371,151.242,179.1,178.183,171.054,180.881,60417.7,55211,53156.2,61290,62096.8,60042,63001.4
23,1,1,172.987,158.371,156.095,179.099,178.183,156.095,180.881,60418,55211,54277.2,61290.7,62096.8,54277.2,63001.4
24,0,0,172.987,152.656,151.955,179.1,177.278,176.577,180.83,60417.7,53551.6,53445.2,61290,61887.6,61780.7,62983
24,1,0,172.986,152.655,149.929,179.099,177.278,149.929,180.83,60417.7,53551.6,52459.8,61290.4,61887.6,52459.8,62983
25,0,0,172.987,149.085,148.298,179.1,178.598,177.811,180.83,60417.7,52158.5,52090.1,61290,62237.1,62168.7,62981.9
25,1,0,172.986,149.084,146.984,179.099,178.598,146.984,180.83,60418,52158.5,51340.7,61290.7,62237.1,51340.7,62981.9
26,0,0,172.987,150.975,150.173,179.1,178.604,177.802,180.83,60417.7,52885.9,52817.5,61290,62239.8,62171.5,62981.9
26,1,0,172.987,150.975,148.586,179.099,178.604,148.586,180.83,60417.7,52885.9,51931.2,61290.8,62239.8,51931.2,62981.9
27,0,0,172.987,147.067,146.441,179.1,178.514,177.888,180.83,60417.7,51499,51450,61290,62269.4,62220.4,62983
27,1,0,172.987,147.067,144.574,179.099,178.514,144.574,180.83,60417.7,51499,50504.6,61290.7,62269.4,50504.6,62983
28,0,1,172.987,148.21,147.235,179.1,178.154,177.179,180.83,60417.7,51881.6,51776.5,61290,62091.8,61986.8,62983
28,1,1,172.987,148.21,145.735,179.099,178.154,145.735,180.83,60417.7,51881.6,50848.2,61290.7,62091.8,50848.2,62983
29,0,1,172.987,151.177,150.436,179.1,178.079,177.337,180.838,60417.7,52973.7,52901.2,61290,62070.2,61997.7,62985.7
29,1,1,172.987,151.177,148.157,179.099,178.078,148.157,180.838,60417.7,52973.7,51774.8,61290.4,62070.2,51774.8,62985.7
30,0,1,172.987,150.526,149.621,179.1,178.162,177.257,180.831,60417.7,52717.9,52621,61290,62070,61973,62981.9
30,1,1,172.987,150.526,147.564,179.099,178.162,147.564,180.831,60417.3,52717.9,51560.3,61290,62070,51560.3,62981.9
31,0,1,172.987,147.925,147.009,179.1,178.175,177.258,180.83,60417.7,51825.3,51685.8,61290,62131.9,61992.5,62983
31,1,1,172.987,147.925,144.928,179.099,178.175,144.928,180.83,60417.3,51825.3,50674,61289.6,62131.9,50674,62983
32,0,0,172.987,149.232,148.531,179.1,178.521,177.82,180.83,60417.7,52346.9,52237,61290,62312.3,62202.5,62980.7
32,1,0,172.987,149.232,146.966,179.099,178.521,146.966,180.83,60418,52346.9,51465.5,61290.3,62312.3,51465.5,62980.7
33,0,0,172.987,149.628,148.853,179.1,178.503,177.728,180.838,60417.7,52390.5,52310.9,61290,62242,62162.4,62985.7
33,1,0,172.987,149.628,147.536,179.099,178.503,147.536,180.838,60417.7,52390.5,51541,61290.4,62242,51541,62985.7
34,0,0,172.987,149.359,148.635,179.1,178.583,177.859,180.83,60417.7,52350.2,52253.3,61290,62265.8,62168.9,62982.5
34,1,0,172.987,149.359,146.847,179.099,178.583,146.847,180.83,60417.7,52350.2,51369.9,61290.4,62265.8,51369.9,62982.5
35,0,0,172.987,146.043,145.253,179.1,178.504,177.714,180.83,60417.7,51228.2,51152,61290,62243.9,62167.7,62978.8
35,1,0,172.986,146.043,143.713,179.098,178.504,143.713,180.83,60418,51228.2,50317.9,61290.3,62243.9,50317.9,62978.8
36,0,1,172.987,149.741,149.089,179.1,178.064,177.412,180.879,60417.7,52516.5,52476.9,61290,62100.3,62060.8,63001.4
36,1,1,172.987,149.741,147.086,179.099,178.064,147.086,180.879,60418,52516.5,51383.9,61290.7,62100.3,51383.9,63001.4
37,0,1,172.987,151.059,150.134,179.1,178.148,177.223,180.88,60417.7,52896.6,52824.8,61290,62075.1,62003.3,63002.3
37,1,1,172.987,151.059,148.001,179.099,178.147,148.001,180.88,60417.7,52896.6,51682,61290.4,62075.1,51682,63002.3
38,0,1,172.987,152.639,151.863,179.1,178.089,177.313,180.879,60417.7,53471.9,53401.5,61290,62086,62015.6,63000.8
38,1,1,172.987,152.639,150.136,179.099,178.089,150.136,180.879,60417.3,53471.9,52433.5,61290,62086,52433.5,63000.8
39,0,1,172.987,154.594,153.673,179.1,178.168,177.248,180.881,60417.7,54129.1,54024.3,61290,62101.1,61996.5,63001.4
39,1,1,172.987,154.594,151.398,179.099,178.168,151.398,180.881,60417.7,54129.1,52892.4,61290.4,62101.1,52892.4,63001.4
40,0,0,172.987,150.669,149.926,179.1,178.576,177.834,180.879,60417.7,52739.1,52671.5,61290,62234.4,62166.7,63000.8
