rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,590.299,524.863,491.133,629.882,622.4,588.672,669.965,149202,137945,137560,149764,155088,154704,170169
0,1,0,590.299,524.862,495.501,629.881,622.399,495.501,669.965,149202,137945,133138,149764,155088,133138,170169
0,2,0,590.298,524.862,495.671,629.88,622.399,495.671,669.965,149202,137945,132384,149764,155088,132384,170169
0,3,0,590.299,524.862,491.637,629.881,622.399,491.637,669.965,149202,137945,134149,149764,155088,134149,170169
0,4,0,590.299,524.862,493.838,629.881,622.399,493.838,669.965,149202,137945,133828,149764,155088,133828,170169
0,5,0,590.298,524.862,493.344,629.88,622.398,493.344,669.965,149202,137945,133549,149764,155088,133549,170169
0,6,0,590.298,524.862,495.434,629.88,622.399,495.434,669.965,149202,137945,132644,149764,155088,132644,170169
0,7,0,590.298,524.861,491.309,629.88,622.398,491.309,669.965,149202,137945,134071,149764,155088,134071,170169
0,8,0,590.298,524.862,494.75,629.88,622.399,494.75,669.965,149202,137945,132787,149764,155088,132787,170169
0,9,0,590.298,524.862,493.986,629.88,622.399,493.986,669.965,149202,137945,133161,149764,155088,133161,170169
0,10,0,590.298,524.862,495.563,629.881,622.399,495.563,669.965,149202,137945,132498,149764,155088,132498,170169
0,11,0,590.298,524.862,495.659,629.88,622.399,495.659,669.965,149202,137945,132614,149764,155088,132614,170169
0,12,0,590.298,524.862,488.974,629.88,622.399,488.974,669.965,149202,137945,135647,149764,155088,135647,170169
0,13,0,590.298,524.862,494.854,629.881,622.399,494.854,669.965,149202,137945,133387,149764,155088,133387,170169
0,14,0,590.299,524.862,494.195,629.881,622.399,494.195,669.965,149202,137945,133720,149764,155088,133720,170169
0,15,0,590.298,524.862,493.305,629.881,622.399,493.305,669.965,149202,137945,134182,149764,155088,134182,170169
1,0,0,590.299,515.03,479.897,629.882,623.012,587.891,669.971,149202,136325,135520,149764,155544,154741,170172
1,1,0,590.299,515.03,483.769,629.881,623.012,483.769,669.971,149202,136325,131781,149765,155544,131781,170172
1,2,0,590.298,515.029,483.494,629.88,623.011,483.494,669.971,149202,136325,131965,149765,155544,131965,170172
1,3,0,590.299,515.03,484.286,629.881,623.012,484.286,669.971,149202,136325,131426,149765,155544,131426,170172
1,4,0,590.298,515.029,482.125,629.88,623.011,482.125,669.971,149202,136325,132323,149765,155544,132323,170172
1,5,0,590.299,515.03,486.394,629.881,623.012,486.394,669.971,149202,136325,130157,149765,155544,130157,170172
1,6,0,590.299,515.03,486.312,629.881,623.012,486.312,669.971,149202,136325,130436,149765,155544,130436,170172
1,7,0,590.298,515.029,485.94,629.88,623.011,485.94,669.971,149202,136325,130581,149765,155544,130581,170172
1,8,0,590.298,515.029,486.103,629.881,623.011,486.103,669.971,149202,136325,130421,149765,155544,130421,170172
1,9,0,590.298,515.029,486.275,629.88,623.011,486.275,669.971,149202,136325,130391,149765,155544,130391,170172
1,10,0,590.299,515.03,481.806,629.881,623.012,481.806,669.971,149202,136325,132142,149765,155544,132142,170172
1,11,0,590.298,515.029,485.055,629.88,623.011,485.055,669.971,149202,136325,130676,149765,155544,130676,170172
1,12,0,590.299,515.029,480.391,629.881,623.012,480.391,669.971,149202,136325,132460,149765,155544,132460,170172
1,13,0,590.299,515.029,486.856,629.881,623.012,486.856,669.971,149202,136325,130261,149765,155544,130261,170172
1,14,0,590.298,515.029,486.56,629.88,623.011,486.56,669.971,149202,136325,130416,149765,155544,130416,170172
1,15,0,590.298,515.029,484.146,629.881,623.011,484.146,669.971,149202,136325,131188,149765,155544,131188,170172
2,0,1,590.299,532.313,496.873,629.882,618.527,583.088,669.969,149202,140034,139221,149764,154221,153410,170171
2,1,1,590.299,532.313,500.6,629.881,618.527,500.6,669.969,149202,140034,134654,149764,154221,134654,170171
2,2,1,590.299,532.313,499.331,629.881,618.527,499.331,669.969,149202,140034,135095,149764,154221,135095,170171
2,3,1,590.299,532.313,497.971,629.881,618.527,497.971,669.969,149202,140034,135726,149764,154221,135726,170171
2,4,1,590.299,532.313,499.523,629.881,618.527,499.523,669.969,149202,140034,134873,149764,154221,134873,170171
2,5,1,590.298,532.312,502.667,629.881,618.526,502.667,669.969,149202,140034,133427,149764,154221,133427,170171
2,6,1,590.299,532.313,502.629,629.881,618.527,502.629,669.969,149202,140034,133711,149764,154221,133711,170171
2,7,1,590.299,532.313,500.265,629.881,618.527,500.265,669.969,149202,140034,134687,149764,154221,134687,170171
2,8,1,590.298,532.313,502.861,629.881,618.526,502.861,669.969,149202,140034,133397,149764,154221,133397,170171
2,9,1,590.299,532.313,503.03,629.881,618.527,503.03,669.969,149202,140034,133346,149764,154221,133346,170171
2,10,1,590.298,532.312,501.757,629.881,618.526,501.757,669.969,149202,140034,134128,149764,154221,134128,170171
2,11,1,590.298,532.312,501.975,629.88,618.526,501.975,669.969,149202,140034,134448,149764,154221,134448,170171
2,12,1,590.298,532.312,495.948,629.88,618.526,495.948,669.969,149202,140034,136600,149764,154221,136600,170171
2,13,1,590.298,532.312,502.477,629.88,618.526,502.477,669.969,149202,140034,133589,149764,154221,133589,170171
2,14,1,590.299,532.313,500.116,629.881,618.527,500.116,669.969,149202,140034,135233,149764,154221,135233,170171
2,15,1,590.299,532.313,501.63,629.881,618.527,501.63,669.969,149202,140034,134669,149764,154221,134669,170171
3,0,1,590.299,527.078,492.545,629.882,619.678,585.146,669.968,149202,139162,138169,149764,154747,153755,170171
3,1,1,590.298,527.077,494.513,629.88,619.677,494.513,669.968,149202,139162,133085,149764,154747,133085,170171
3,2,1,590.298,527.077,493.945,629.88,619.676,493.945,669.968,149202,139162,133473,149764,154747,133473,170171
3,3,1,590.299,527.078,497.047,629.881,619.677,497.047,669.968,149202,139162,132147,149764,154747,132147,170171
3,4,1,590.299,527.078,497.555,629.881,619.677,497.555,669.968,149202,139162,131955,149764,154747,131955,170171
3,5,1,590.299,527.077,496.405,629.881,619.677,496.405,669.968,149202,139162,132486,149764,154747,132486,170171
3,6,1,590.299,527.077,494.259,629.881,619.677,494.259,669.968,149202,139162,133410,149764,154747,133410,170171
3,7,1,590.299,527.077,492.804,629.881,619.677,492.804,669.968,149202,139162,133916,149764,154747,133916,170171
3,8,1,590.298,527.077,492.45,629.88,619.676,492.45,669.968,149202,139162,133891,149764,154747,133891,170171
3,9,1,590.299,527.078,496.988,629.881,619.677,496.988,669.968,149202,139162,132113,149764,154747,132113,170171
3,10,1,590.298,527.077,495.491,629.881,619.677,495.491,669.968,149202,139162,132773,149764,154747,132773,170171
3,11,1,590.298,527.077,488.274,629.88,619.677,488.274,669.968,149202,139162,135724,149764,154747,135724,170171
3,12,1,590.299,527.077,495.178,629.881,619.677,495.178,669.968,149202,139162,133540,149764,154747,133540,170171
3,13,1,590.298,527.077,496.335,629.881,619.677,496.335,669.968,149202,139162,132404,149764,154747,132404,170171
3,14,1,590.298,527.077,494.655,629.881,619.677,494.655,669.968,149202,139162,133355,149764,154747,133355,170171
3,15,1,590.298,527.077,492.802,629.881,619.677,492.802,669.968,149202,139162,134056,149764,154747,134056,170171
4,0,0,590.299,535.614,501.76,629.882,622.476,588.622,669.968,149202,141150,141200,149764,155336,155386,170171
4,1,0,590.298,535.613,504.431,629.88,622.475,504.431,669.968,149202,141150,136923,149764,155336,136923,170171
4,2,0,590.298,535.613,505.284,629.88,622.475,505.284,669.968,149202,141150,136788,149764,155336,136788,170171
4,3,0,590.299,535.614,502.6,629.881,622.476,502.6,669.968,149202,141150,137598,149764,155336,137598,170171
4,4,0,590.299,535.614,508.852,629.881,622.476,508.852,669.968,149202,141150,135428,149764,155336,135428,170171
4,5,0,590.298,535.613,504.282,629.881,622.475,504.282,669.968,149202,141150,137058,149764,155336,137058,170171
4,6,0,590.298,535.613,508.27,629.881,622.475,508.27,669.968,149202,141150,135513,149764,155336,135513,170171
4,7,0,590.298,535.613,507.699,629.88,622.475,507.699,669.968,149202,141150,135705,149764,155336,135705,170171
4,8,0,590.299,535.614,504.779,629.881,622.476,504.779,669.968,149202,141150,136988,149764,155336,136988,170171
4,9,0,590.299,535.614,508.71,629.881,622.476,508.71,669.968,149202,141150,135585,149764,155336,135585,170171
4,10,0,590.299,535.614,508.456,629.881,622.476,508.456,669.968,149202,141150,135411,149764,155336,135411,170171
4,11,0,590.298,535.613,507.879,629.88,622.475,507.879,669.968,149202,141150,135659,149764,155336,135659,170171
4,12,0,590.298,535.613,502.505,629.88,622.475,502.505,669.968,149202,141150,137520,149764,155336,137520,170171
4,13,0,590.298,535.613,508.085,629.881,622.475,508.085,669.968,149202,141150,135491,149764,155336,135491,170171
4,14,0,590.299,535.614,507.953,629.881,622.476,507.953,669.968,149202,141150,135767,149764,155336,135767,170171
4,15,0,590.299,535.613,506.607,629.881,622.476,506.607,669.968,149202,141150,136186,149764,155336,136186,170171
5,0,1,590.299,550.016,480.614,629.882,605.197,535.797,669.969,149202,139092,135025,149764,152305,148238,170170
5,1,1,590.299,550.016,482.797,629.881,605.197,482.797,669.969,149202,139092,130253,149764,152305,130253,170170
5,2,1,590.298,550.015,482.185,629.88,605.196,482.185,669.969,149202,139092,130513,149764,152305,130513,170170
5,3,1,590.299,550.016,483.483,629.881,605.197,483.483,669.969,149202,139092,130148,149764,152305,130148,170170
5,4,1,590.299,550.015,481.002,629.881,605.197,481.002,669.969,149202,139092,131090,149764,152305,131090,170170
5,5,1,590.298,550.015,483.948,629.881,605.197,483.948,669.969,149202,139092,130043,149764,152305,130043,170170
5,6,1,590.299,550.015,486.472,629.881,605.197,486.472,669.969,149202,139092,128757,149764,152305,128757,170170
5,7,1,590.299,550.015,486.741,629.881,605.197,486.741,669.969,149202,139092,128647,149764,152305,128647,170170
5,8,1,590.299,550.015,486.93,629.881,605.197,486.93,669.969,149202,139092,128776,149764,152305,128776,170170
5,9,1,590.299,550.015,488.587,629.881,605.197,488.587,669.969,149202,139092,128889,149764,152305,128889,170170
5,10,1,590.298,550.015,488.828,629.881,605.196,488.828,669.969,149202,139092,128580,149764,152305,128580,170170
5,11,1,590.298,550.015,509.532,629.881,605.197,509.532,669.969,149202,139092,131720,149764,152305,131720,170170
5,12,1,590.299,550.015,485.393,629.881,605.197,485.393,669.969,149202,139092,131274,149764,152305,131274,170170
5,13,1,590.298,550.015,487.391,629.88,605.196,487.391,669.969,149202,139092,128928,149764,152305,128928,170170
5,14,1,590.298,550.015,486.363,629.88,605.196,486.363,669.969,149202,139092,128882,149764,152305,128882,170170
5,15,1,590.299,550.015,486.871,629.881,605.197,486.871,669.969,149202,139092,129507,149764,152305,129507,170170
