rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,6.63956,6.11388,5.85826,6.8538,6.81129,6.55567,7.12423,1406.98,1320.55,1318.92,1437.61,1449.9,1448.26,1531.1
0,1,0,6.63894,6.11345,5.81362,6.85228,6.81086,5.81362,7.12423,1406.79,1320.26,1278.21,1437.47,1449.6,1278.21,1531.1
0,2,0,6.63894,6.11345,5.80797,6.85228,6.81086,5.80797,7.12423,1406.89,1320.36,1281.57,1437.57,1449.71,1281.57,1531.1
0,3,0,6.63894,6.11345,5.80849,6.85228,6.81087,5.80849,7.12423,1406.79,1320.26,1282.87,1437.47,1449.6,1282.87,1531.1
0,4,0,6.63894,6.11345,5.84119,6.85228,6.81086,5.84119,7.12423,1406.79,1320.26,1274.98,1437.47,1449.6,1274.98,1531.1
0,5,0,6.63895,6.11346,5.78255,6.85229,6.81087,5.78255,7.12423,1406.89,1320.36,1283.76,1437.57,1449.71,1283.76,1531.1
0,6,0,6.63895,6.11346,5.82453,6.85228,6.81087,5.82453,7.12423,1406.79,1320.26,1275.85,1437.47,1449.6,1275.85,1531.1
0,7,0,6.63894,6.11345,5.8101,6.85228,6.81086,5.8101,7.12423,1406.79,1320.26,1278.26,1437.47,1449.6,1278.26,1531.1
0,8,0,6.63893,6.11344,5.80667,6.85227,6.81086,5.80667,7.12423,1406.89,1320.36,1288.07,1437.57,1449.71,1288.07,1531.1
0,9,0,6.63894,6.11345,5.80579,6.85228,6.81086,5.80579,7.12423,1406.89,1320.36,1271.14,1437.57,1449.71,1271.14,1531.1
0,10,0,6.63894,6.11345,5.82799,6.85228,6.81086,5.82799,7.12423,1406.89,1320.36,1277.1,1437.57,1449.71,1277.1,1531.1
0,11,0,6.63893,6.11344,5.76906,6.85227,6.81085,5.76906,7.12423,1406.72,1320.19,1283.26,1437.4,1449.54,1283.26,1531.1
0,12,0,6.63894,6.11345,5.81882,6.85228,6.81087,5.81882,7.12423,1406.79,1320.26,1277.06,1437.47,1449.6,1277.06,1531.1
0,13,0,6.63893,6.11344,5.82375,6.85227,6.81086,5.82375,7.12423,1406.79,1320.26,1275.28,1437.47,1449.6,1275.28,1531.1
0,14,0,6.63893,6.11344,5.79647,6.85227,6.81086,5.79647,7.12423,1406.72,1320.19,1279.02,1437.4,1449.54,1279.02,1531.1
0,15,0,6.63894,6.11345,5.76774,6.85228,6.81086,5.76774,7.12423,1406.89,1320.36,1268.37,1437.57,1449.71,1268.37,1531.1
1,0,0,6.63956,6.17811,5.8309,6.8538,6.82201,6.4748,7.13034,1406.98,1334.84,1310.3,1437.61,1452.54,1428,1532.21
1,1,0,6.63765,6.17772,5.84893,6.85165,6.82163,5.84893,7.13034,1407.32,1334.65,1292.15,1437.53,1452.35,1292.15,1532.21
1,2,0,6.63765,6.17772,5.79475,6.85165,6.82163,5.79475,7.13034,1407.32,1334.65,1278.52,1437.53,1452.35,1278.52,1532.21
