rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,416.073,405.316,396.666,437.638,434.363,425.714,447.864,144310,141016,140895,148237,149518,149396,155228
0,1,0,416.073,405.316,395.103,437.638,434.363,395.103,447.864,144310,141016,137607,148237,149518,137607,155228
0,2,0,416.073,405.316,392.876,437.638,434.363,392.876,447.864,144310,141016,137614,148237,149518,137614,155228
0,3,0,416.072,405.316,392.39,437.637,434.362,392.39,447.864,144310,141016,137856,148237,149518,137856,155228
0,4,0,416.073,405.316,392.281,437.638,434.363,392.281,447.864,144310,141016,137872,148237,149518,137872,155228
0,5,0,416.072,405.316,393.804,437.638,434.362,393.804,447.864,144310,141016,136895,148237,149518,136895,155228
1,0,0,416.073,397.304,389.03,437.638,436.153,427.883,447.865,144310,138693,138080,148237,150351,149740,155230
1,1,0,416.072,397.303,387.184,437.637,436.153,387.184,447.865,144310,138693,135618,148237,150351,135618,155230
1,2,0,416.072,397.303,387.035,437.637,436.153,387.035,447.865,144310,138693,135742,148237,150351,135742,155230
1,3,0,416.072,397.303,387.715,437.637,436.153,387.715,447.865,144310,138693,134994,148237,150351,134994,155230
1,4,0,416.072,397.303,386.529,437.637,436.153,386.529,447.865,144310,138693,135820,148237,150351,135820,155230
1,5,0,416.072,397.303,387.09,437.637,436.153,387.09,447.865,144310,138693,135299,148237,150351,135299,155230
2,0,0,416.073,395.231,387.054,437.638,436.479,428.302,447.865,144310,137906,137290,148237,150413,149797,155229
2,1,0,416.072,395.231,384.818,437.637,436.479,384.818,447.865,144310,137906,134800,148237,150413,134800,155229
2,2,0,416.072,395.231,384.397,437.637,436.479,384.397,447.865,144310,137906,135171,148237,150413,135171,155229
2,3,0,416.072,395.231,385.876,437.637,436.479,385.876,447.865,144310,137906,134258,148237,150413,134258,155229
2,4,0,416.072,395.231,384.494,437.638,436.479,384.494,447.865,144310,137906,135044,148237,150413,135044,155229
2,5,0,416.072,395.231,384.575,437.637,436.479,384.575,447.865,144310,137906,134454,148237,150413,134454,155229
3,0,0,416.073,395.568,388.135,437.638,436.591,429.158,447.864,144310,138242,137478,148237,150720,149956,155230
3,1,0,416.072,395.568,385.228,437.637,436.59,385.228,447.864,144310,138242,134725,148237,150720,134725,155230
3,2,0,416.072,395.568,385.607,437.637,436.591,385.607,447.864,144310,138242,135080,148237,150720,135080,155230
3,3,0,416.072,395.568,384.838,437.637,436.591,384.838,447.864,144310,138242,135246,148237,150720,135246,155230
3,4,0,416.072,395.568,385.252,437.637,436.59,385.252,447.864,144310,138242,135494,148237,150720,135494,155230
3,5,0,416.072,395.568,386.087,437.637,436.591,386.087,447.864,144310,138242,134433,148237,150720,134433,155230
4,0,1,416.073,399.67,391.638,437.638,434.546,426.514,447.865,144310,139464,138983,148237,149823,149342,155227
4,1,1,416.073,399.67,388.79,437.638,434.546,388.79,447.865,144310,139464,135879,148238,149823,135879,155227
4,2,1,416.072,399.669,387.868,437.637,434.545,387.868,447.865,144310,139464,136156,148238,149823,136156,155227
4,3,1,416.072,399.67,388.611,437.637,434.546,388.611,447.865,144310,139464,135939,148238,149823,135939,155227
4,4,1,416.072,399.669,387.952,437.637,434.545,387.952,447.865,144310,139464,136455,148238,149823,136455,155227
4,5,1,416.072,399.67,389.391,437.637,434.546,389.391,447.865,144310,139464,135406,148238,149823,135406,155227
5,0,1,416.073,399.014,390.202,437.638,434.532,425.72,447.865,144310,139155,138332,148237,149707,148883,155229
5,1,1,416.072,399.014,387.283,437.637,434.531,387.283,447.865,144310,139155,135275,148237,149707,135275,155229
5,2,1,416.072,399.014,386.027,437.637,434.531,386.027,447.865,144310,139155,135904,148237,149707,135904,155229
5,3,1,416.072,399.014,387.81,437.637,434.531,387.81,447.865,144310,139155,134741,148237,149707,134741,155229
5,4,1,416.072,399.014,386.642,437.637,434.531,386.642,447.865,144310,139155,135659,148237,149707,135659,155229
5,5,1,416.072,399.014,387.011,437.637,434.531,387.011,447.865,144310,139155,135382,148237,149707,135382,155229
