rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,227.933,206.63,194.297,247.212,244.613,232.28,261.443,49861,47741.5,47893.4,51340.6,53431.9,53583.8,58060.8
0,1,0,227.93,206.629,196.056,247.209,244.612,196.056,261.443,49861,47741.5,46317.7,51340.8,53431.9,46317.7,58060.8
0,2,0,227.93,206.629,194.854,247.209,244.612,194.854,261.443,49861,47741.5,46467.1,51340.8,53431.9,46467.1,58060.8
0,3,0,227.93,206.63,196.267,247.21,244.613,196.267,261.443,49861,47741.5,46018.1,51340.8,53431.9,46018.1,58060.8
0,4,0,227.93,206.629,194.56,247.209,244.612,194.56,261.443,49861,47741.5,46586.5,51340.8,53431.9,46586.5,58060.8
0,5,0,227.929,206.629,194.098,247.209,244.612,194.098,261.443,49861,47741.5,46728.8,51340.8,53431.9,46728.8,58060.8
0,6,0,227.93,206.63,196.267,247.209,244.612,196.267,261.443,49861,47741.5,45925.5,51340.8,53431.9,45925.5,58060.8
0,7,0,227.93,206.629,195.933,247.209,244.612,195.933,261.443,49861,47741.5,46081.9,51340.8,53431.9,46081.9,58060.8
0,8,0,227.929,206.629,194.21,247.209,244.612,194.21,261.443,49861,47741.5,46625.4,51340.8,53431.9,46625.4,58060.8
0,9,0,227.93,206.629,196.199,247.209,244.612,196.199,261.443,49861,47741.5,45951.2,51340.8,53431.9,45951.2,58060.8
0,10,0,227.93,206.63,196.023,247.21,244.613,196.023,261.443,49861,47741.5,46065.6,51340.8,53431.9,46065.6,58060.8
0,11,0,227.929,206.629,195.474,247.209,244.612,195.474,261.443,49861,47741.5,46233.2,51340.8,53431.9,46233.2,58060.8
1,0,0,227.933,207.391,195.022,247.212,242.737,230.375,261.451,49861,47976.9,48039.1,51340.6,53294.6,53358.9,58062.5
1,1,0,227.932,207.39,195.479,247.212,242.736,195.479,261.451,49861,47976.9,46478.5,51340.6,53294.6,46478.5,58062.5
1,2,0,227.932,207.39,194.909,247.211,242.736,194.909,261.451,49861,47976.9,46475.9,51340.6,53294.6,46475.9,58062.5
1,3,0,227.932,207.39,196.509,247.212,242.736,196.509,261.451,49861,47976.9,45965.1,51340.6,53294.6,45965.1,58062.5
1,4,0,227.932,207.39,194.525,247.211,242.736,194.525,261.451,49861,47976.9,46553,51340.6,53294.6,46553,58062.5
1,5,0,227.933,207.391,195.007,247.212,242.736,195.007,261.451,49861,47976.9,46446.2,51340.6,53294.6,46446.2,58062.5
1,6,0,227.933,207.391,196.582,247.212,242.737,196.582,261.451,49861,47976.9,45999.6,51340.6,53294.6,45999.6,58062.5
1,7,0,227.932,207.39,196.085,247.211,242.736,196.085,261.451,49861,47976.9,46104.7,51340.6,53294.6,46104.7,58062.5
1,8,0,227.933,207.391,196.449,247.212,242.736,196.449,261.451,49861,47976.9,46024,51340.6,53294.6,46024,58062.5
1,9,0,227.932,207.39,196.073,247.212,242.736,196.073,261.451,49861,47976.9,46175.4,51340.6,53294.6,46175.4,58062.5
1,10,0,227.933,207.391,194.59,247.212,242.736,194.59,261.451,49861,47976.9,46523,51340.6,53294.6,46523,58062.5
1,11,0,227.932,207.39,196.596,247.212,242.736,196.596,261.451,49861,47976.9,46022.5,51340.6,53294.6,46022.5,58062.5
2,0,0,227.933,207.74,194.957,247.212,244.799,232.027,261.449,49861,47966.2,47935.9,51340.6,53447.3,53419.4,58062
2,1,0,227.929,207.739,195.359,247.209,244.798,195.359,261.449,49861.2,47966.4,46412.2,51340.8,53447.5,46412.2,58062
2,2,0,227.93,207.74,195.766,247.21,244.799,195.766,261.449,49861,47966.2,46410.1,51340.6,53447.3,46410.1,58062
2,3,0,227.929,207.739,195.306,247.209,244.798,195.306,261.449,49861,47966.2,46377,51340.6,53447.3,46377,58062
2,4,0,227.93,207.74,194.38,247.21,244.799,194.38,261.449,49861,47966.2,46667.8,51340.6,53447.3,46667.8,58062
2,5,0,227.93,207.74,196.328,247.209,244.798,196.328,261.449,49861,47966.2,45963,51340.6,53447.3,45963,58062
2,6,0,227.93,207.739,196.536,247.209,244.798,196.536,261.449,49861,47966.2,45911.8,51340.6,53447.3,45911.8,58062
2,7,0,227.93,207.739,196.63,247.209,244.798,196.63,261.449,49861,47966.2,45920.1,51340.6,53447.3,45920.1,58062
2,8,0,227.93,207.739,196.441,247.209,244.798,196.441,261.449,49861,47966.2,45847.6,51340.6,53447.3,45847.6,58062
2,9,0,227.929,207.739,194.837,247.209,244.798,194.837,261.449,49861,47966.2,46521.9,51340.6,53447.3,46521.9,58062
2,10,0,227.93,207.739,196.446,247.209,244.798,196.446,261.449,49861,47966.2,45972.3,51340.6,53447.3,45972.3,58062
2,11,0,227.93,207.739,196.028,247.209,244.798,196.028,261.449,49861,47966.2,46115.8,51340.6,53447.3,46115.8,58062
3,0,0,227.933,208.495,196.048,247.212,244.502,232.055,261.448,49861,47965.6,47965.4,51340.6,53256.5,53256.5,58062
3,1,0,227.93,208.494,196.525,247.209,244.501,196.525,261.448,49861.1,47965.6,46478.7,51340.7,53256.5,46478.7,58062
3,2,0,227.929,208.494,195.472,247.209,244.501,195.472,261.448,49861.1,47965.6,46747.5,51340.7,53256.5,46747.5,58062
3,3,0,227.929,208.494,196.389,247.209,244.501,196.389,261.448,49861.1,47965.6,46516.1,51340.7,53256.5,46516.1,58062
3,4,0,227.93,208.494,196.204,247.209,244.501,196.204,261.448,49861.3,47965.8,46404.7,51340.9,53256.7,46404.7,58062
3,5,0,227.929,208.494,197.615,247.209,244.501,197.615,261.448,49861.1,47965.6,45933.5,51340.7,53256.5,45933.5,58062
3,6,0,227.929,208.494,197.437,247.209,244.501,197.437,261.448,49861.1,47965.6,45880.3,51340.7,53256.5,45880.3,58062
3,7,0,227.93,208.494,197.343,247.209,244.502,197.343,261.448,49861.1,47965.6,46061.1,51340.7,53256.5,46061.1,58062
3,8,0,227.93,208.495,197.583,247.21,244.502,197.583,261.448,49861.1,47965.6,45994.6,51340.7,53256.5,45994.6,58062
3,9,0,227.93,208.494,195.598,247.209,244.501,195.598,261.448,49861.1,47965.6,46591.4,51340.7,53256.5,46591.4,58062
3,10,0,227.93,208.494,197.735,247.209,244.501,197.735,261.448,49861.1,47965.6,45926.4,51340.7,53256.5,45926.4,58062
3,11,0,227.93,208.494,196.938,247.209,244.501,196.938,261.448,49861.1,47965.6,46071,51340.7,53256.5,46071,58062
4,0,1,227.933,209.37,196.938,247.212,243.553,231.122,261.449,49861,47935.6,47902.3,51340.6,52827.4,52794.1,58062
4,1,1,227.93,209.369,196.879,247.209,243.552,196.879,261.449,49861.1,47935.6,46143,51340.6,52827.4,46143,58062
4,2,1,227.93,209.369,196.354,247.209,243.552,196.354,261.449,49861.1,47935.6,46146.9,51340.6,52827.4,46146.9,58062
4,3,1,227.93,209.369,196.071,247.21,243.553,196.071,261.449,49861.1,47935.6,46540.8,51340.6,52827.4,46540.8,58062
4,4,1,227.93,209.369,196.715,247.209,243.552,196.715,261.449,49861.1,47935.6,46074.5,51340.6,52827.4,46074.5,58062
4,5,1,227.929,209.368,197.99,247.209,243.552,197.99,261.449,49861.1,47935.6,45467.3,51340.6,52827.4,45467.3,58062
4,6,1,227.93,209.369,197.969,247.209,243.552,197.969,261.449,49861.1,47935.6,45567.8,51340.6,52827.4,45567.8,58062
4,7,1,227.93,209.369,197.431,247.21,243.552,197.431,261.449,49861.1,47935.6,45671.2,51340.6,52827.4,45671.2,58062
4,8,1,227.93,209.369,196.087,247.209,243.552,196.087,261.449,49861.1,47935.6,46176.5,51340.6,52827.4,46176.5,58062
4,9,1,227.929,209.368,197.885,247.209,243.551,197.885,261.449,49861.1,47935.6,45406.6,51340.6,52827.4,45406.6,58062
4,10,1,227.929,209.369,197.517,247.209,243.552,197.517,261.449,49861.3,47935.8,45527,51340.8,52827.6,45527,58062
4,11,1,227.929,209.369,197.227,247.209,243.552,197.227,261.449,49861.1,47935.6,45729.2,51340.6,52827.4,45729.2,58062
5,0,1,227.933,208.756,195.803,247.212,241.797,228.846,261.449,49861,47833.7,47805.2,51340.6,52628.8,52601,58061.2
5,1,1,227.929,208.755,195.726,247.209,241.796,195.726,261.449,49861,47833.7,46103.5,51340.4,52628.8,46103.5,58061.2
5,2,1,227.929,208.755,195.239,247.209,241.796,195.239,261.449,49861,47833.7,46257.8,51340.4,52628.8,46257.8,58061.2
5,3,1,227.93,208.755,195.675,247.209,241.796,195.675,261.449,49861,47833.7,46134.4,51340.4,52628.8,46134.4,58061.2
5,4,1,227.929,208.755,196,247.209,241.795,196,261.449,49861,47833.7,46001.2,51340.4,52628.8,46001.2,58061.2
5,5,1,227.93,208.756,196.998,247.21,241.796,196.998,261.449,49861,47833.7,45652.6,51340.4,52628.8,45652.6,58061.2
5,6,1,227.93,208.755,197.337,247.209,241.796,197.337,261.449,49861,47833.7,45524.8,51340.4,52628.8,45524.8,58061.2
5,7,1,227.93,208.756,197.45,247.209,241.796,197.45,261.449,49861,47833.7,45463.3,51340.4,52628.8,45463.3,58061.2
5,8,1,227.93,208.755,195.35,247.209,241.796,195.35,261.449,49861,47833.7,46213.9,51340.4,52628.8,46213.9,58061.2
5,9,1,227.929,208.755,197.333,247.209,241.795,197.333,261.449,49861,47833.7,45452.9,51340.4,52628.8,45452.9,58061.2
5,10,1,227.93,208.755,197.122,247.209,241.796,197.122,261.449,49861,47833.7,45516,51340.4,52628.8,45516,58061.2
5,11,1,227.93,208.755,196.626,247.209,241.796,196.626,261.449,49861,47833.7,45642.5,51340.4,52628.8,45642.5,58061.2
6,0,1,227.933,210.741,198.063,247.212,241.566,228.888,261.449,49861,48220.2,48271.3,51340.6,52658.4,52709.5,58060.8
6,1,1,227.929,210.74,199.072,247.209,241.565,199.072,261.449,49861.1,48220.2,46595.9,51340.6,52658.4,46595.9,58060.8
6,2,1,227.93,210.74,198.832,247.209,241.565,198.832,261.449,49861.1,48220.2,46659.9,51340.6,52658.4,46659.9,58060.8
6,3,1,227.93,210.741,198.156,247.21,241.566,198.156,261.449,49861.1,48220.2,46914.4,51340.6,52658.4,46914.4,58060.8
6,4,1,227.929,210.74,200.478,247.209,241.565,200.478,261.449,49861.1,48220.2,46041.6,51340.6,52658.4,46041.6,58060.8
