rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,4.44026,4.33391,4.22501,4.55683,4.53185,4.42295,4.65727,1565.18,1531.13,1516.05,1599.83,1595.87,1580.78,1647.24
0,1,0,4.43993,4.33369,4.1503,4.55604,4.53163,4.1503,4.65727,1564.75,1530.71,1476.96,1600.27,1595.44,1476.96,1647.24
0,2,0,4.43993,4.33369,4.14232,4.55605,4.53163,4.14232,4.65727,1564.75,1530.71,1481.15,1600.27,1595.44,1481.15,1647.24
0,3,0,4.43993,4.33368,4.11628,4.55604,4.53162,4.11628,4.65727,1564.75,1530.71,1476.58,1600.27,1595.44,1476.58,1647.24
0,4,0,4.43993,4.33369,4.16027,4.55604,4.53163,4.16027,4.65727,1564.75,1530.71,1482.83,1600.27,1595.44,1482.83,1647.24
0,5,0,4.43992,4.33368,4.14962,4.55604,4.53162,4.14962,4.65727,1564.75,1530.71,1476.33,1600.27,1595.44,1476.33,1647.24
0,6,0,4.43993,4.33368,4.14183,4.55604,4.53162,4.14183,4.65727,1565.11,1531.06,1479.51,1600.63,1595.8,1479.51,1647.24
0,7,0,4.43992,4.33368,4.15568,4.55603,4.53162,4.15568,4.65727,1564.75,1530.71,1473.32,1600.27,1595.44,1473.32,1647.24
0,8,0,4.43993,4.33369,4.1496,4.55604,4.53162,4.1496,4.65727,1565.11,1531.06,1485.03,1600.63,1595.8,1485.03,1647.24
0,9,0,4.43992,4.33368,4.15517,4.55603,4.53162,4.15517,4.65727,1564.75,1530.71,1480.92,1600.27,1595.44,1480.92,1647.24
0,10,0,4.43993,4.33369,4.1621,4.55604,4.53163,4.1621,4.65727,1565.11,1531.06,1483.19,1600.63,1595.8,1483.19,1647.24
0,11,0,4.43993,4.33369,4.16539,4.55604,4.53163,4.16539,4.65727,1565.11,1531.06,1485.91,1600.63,1595.8,1485.91,1647.24
1,0,0,4.44026,4.31733,4.19125,4.55683,4.54527,4.4192,4.66134,1565.18,1536.08,1514.7,1599.83,1610.54,1589.16,1648.57
1,1,0,4.4397,4.31715,4.10662,4.55623,4.54509,4.10662,4.66134,1565.54,1536.08,1470.95,1600.58,1610.54,1470.95,1648.57
1,2,0,4.43971,4.31715,4.11886,4.55623,4.5451,4.11886,4.66134,1565.54,1536.08,1483.18,1600.58,1610.54,1483.18,1648.57
1,3,0,4.4397,4.31715,4.10796,4.55623,4.54509,4.10796,4.66134,1565.54,1536.08,1485.37,1600.58,1610.54,1485.37,1648.57
1,4,0,4.43971,4.31715,4.12567,4.55624,4.5451,4.12567,4.66134,1565.54,1536.08,1484.41,1600.58,1610.54,1484.41,1648.57
