rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,7.724,5.57648,5.30314,9.16,9.13215,8.85881,9.50547,2052.79,1658.99,1655.41,2091.05,2346.54,2342.96,2464.07
0,1,0,7.72294,5.57622,5.27542,9.15851,9.13189,5.27542,9.50547,2052.79,1658.99,1610.38,2091.19,2346.54,1610.38,2464.07
0,2,0,7.72292,5.5762,5.28864,9.15849,9.13187,5.28864,9.50547,2052.49,1658.69,1611.25,2090.9,2346.24,1611.25,2464.07
0,3,0,7.72293,5.57622,5.29251,9.1585,9.13189,5.29251,9.50547,2052.79,1658.99,1599.9,2091.19,2346.54,1599.9,2464.07
0,4,0,7.72293,5.57621,5.23423,9.1585,9.13189,5.23423,9.50547,2052.49,1658.69,1605.97,2090.9,2346.24,1605.97,2464.07
0,5,0,7.72293,5.57621,5.24292,9.1585,9.13189,5.24292,9.50547,2052.49,1658.69,1612.59,2090.9,2346.24,1612.59,2464.07
0,6,0,7.72293,5.57621,5.30228,9.1585,9.13188,5.30228,9.50547,2052.49,1658.69,1605.85,2090.9,2346.24,1605.85,2464.07
0,7,0,7.72293,5.57622,5.28807,9.1585,9.13189,5.28807,9.50547,2052.49,1658.69,1603.44,2090.9,2346.24,1603.44,2464.07
0,8,0,7.72294,5.57622,5.27041,9.15851,9.13189,5.27041,9.50547,2052.79,1658.99,1617.82,2091.19,2346.54,1617.82,2464.07
0,9,0,7.72293,5.57622,5.2662,9.1585,9.13189,5.2662,9.50547,2052.79,1658.99,1597.6,2091.19,2346.54,1597.6,2464.07
0,10,0,7.72293,5.57621,5.30037,9.1585,9.13189,5.30037,9.50547,2052.49,1658.69,1607.43,2090.9,2346.24,1607.43,2464.07
0,11,0,7.72293,5.57621,5.2795,9.1585,9.13188,5.2795,9.50547,2052.49,1658.69,1598.8,2090.9,2346.24,1598.8,2464.07
0,12,0,7.72293,5.57621,5.22876,9.1585,9.13188,5.22876,9.50547,2052.49,1658.69,1611.03,2090.9,2346.24,1611.03,2464.07
0,13,0,7.72293,5.57621,5.26669,9.1585,9.13188,5.26669,9.50547,2052.49,1658.69,1601.2,2090.9,2346.24,1601.2,2464.07
0,14,0,7.72293,5.57621,5.28275,9.1585,9.13189,5.28275,9.50547,2052.49,1658.69,1602.17,2090.9,2346.24,1602.17,2464.07
0,15,0,7.72293,5.57622,5.26995,9.1585,9.13189,5.26995,9.50547,2052.49,1658.69,1601.56,2090.9,2346.24,1601.56,2464.07
0,16,0,7.72293,5.57621,5.23566,9.1585,9.13189,5.23566,9.50547,2052.49,1658.69,1621.52,2090.9,2346.24,1621.52,2464.07
0,17,0,7.72293,5.57621,5.26024,9.1585,9.13189,5.26024,9.50547,2052.49,1658.69,1595.59,2090.9,2346.24,1595.59,2464.07
0,18,0,7.72294,5.57622,5.27822,9.15851,9.13189,5.27822,9.50547,2052.79,1658.99,1605.95,2091.19,2346.54,1605.95,2464.07
0,19,0,7.72293,5.57622,5.21012,9.1585,9.13189,5.21012,9.50547,2052.49,1658.69,1595.2,2090.9,2346.24,1595.2,2464.07
0,20,0,7.72293,5.57621,5.25,9.1585,9.13189,5.25,9.50547,2052.49,1658.69,1600.88,2090.9,2346.24,1600.88,2464.07
0,21,0,7.72294,5.57622,5.28933,9.1585,9.13189,5.28933,9.50547,2052.79,1658.99,1592.37,2091.19,2346.54,1592.37,2464.07
0,22,0,7.72293,5.57621,5.28814,9.1585,9.13188,5.28814,9.50547,2052.49,1658.69,1602.87,2090.9,2346.24,1602.87,2464.07
0,23,0,7.72294,5.57622,5.30051,9.15851,9.13189,5.30051,9.50547,2052.79,1658.99,1596.5,2091.19,2346.54,1596.5,2464.07
1,0,0,7.724,5.62679,5.33193,9.16,9.1157,8.82084,9.50746,2052.79,1679.8,1659.9,2091.05,2348.75,2328.85,2465.64
1,1,0,7.72293,5.62657,5.32229,9.15861,9.11549,5.32229,9.50746,2053.26,1679.51,1616.55,2091.66,2348.45,1616.55,2465.64
1,2,0,7.72294,5.62657,5.31696,9.15862,9.11549,5.31696,9.50746,2053.55,1679.8,1629.41,2091.96,2348.75,1629.41,2465.64
1,3,0,7.72293,5.62657,5.28542,9.15861,9.11548,5.28542,9.50746,2053.26,1679.51,1615.87,2091.66,2348.45,1615.87,2465.64
1,4,0,7.72294,5.62657,5.33957,9.15862,9.11549,5.33957,9.50746,2053.26,1679.51,1625.76,2091.66,2348.45,1625.76,2465.64
1,5,0,7.72293,5.62657,5.33964,9.15861,9.11549,5.33964,9.50746,2053.26,1679.51,1613.12,2091.66,2348.45,1613.12,2465.64
1,6,0,7.72294,5.62657,5.35487,9.15862,9.11549,5.35487,9.50746,2053.26,1679.51,1614.18,2091.66,2348.45,1614.18,2465.64
1,7,0,7.72293,5.62657,5.35867,9.15861,9.11549,5.35867,9.50746,2053.26,1679.51,1610.49,2091.66,2348.45,1610.49,2465.64
1,8,0,7.72294,5.62657,5.307,9.15862,9.11549,5.307,9.50746,2053.55,1679.8,1613.12,2091.96,2348.75,1613.12,2465.64
1,9,0,7.72293,5.62657,5.35746,9.15861,9.11548,5.35746,9.50746,2053.26,1679.51,1617.75,2091.66,2348.45,1617.75,2465.64
1,10,0,7.72293,5.62657,5.30078,9.15861,9.11548,5.30078,9.50746,2053.26,1679.51,1632.42,2091.66,2348.45,1632.42,2465.64
1,11,0,7.72293,5.62657,5.35715,9.15861,9.11548,5.35715,9.50746,2053.26,1679.51,1617.51,2091.66,2348.45,1617.51,2465.64
1,12,0,7.72294,5.62657,5.32763,9.15862,9.11549,5.32763,9.50746,2053.55,1679.8,1611.07,2091.96,2348.75,1611.07,2465.64
1,13,0,7.72293,5.62657,5.3565,9.15861,9.11548,5.3565,9.50746,2053.26,1679.51,1626.65,2091.66,2348.45,1626.65,2465.64
1,14,0,7.72293,5.62657,5.34702,9.15861,9.11549,5.34702,9.50746,2053.26,1679.51,1627.12,2091.66,2348.45,1627.12,2465.64
1,15,0,7.72293,5.62656,5.35742,9.15861,9.11548,5.35742,9.50746,2053.26,1679.51,1632.86,2091.66,2348.45,1632.86,2465.64
1,16,0,7.72294,5.62657,5.32431,9.15862,9.11549,5.32431,9.50746,2053.55,1679.8,1628.08,2091.96,2348.75,1628.08,2465.64
1,17,0,7.72294,5.62657,5.23001,9.15862,9.11549,5.23001,9.50746,2053.55,1679.8,1613.09,2091.96,2348.75,1613.09,2465.64
1,18,0,7.72293,5.62657,5.29949,9.15862,9.11549,5.29949,9.50746,2053.26,1679.51,1617.07,2091.66,2348.45,1617.07,2465.64
1,19,0,7.72293,5.62657,5.34376,9.15861,9.11548,5.34376,9.50746,2053.26,1679.51,1617.69,2091.66,2348.45,1617.69,2465.64
1,20,0,7.72294,5.62657,5.32862,9.15862,9.11549,5.32862,9.50746,2053.55,1679.8,1621.73,2091.96,2348.75,1621.73,2465.64
1,21,0,7.72294,5.62657,5.32284,9.15862,9.11549,5.32284,9.50746,2053.55,1679.8,1622.62,2091.96,2348.75,1622.62,2465.64
1,22,0,7.72293,5.62657,5.35061,9.15861,9.11549,5.35061,9.50746,2053.26,1679.51,1619.63,2091.66,2348.45,1619.63,2465.64
1,23,0,7.72294,5.62657,5.37528,9.15862,9.11549,5.37528,9.50746,2053.55,1679.8,1628.82,2091.96,2348.75,1628.82,2465.64
2,0,1,7.724,5.53035,5.18587,9.16,9.10692,8.76244,9.50906,2052.79,1638.91,1626,2091.05,2331.66,2318.76,2466.02
2,1,1,7.72372,5.53007,5.20618,9.15972,9.10664,5.20618,9.50906,2052.79,1638.91,1581.66,2091.05,2331.66,1581.66,2466.02
2,2,1,7.72371,5.53006,5.21999,9.15971,9.10663,5.21999,9.50906,2052.49,1638.61,1578.16,2090.76,2331.37,1578.16,2466.02
2,3,1,7.72371,5.53006,5.19012,9.15971,9.10664,5.19012,9.50906,2052.79,1638.91,1557.43,2091.05,2331.66,1557.43,2466.02
2,4,1,7.72371,5.53006,5.19932,9.15971,9.10663,5.19932,9.50906,2052.79,1638.91,1586.79,2091.05,2331.66,1586.79,2466.02
2,5,1,7.7237,5.53006,5.18458,9.15971,9.10663,5.18458,9.50906,2052.53,1638.65,1570.37,2090.8,2331.41,1570.37,2466.02
2,6,1,7.72371,5.53007,5.2,9.15972,9.10664,5.2,9.50906,2052.79,1638.91,1584.94,2091.05,2331.66,1584.94,2466.02
2,7,1,7.72371,5.53006,5.23264,9.15971,9.10664,5.23264,9.50906,2052.79,1638.91,1576.75,2091.05,2331.66,1576.75,2466.02
2,8,1,7.72371,5.53006,5.22894,9.15972,9.10664,5.22894,9.50906,2052.79,1638.91,1581.16,2091.05,2331.66,1581.16,2466.02
2,9,1,7.72371,5.53006,5.18043,9.15971,9.10663,5.18043,9.50906,2052.79,1638.91,1578.15,2091.05,2331.66,1578.15,2466.02
2,10,1,7.72371,5.53006,5.19237,9.15972,9.10664,5.19237,9.50906,2052.49,1638.61,1568.21,2090.76,2331.37,1568.21,2466.02
2,11,1,7.72371,5.53006,5.22343,9.15971,9.10663,5.22343,9.50906,2052.79,1638.91,1563.27,2091.05,2331.66,1563.27,2466.02
2,12,1,7.72371,5.53006,5.23114,9.15971,9.10663,5.23114,9.50906,2052.53,1638.65,1578.79,2090.8,2331.41,1578.79,2466.02
2,13,1,7.72371,5.53006,5.18382,9.15972,9.10664,5.18382,9.50906,2052.79,1638.91,1592.59,2091.05,2331.66,1592.59,2466.02
2,14,1,7.72371,5.53006,5.18667,9.15971,9.10663,5.18667,9.50906,2052.79,1638.91,1568.51,2091.05,2331.66,1568.51,2466.02
2,15,1,7.7237,5.53006,5.23592,9.15971,9.10663,5.23592,9.50906,2052.53,1638.65,1571.42,2090.8,2331.41,1571.42,2466.02
2,16,1,7.72372,5.53007,5.17735,9.15972,9.10664,5.17735,9.50906,2052.79,1638.91,1598.53,2091.05,2331.66,1598.53,2466.02
2,17,1,7.72371,5.53006,5.23674,9.15971,9.10664,5.23674,9.50906,2052.49,1638.61,1584.51,2090.76,2331.37,1584.51,2466.02
2,18,1,7.7237,5.53006,5.23891,9.15971,9.10663,5.23891,9.50906,2052.53,1638.65,1582.83,2090.8,2331.41,1582.83,2466.02
2,19,1,7.72371,5.53006,5.1763,9.15971,9.10663,5.1763,9.50906,2052.79,1638.91,1571.57,2091.05,2331.66,1571.57,2466.02
2,20,1,7.72371,5.53006,5.24971,9.15971,9.10663,5.24971,9.50906,2052.53,1638.65,1580.78,2090.8,2331.41,1580.78,2466.02
2,21,1,7.72371,5.53006,5.27148,9.15971,9.10663,5.27148,9.50906,2052.79,1638.91,1578.53,2091.05,2331.66,1578.53,2466.02
2,22,1,7.7237,5.53006,5.22918,9.15971,9.10663,5.22918,9.50906,2052.53,1638.65,1568.42,2090.8,2331.41,1568.42,2466.02
2,23,1,7.7237,5.53005,5.26196,9.15971,9.10663,5.26196,9.50906,2052.53,1638.65,1577.41,2090.8,2331.41,1577.41,2466.02
3,0,1,7.724,7.68955,5.50712,9.16,7.87687,5.69444,9.50817,2052.79,2051.56,1688.11,2091.05,2101.07,1737.63,2465.89
3,1,1,7.72209,7.6893,5.45151,9.15821,7.87661,5.45151,9.50817,2053.55,2051.31,1641.3,2084.47,2100.82,1641.3,2465.89
