rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,203.293,177.048,171.331,213.08,212.254,206.538,219.611,53702.1,49291.9,49308.9,54911.4,56153.9,56170.9,58728.2
0,1,0,203.293,177.047,170.605,213.079,212.254,170.605,219.611,53702.1,49291.9,48510.7,54911.4,56153.9,48510.7,58728.2
0,2,0,203.293,177.047,171.733,213.08,212.254,171.733,219.611,53702.1,49291.9,48255.4,54911.4,56153.9,48255.4,58728.2
0,3,0,203.293,177.047,171.831,213.079,212.254,171.831,219.611,53702.3,49292.1,47964.5,54911.6,56154.1,47964.5,58728.2
0,4,0,203.293,177.047,171.108,213.079,212.254,171.108,219.611,53702.1,49291.9,48301.2,54911.4,56153.9,48301.2,58728.2
0,5,0,203.293,177.047,170.946,213.079,212.254,170.946,219.611,53702.1,49291.9,48332.7,54911.4,56153.9,48332.7,58728.2
0,6,0,203.293,177.047,171.963,213.079,212.254,171.963,219.611,53702.1,49291.9,47941,54911.4,56153.9,47941,58728.2
0,7,0,203.293,177.047,171.707,213.079,212.254,171.707,219.611,53702.1,49291.9,48063,54911.4,56153.9,48063,58728.2
1,0,0,203.293,171.94,165.982,213.08,212.192,206.235,219.613,53702.1,47969.4,47903.6,54911.4,56057.4,55991.7,58728.8
1,1,0,203.293,171.939,165.432,213.079,212.192,165.432,219.613,53701.8,47969.4,46778.3,54910.7,56057.4,46778.3,58728.8
1,2,0,203.292,171.939,165.185,213.079,212.192,165.185,219.613,53701.8,47969.4,46978.8,54910.7,56057.4,46978.8,58728.8
1,3,0,203.293,171.939,165.492,213.079,212.192,165.492,219.613,53701.8,47969.4,46726.3,54910.7,56057.4,46726.3,58728.8
1,4,0,203.293,171.939,165.558,213.079,212.192,165.558,219.613,53701.8,47969.4,46769.5,54910.7,56057.4,46769.5,58728.8
1,5,0,203.293,171.939,166.328,213.079,212.192,166.328,219.613,53701.8,47969.4,46386.5,54910.7,56057.4,46386.5,58728.8
1,6,0,203.293,171.939,166.186,213.079,212.192,166.186,219.613,53701.8,47969.4,46433,54910.7,56057.4,46433,58728.8
1,7,0,203.293,171.939,166.068,213.079,212.192,166.068,219.613,53701.8,47969.4,46503.5,54910.7,56057.4,46503.5,58728.8
2,0,0,203.293,170.726,165.075,213.08,212.226,206.575,219.613,53702.1,47752.6,47582.7,54911.4,56184.4,56014.5,58728
2,1,0,203.293,170.726,164.865,213.079,212.226,164.865,219.613,53701.8,47752.6,46506.6,54910.7,56184.4,46506.6,58728
2,2,0,203.293,170.725,164.824,213.079,212.225,164.824,219.613,53701.8,47752.6,46655,54910.7,56184.4,46655,58728
2,3,0,203.293,170.725,164.745,213.079,212.225,164.745,219.613,53701.8,47752.6,46698.3,54910.7,56184.4,46698.3,58728
2,4,0,203.293,170.725,164.292,213.079,212.225,164.292,219.613,53701.8,47752.6,46884.4,54910.7,56184.4,46884.4,58728
2,5,0,203.293,170.725,165.767,213.079,212.226,165.767,219.613,53701.8,47752.6,46227.7,54910.7,56184.4,46227.7,58728
2,6,0,203.293,170.725,165.547,213.079,212.225,165.547,219.613,53701.8,47752.6,46354,54910.7,56184.4,46354,58728
2,7,0,203.293,170.725,165.439,213.079,212.226,165.439,219.613,53701.8,47752.6,46418.2,54910.7,56184.4,46418.2,58728
3,0,0,203.293,178.748,172.514,213.08,212.055,205.822,219.614,53702.1,49865.9,49692.9,54911.4,56094.2,55921.2,58728.8
3,1,0,203.293,178.747,172.145,213.079,212.055,172.145,219.614,53702.1,49865.9,48553.7,54911,56094.2,48553.7,58728.8
3,2,0,203.293,178.747,171.977,213.079,212.054,171.977,219.614,53702.1,49865.9,48597.7,54911,56094.2,48597.7,58728.8
3,3,0,203.293,178.747,171.828,213.079,212.054,171.828,219.614,53702.1,49865.9,48843.7,54911,56094.2,48843.7,58728.8
3,4,0,203.293,178.748,172.048,213.079,212.055,172.048,219.614,53702.1,49865.9,48585.4,54911,56094.2,48585.4,58728.8
3,5,0,203.293,178.747,172.878,213.079,212.055,172.878,219.614,53702.1,49865.9,48218.2,54911,56094.2,48218.2,58728.8
3,6,0,203.293,178.747,172.715,213.079,212.055,172.715,219.614,53702.1,49865.9,48296,54911,56094.2,48296,58728.8
3,7,0,203.293,178.747,172.941,213.079,212.055,172.941,219.614,53702.1,49865.9,48180.6,54911,56094.2,48180.6,58728.8
4,0,1,203.293,182.62,176.275,213.08,211.223,204.887,219.613,53702.1,50709.2,50721.9,54911.4,55672.7,55687.2,58728.2
4,1,1,203.293,182.62,175.92,213.079,211.223,175.92,219.613,53702.1,50709.2,49344.1,54910.9,55672.7,49344.1,58728.2
4,2,1,203.293,182.619,175.289,213.079,211.223,175.289,219.613,53702.1,50709.2,49610.5,54910.9,55672.7,49610.5,58728.2
4,3,1,203.293,182.62,175.896,213.079,211.223,175.896,219.613,53702.1,50709.2,49385.8,54910.9,55672.7,49385.8,58728.2
4,4,1,203.293,182.619,175.551,213.079,211.223,175.551,219.613,53702.1,50709.2,49436.6,54910.9,55672.7,49436.6,58728.2
4,5,1,203.293,182.62,176.636,213.079,211.223,176.636,219.613,53702.1,50709.2,48965.4,54910.9,55672.7,48965.4,58728.2
4,6,1,203.293,182.619,176.661,213.079,211.223,176.661,219.613,53702.1,50709.2,49057.8,54910.9,55672.7,49057.8,58728.2
4,7,1,203.293,182.62,176.39,213.079,211.223,176.39,219.613,53702.1,50709.2,49107,54910.9,55672.7,49107,58728.2
5,0,1,203.293,169.087,162.154,213.08,211.034,204.102,219.613,53702.1,47074.4,46873.6,54911.4,55680.2,55482,58728.2
5,1,1,203.293,169.086,161.952,213.079,211.034,161.952,219.613,53701.8,47074.4,45733,54910.7,55680.2,45733,58728.2
5,2,1,203.293,169.087,161.993,213.079,211.034,161.993,219.613,53701.8,47074.4,45630.7,54910.7,55680.2,45630.7,58728.2
5,3,1,203.293,169.087,162.098,213.079,211.034,162.098,219.613,53701.8,47074.4,45729.7,54910.7,55680.2,45729.7,58728.2
5,4,1,203.293,169.087,163.119,213.079,211.034,163.119,219.613,53701.8,47074.4,45307,54910.7,55680.2,45307,58728.2
5,5,1,203.293,169.086,161.631,213.079,211.033,161.631,219.613,53701.8,47074.4,45882.9,54910.7,55680.2,45882.9,58728.2
5,6,1,203.293,169.086,162.847,213.079,211.034,162.847,219.613,53701.8,47074.4,45325,54910.7,55680.2,45325,58728.2
5,7,1,203.293,169.086,162.619,213.079,211.034,162.619,219.613,53701.8,47074.4,45417.5,54910.7,55680.2,45417.5,58728.2
6,0,1,203.293,177.139,170.83,213.08,210.148,203.838,219.613,53702.1,49328.2,49328.2,54911.4,55554.8,55554.8,58728.2
6,1,1,203.293,177.139,169.988,213.079,210.147,169.988,219.613,53702.1,49328.2,47800.6,54910.9,55554.8,47800.6,58728.2
6,2,1,203.293,177.139,170.773,213.079,210.147,170.773,219.613,53702.1,49328.2,47368.1,54910.9,55554.8,47368.1,58728.2
6,3,1,203.293,177.138,169.629,213.079,210.147,169.629,219.613,53702.1,49328.2,48076.1,54910.9,55554.8,48076.1,58728.2
6,4,1,203.293,177.139,169.818,213.079,210.147,169.818,219.613,53702.1,49328.2,47901,54910.9,55554.8,47901,58728.2
6,5,1,203.293,177.139,169.981,213.079,210.147,169.981,219.613,53702.1,49328.2,47938.1,54910.9,55554.8,47938.1,58728.2
6,6,1,203.293,177.139,170.651,213.079,210.147,170.651,219.613,53702.1,49328.2,47483.4,54910.9,55554.8,47483.4,58728.2
6,7,1,203.293,177.139,170.388,213.079,210.147,170.388,219.613,53702.1,49328.2,47595.2,54910.9,55554.8,47595.2,58728.2
7,0,1,203.293,184.943,169.019,213.08,208.359,192.44,219.613,53702.1,49530.6,48708.7,54911.4,54943.4,54122.3,58728.2
7,1,1,203.293,184.942,168.567,213.079,208.358,168.567,219.613,53701.8,49530.4,47353,54910.7,54943.2,47353,58728.2
7,2,1,203.293,184.942,168.165,213.079,208.359,168.165,219.613,53701.8,49530.4,47662.4,54910.7,54943.2,47662.4,58728.2
7,3,1,203.293,184.942,171.388,213.079,208.358,171.388,219.613,53701.8,49530.4,46926.7,54910.7,54943.2,46926.7,58728.2
7,4,1,203.293,184.942,170.279,213.079,208.358,170.279,219.613,53701.8,49530.4,47428.4,54910.7,54943.2,47428.4,58728.2
7,5,1,203.293,184.942,173.372,213.079,208.359,173.372,219.613,53701.8,49530.4,47099.1,54910.7,54943.2,47099.1,58728.2
7,6,1,203.293,184.942,168.541,213.079,208.359,168.541,219.613,53701.8,49530.4,47351.1,54910.7,54943.2,47351.1,58728.2
7,7,1,203.293,184.942,174.757,213.079,208.359,174.757,219.613,53701.8,49530.4,47787.1,54910.7,54943.2,47787.1,58728.2
