rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,255.377,227.013,209.645,279.356,276.428,259.062,298.849,57842.3,53236.9,53010,58779.3,61251.3,61024.6,67502
0,1,0,255.376,227.011,211.56,279.355,276.427,211.56,298.849,57842.5,53237.1,51036,58779.4,61251.5,51036,67502
0,2,0,255.376,227.011,210.591,279.355,276.427,210.591,298.849,57842.5,53237.1,51172.2,58779.4,61251.5,51172.2,67502
0,3,0,255.375,227.011,211.351,279.354,276.427,211.351,298.849,57842.3,53236.9,50699.8,58779.3,61251.3,50699.8,67502
0,4,0,255.376,227.012,210.576,279.355,276.428,210.576,298.849,57842.3,53236.9,51213.6,58779.3,61251.3,51213.6,67502
0,5,0,255.376,227.012,212.015,279.355,276.428,212.015,298.849,57842.3,53236.9,50567.3,58779.3,61251.3,50567.3,67502
0,6,0,255.375,227.011,210.201,279.354,276.427,210.201,298.849,57842.3,53236.9,51331.3,58779.3,61251.3,51331.3,67502
0,7,0,255.377,227.012,212.175,279.356,276.428,212.175,298.849,57842.3,53236.9,50572,58779.3,61251.3,50572,67502
0,8,0,255.376,227.012,209.929,279.355,276.428,209.929,298.849,57842.3,53236.9,51296.8,58779.3,61251.3,51296.8,67502
0,9,0,255.375,227.011,213.905,279.354,276.427,213.905,298.849,57842.3,53236.9,50697.8,58779.3,61251.3,50697.8,67502
0,10,0,255.376,227.011,211.996,279.354,276.427,211.996,298.849,57842.3,53236.9,50745.2,58779.3,61251.3,50745.2,67502
0,11,0,255.376,227.012,211.292,279.355,276.428,211.292,298.849,57842.3,53236.9,50900.1,58779.3,61251.3,50900.1,67502
0,12,0,255.376,227.012,209.29,279.355,276.427,209.29,298.849,57842.3,53236.9,51667.2,58779.3,61251.3,51667.2,67502
0,13,0,255.376,227.012,211.794,279.355,276.427,211.794,298.849,57842.3,53236.9,50850.5,58779.3,61251.3,50850.5,67502
