rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,427.14,407.634,406.048,436.641,436.266,434.68,440.906,149478,142821,142579,149196,152759,152518,154141
0,1,0,427.14,407.634,401.086,436.641,436.265,401.086,440.906,149478,142821,140420,149196,152759,140420,154141
0,2,0,0,0,0,0,0,0,440.906,0,0,0,0,0,0,154141
1,0,0,427.14,363.344,361.685,436.641,435.586,433.928,440.907,149478,127085,126907,149196,152458,152280,154142
1,1,0,427.14,363.344,358.146,436.64,435.586,358.146,440.907,149478,127085,125011,149196,152458,125011,154142
2,0,0,427.14,365.094,363.095,436.641,435.545,433.545,440.908,149478,127685,127430,149196,152355,152100,154138
2,1,0,427.139,365.094,359.577,436.64,435.545,359.577,440.908,149478,127685,125545,149197,152355,125545,154138
3,0,0,427.14,360.106,358.125,436.641,435.322,433.341,440.909,149478,125911,125676,149196,152247,152011,154143
3,1,0,427.14,360.106,354.568,436.64,435.322,354.568,440.909,149478,125911,123746,149196,152246,123746,154143
4,0,1,427.14,360.455,358.593,436.641,434.146,432.284,440.909,149478,126136,125954,149196,151891,151710,154143
4,1,1,427.14,360.455,353.471,436.64,434.146,353.471,440.909,149479,126136,123340,149197,151891,123340,154143
5,0,1,427.14,372.119,367.403,436.641,434.319,429.603,440.911,149478,130004,128878,149196,151865,150739,154142
5,1,1,427.14,372.119,365.854,436.64,434.319,365.854,440.911,149478,130004,127481,149197,151865,127481,154142
6,0,1,427.14,376.315,371.037,436.641,434.231,428.961,440.91,149478,131494,130228,149196,151901,150638,154144
6,1,1,427.14,376.315,369.449,436.64,434.231,369.449,440.91,149478,131494,128753,149196,151901,128753,154144
7,0,1,427.14,373.416,371.6,436.641,434.379,432.562,440.91,149478,130492,130365,149196,151935,151809,154144
7,1,1,427.14,373.416,366.294,436.64,434.378,366.294,440.91,149478,130492,127643,149197,151935,127643,154144
8,0,0,427.14,379.208,376.88,436.641,435.175,432.846,440.91,149478,132471,132082,149196,152319,151930,154140
8,1,0,427.14,379.208,372.687,436.64,435.175,372.687,440.91,149478,132471,129950,149197,152319,129950,154140
9,0,0,427.14,375.974,373.727,436.641,435.357,433.114,440.91,149478,131368,130999,149196,152355,151987,154144
9,1,0,427.139,375.974,369.725,436.64,435.357,369.725,440.91,149478,131368,128868,149197,152355,128868,154144
10,0,0,427.14,381.985,380.07,436.641,435.321,433.405,440.91,149478,133438,133211,149196,152245,152018,154144
10,1,0,427.14,381.984,376.093,436.64,435.32,376.093,440.91,149478,133438,131113,149196,152245,131113,154144
11,0,0,427.14,368.454,366.58,436.641,435.268,433.394,440.942,149478,128733,128530,149196,152356,152154,154155
11,1,0,427.14,368.454,363.554,436.64,435.268,363.554,440.942,149478,128733,126776,149196,152356,126776,154155
12,0,1,427.14,372.579,370.617,436.641,434.555,432.593,440.907,149478,130177,129908,149196,152013,151744,154139
12,1,1,427.14,372.579,365.171,436.64,434.555,365.171,440.907,149478,130177,127179,149197,152013,127179,154139
13,0,1,427.14,376.013,373.948,436.641,434.347,432.282,440.907,149478,131478,131260,149196,152000,151782,154142
13,1,1,427.14,376.013,369.354,436.64,434.347,369.354,440.907,149478,131478,128758,149196,152000,128758,154142
14,0,1,427.14,377.399,375.25,436.641,434.131,431.985,440.913,149478,131940,131727,149196,151841,151628,154145
14,1,1,427.14,377.399,370.123,436.64,434.131,370.123,440.913,149478,131940,129006,149197,151841,129006,154145
15,0,1,427.14,375.162,373.464,436.641,434.132,432.434,440.912,149478,131202,131056,149196,151951,151804,154145
15,1,1,427.14,375.162,367.673,436.64,434.131,367.673,440.912,149478,131202,128122,149197,151951,128122,154145
16,0,0,427.14,378.016,376.138,436.641,435.235,433.357,440.913,149478,132094,131887,149196,152311,152104,154142
16,1,0,427.14,378.016,372.391,436.64,435.235,372.391,440.913,149478,132094,129847,149197,152311,129847,154142
17,0,0,427.14,368.799,366.97,436.641,435.359,433.534,440.915,149478,128933,128718,149196,152372,152158,154146
17,1,0,427.14,368.799,363.131,436.64,435.359,363.131,440.915,149478,128933,126644,149198,152371,126644,154146
18,0,0,427.14,381.05,379.347,436.641,435.132,433.429,440.913,149478,133237,133023,149196,152317,152103,154145
18,1,0,427.14,381.05,375.505,436.64,435.132,375.505,440.913,149478,133237,131008,149198,152317,131008,154145
19,0,0,427.14,369.583,367.744,436.641,435.173,433.334,440.913,149478,129141,128963,149196,152286,152107,154144
19,1,0,427.14,369.583,363.509,436.64,435.172,363.509,440.913,149478,129141,126746,149198,152286,126746,154144
20,0,1,427.14,368.712,366.849,436.641,434.275,432.413,440.943,149478,129009,128833,149196,152041,151865,154156
20,1,1,427.14,368.711,362.373,436.64,434.275,362.373,440.943,149478,129008,126379,149197,152040,126379,154156
21,0,1,427.14,383.896,382.268,436.641,434.311,432.683,440.917,149478,134250,134182,149196,151962,151894,154146
21,1,1,427.14,383.896,375.928,436.64,434.311,375.928,440.917,149478,134250,130986,149196,151962,130986,154146
22,0,1,427.14,376.767,374.17,436.641,434.121,431.524,440.943,149478,131749,131385,149196,151883,151519,154151
22,1,1,427.14,376.767,369.802,436.64,434.121,369.802,440.943,149478,131749,128963,149197,151883,128963,154151
