rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,217.55,192.693,191.338,223.783,223.393,222.038,226.504,52328.4,48473.1,48329,52167.2,53725.6,53581.6,54506.9
0,1,0,217.55,192.693,188.971,223.783,223.393,188.971,226.504,52328.6,48473.1,47464.5,52516.3,53725.6,47464.5,54506.9
0,2,0,0,0,0,0,0,0,226.504,0,0,0,0,0,0,54506.9
1,0,0,217.55,173.94,173.025,223.783,223.374,222.459,226.504,52328.4,43529.2,43485.8,52167.2,53703.3,53660,54505.7
1,1,0,217.549,173.94,170.679,223.781,223.374,170.679,226.504,52328.3,43529.2,42600.8,52516.2,53703.3,42600.8,54505.7
2,0,0,217.55,172.415,171.276,223.783,223.467,222.328,226.504,52328.4,43216.1,43130.2,52167.2,53705.6,53619.6,54506.5
2,1,0,217.549,172.415,168.959,223.781,223.467,168.959,226.504,52328.3,43216,42258.9,52516.2,53705.4,42258.9,54506.5
3,0,0,217.55,170.131,169.017,223.783,223.365,222.26,226.503,52328.4,42750.9,42690.4,52167.2,53679,53620.2,54505.4
3,1,0,217.549,170.131,166.576,223.781,223.365,166.576,226.503,52328.7,42750.9,41754.3,52516.6,53679,41754.3,54505.4
4,0,1,217.55,171.717,170.616,223.783,222.849,221.748,226.505,52328.4,43141.3,43098.4,52167.2,53573.9,53531,54506.3
4,1,1,217.549,171.717,167.659,223.782,222.848,167.659,226.505,52328.7,43141.3,41987.7,52516.6,53573.9,41987.7,54506.3
5,0,1,217.55,174.548,173.171,223.783,222.879,221.502,226.508,52328.4,44009.6,43933,52167.2,53532.3,53455.8,54506.9
5,1,1,217.549,174.548,170.876,223.782,222.878,170.876,226.508,52328.6,44009.6,42961.2,52516.6,53532.3,42961.2,54506.9
6,0,1,217.55,176.773,175.381,223.783,222.872,221.48,226.508,52328.4,44491.7,44401.7,52167.2,53539.5,53449.4,54505.3
6,1,1,217.55,176.773,172.601,223.782,222.871,172.601,226.508,52328.4,44491.6,43334.7,52167.4,53539.3,43334.7,54505.3
7,0,1,217.55,177.192,176.043,223.783,222.875,221.727,226.508,52328.4,44556.9,44521.5,52167.2,53565.6,53530.2,54505.9
7,1,1,217.549,177.192,172.665,223.782,222.875,172.665,226.508,52328.7,44556.9,43265.7,52167.7,53565.6,43265.7,54505.9
8,0,0,217.55,177.486,176.128,223.783,223.219,221.861,226.507,52328.4,44485.1,44365.6,52167.2,53660,53540.6,54507.2
8,1,0,217.549,177.486,173.232,223.781,223.219,173.232,226.507,52328.7,44485.1,43308.5,52167.7,53660,43308.5,54507.2
9,0,0,217.55,177.037,175.892,223.783,223.395,222.25,226.514,52328.4,44513.4,44444.5,52167.2,53705.1,53636.2,54509.9
9,1,0,217.549,177.037,172.948,223.781,223.394,172.948,226.514,52328.3,44513.4,43390,52167.1,53705.1,43390,54509.9
10,0,0,217.55,178.594,177.405,223.783,223.378,222.189,226.515,52328.4,44925.6,44857,52167.2,53678.6,53610,54509.9
10,1,0,217.549,178.594,175.012,223.782,223.378,175.012,226.515,52328.4,44925.5,43940.1,52167.4,53678.4,43940.1,54509.9
11,0,0,217.55,175.885,174.83,223.783,223.338,222.284,226.552,52328.4,43975.6,43943.4,52167.2,53672.8,53640.7,54519.4
11,1,0,217.549,175.885,172.835,223.781,223.338,172.835,226.552,52328.5,43975.4,43127,52167.4,53672.7,43127,54519.4
12,0,1,217.55,179.152,177.969,223.783,222.618,221.468,226.507,52328.4,44911.6,44860.3,52167.2,53548.7,53504.6,54506.6
12,1,1,217.549,179.151,174.569,223.782,222.617,174.569,226.507,52328.5,44911.5,43610.8,52516.4,53548.5,43610.8,54506.6
13,0,1,217.55,180.588,179.43,223.783,222.521,221.37,226.507,52328.4,45331.7,45270,52167.2,53499,53438.6,54505.9
13,1,1,217.549,180.587,176.609,223.782,222.521,176.609,226.507,52328.3,45331.7,44177.3,52516.2,53499,44177.3,54505.9
14,0,1,217.55,178.513,177.374,223.783,222.924,221.785,226.512,52328.4,44878.9,44844.4,52167.2,53556.6,53522.1,54507.9
14,1,1,217.55,178.513,174.126,223.782,222.923,174.126,226.512,52328.3,44878.9,43652.3,52516.2,53556.6,43652.3,54507.9
15,0,1,217.55,177.668,176.695,223.783,222.711,221.741,226.51,52328.4,44802.4,44752.4,52167.2,53575.2,53525.6,54508.7
15,1,1,217.55,177.667,172.994,223.782,222.711,172.994,226.51,52328.4,44802.4,43470.1,52167.6,53575.2,43470.1,54508.7
16,0,0,217.55,175.779,174.603,223.783,223.153,221.977,226.511,52328.4,44194.4,44095.6,52167.2,53679.5,53580.7,54508.5
16,1,0,217.549,175.778,172.287,223.781,223.153,172.287,226.511,52328.3,44194.4,43186.6,52167.7,53679.5,43186.6,54508.5
17,0,0,217.55,173.662,172.61,223.783,223.411,222.358,226.511,52328.4,43731,43667,52167.2,53684.9,53620.9,54507.2
17,1,0,217.549,173.662,170.061,223.782,223.41,170.061,226.511,52328.3,43731,42732.5,52167.5,53684.9,42732.5,54507.2
18,0,0,217.55,181.151,180.133,223.783,223.265,222.247,226.513,52328.4,45470,45407.2,52167.2,53664.2,53601.3,54509.3
18,1,0,217.549,181.151,177.509,223.782,223.265,177.509,226.513,52328.4,45469.8,44464.5,52167.3,53664,44464.5,54509.3
19,0,0,217.55,175.815,174.74,223.783,223.318,222.246,226.514,52328.4,44119.3,44065.9,52167.2,53673.3,53620.7,54507.2
19,1,0,217.549,175.815,171.785,223.782,223.318,171.785,226.514,52328.6,44119.3,43020.7,52167.5,53673.3,43020.7,54507.2
20,0,1,217.55,175.585,174.445,223.783,222.814,221.7,226.552,52328.4,43986.1,43936.3,52167.2,53570.6,53525.1,54519.4
20,1,1,217.549,175.584,171.666,223.782,222.814,171.666,226.552,52328.8,43986.1,42831.9,52167.7,53570.6,42831.9,54519.4
21,0,1,217.55,183.428,182.364,223.783,222.852,221.788,226.515,52328.4,46046.2,45998.3,52167.2,53581.8,53533.9,54508.5
21,1,1,217.549,183.428,178.708,223.782,222.852,178.708,226.515,52328.3,46046.2,44702.3,52057.4,53581.8,44702.3,54508.5
22,0,1,217.55,177.187,175.885,223.783,222.96,221.658,226.552,52328.4,44566.6,44497.3,52167.2,53577.2,53507.9,54519.4
22,1,1,217.549,177.187,173.055,223.782,222.96,173.055,226.552,52328.4,44566.6,43378.2,52057.5,53577.2,43378.2,54519.4
23,0,1,217.55,192.929,177.918,223.783,222.888,207.877,226.552,52328.4,46832.1,44860,52167.2,53531.3,51559.2,54519.4
23,1,1,217.549,192.928,189.618,223.781,222.887,189.618,226.552,52328.5,46832.1,45880.2,52057.6,53531.3,45880.2,54519.4
24,0,0,217.55,177.92,176.911,223.783,223.161,222.153,226.506,52328.4,44699.4,44653.5,52167.2,53656.6,53610.7,54508.2
24,1,0,217.549,177.92,173.623,223.782,223.161,173.623,226.506,52328.6,44699.4,43523,52516.5,53656.6,43523,54508.2
25,0,0,217.55,176.369,175.236,223.783,223.471,222.339,226.505,52328.4,44185.5,44093.7,52167.2,53716.9,53625,54507.7
25,1,0,217.548,176.368,173.105,223.781,223.471,173.105,226.505,52328.5,44185.5,43272.5,52516.5,53716.9,43272.5,54507.7
26,0,0,217.55,177.407,176.357,223.783,223.407,222.357,226.511,52328.4,44675.5,44637.8,52167.2,53699,53661.4,54509.1
26,1,0,217.549,177.407,173.6,223.782,223.407,173.6,226.511,52328.7,44675.3,43610.2,52516.6,53698.9,43610.2,54509.1
27,0,0,217.55,172.993,172.106,223.783,223.329,222.441,226.511,52328.4,43534.6,43482.4,52167.2,53731,53678.7,54509.1
27,1,0,217.549,172.993,169.171,223.782,223.328,169.171,226.511,52328.3,43534.6,42447.5,52167.3,53731,42447.5,54509.1
28,0,1,217.55,173.57,172.264,223.783,222.917,221.611,226.512,52328.4,43602.1,43513.6,52167.2,53552.9,53464.3,54508.2
28,1,1,217.549,173.57,169.829,223.782,222.917,169.829,226.512,52328.7,43602.1,42526.1,52167.7,53552.9,42526.1,54508.2
29,0,1,217.55,177.881,176.856,223.783,222.835,221.811,226.512,52328.4,44847.7,44820.2,52167.2,53564.8,53537.3,54505.9
29,1,1,217.549,177.881,173.447,223.782,222.835,173.447,226.512,52328.6,44847.6,43589.8,52167.5,53564.6,43589.8,54505.9
30,0,1,217.55,178.092,176.953,223.783,222.933,221.794,226.507,52328.4,44697.1,44670.5,52167.2,53553,53526.4,54507.9
30,1,1,217.55,178.092,173.718,223.783,222.933,173.718,226.507,52328.7,44696.9,43478.5,52516.8,53552.8,43478.5,54507.9
31,0,1,217.55,175.74,174.604,223.783,223.026,221.89,226.505,52328.4,44038.3,44014.6,52167.2,53611.2,53587.6,54507.6
31,1,1,217.55,175.74,171.383,223.782,223.026,171.383,226.505,52328.3,44038.3,42778.8,52516.2,53611.2,42778.8,54507.6
32,0,0,217.55,174.551,173.505,223.783,223.183,222.137,226.504,52328.4,43794.3,43728.6,52167.2,53689.1,53623.4,54506.5
32,1,0,217.549,174.55,170.906,223.782,223.183,170.906,226.504,52328.6,43794.3,42752.8,52516.5,53689.1,42752.8,54506.5
33,0,0,217.55,175.93,174.893,223.783,223.307,222.269,226.512,52328.4,44308.4,44247.4,52167.2,53683.7,53622.8,54508
33,1,0,217.549,175.93,172.618,223.781,223.306,172.618,226.512,52328.3,44308.4,43379.7,52516.3,53683.7,43379.7,54508
34,0,0,217.55,176.808,175.802,223.783,223.39,222.384,226.506,52328.4,44497.7,44429.1,52167.2,53701.3,53632.7,54507.4
34,1,0,217.549,176.808,172.941,223.781,223.389,172.941,226.506,52328.4,44497.6,43437,52516.5,53701.2,43437,54507.4
35,0,0,217.55,172.397,171.246,223.783,223.326,222.176,226.503,52328.4,43314.2,43260.2,52167.2,53674.7,53620.7,54504.2
35,1,0,217.549,172.397,168.778,223.781,223.326,168.778,226.503,52328.5,43314.2,42306.5,52516.4,53674.7,42306.5,54504.2
36,0,1,217.55,177.283,176.173,223.783,222.416,221.322,226.552,52328.4,44419.2,44364.1,52167.2,53506.1,53454,54519.6
36,1,1,217.55,177.283,173.423,223.783,222.416,173.423,226.552,52328.4,44419.2,43271.3,52167.2,53506.1,43271.3,54519.6
37,0,1,217.55,179.997,178.77,223.783,222.873,221.646,226.553,52328.4,45131.6,45080,52167.2,53538.8,53487.2,54519.4
37,1,1,217.55,179.997,175.623,223.782,222.873,175.623,226.553,52328.3,45131.6,43897.1,52167,53538.8,43897.1,54519.4
38,0,1,217.55,182.019,180.934,223.783,222.929,221.844,226.553,52328.4,45493.9,45474.1,52167.2,53556,53536.1,54519.8
38,1,1,217.549,182.019,178.363,223.782,222.929,178.363,226.553,52328.7,45493.9,44452.7,52167.5,53556,44452.7,54519.8
39,0,1,217.55,188.072,181.381,223.783,222.969,216.277,226.552,52328.4,46558.4,45652.1,52167.2,53558.2,52651.9,54519.4
39,1,1,217.549,188.072,183.312,223.782,222.968,183.312,226.552,52328.4,46558.4,45217.9,52057.5,53558.2,45217.9,54519.4
40,0,0,217.55,177.992,176.876,223.783,223.191,222.077,226.551,52328.4,44538.6,44469.6,52167.2,53673.8,53605.2,54519.4
40,1,0,217.549,177.992,174.362,223.782,223.191,174.362,226.551,52328.5,44538.4,43506.9,52167.3,53673.6,43506.9,54519.4
41,0,0,217.55,176.202,175.175,223.783,223.439,222.411,226.551,52328.4,44052.1,43987.9,52167.2,53720,53655.7,54519.4
41,1,0,217.549,176.202,173.189,223.782,223.439,173.189,226.551,52328.4,44052.1,43200,52167.2,53720,43200,54519.4
42,0,0,217.55,184.505,183.318,223.783,223.36,222.172,226.513,52328.4,46167.2,46084.8,52167.2,53678,53595.6,54509.6
42,1,0,217.549,184.505,180.419,223.782,223.36,180.419,226.513,52328.5,46167.1,45025.9,52167.3,53677.8,45025.9,54509.6
43,0,0,217.55,175.114,174.1,223.783,223.374,222.36,226.508,52328.4,43940,43895.9,52167.2,53685.3,53641.2,54508.5
43,1,0,217.549,175.113,171.618,223.782,223.373,171.618,226.508,52328.3,43939.8,43020.3,52167,53685.2,43020.3,54508.5
44,0,1,217.55,177.386,176.111,223.783,222.736,221.462,226.509,52328.4,44469.9,44433.7,52167.2,53527.8,53491.6,54507.9
44,1,1,217.549,177.385,173.192,223.782,222.736,173.192,226.509,52328.5,44469.9,43297.9,52167.4,53527.8,43297.9,54507.9
45,0,1,217.55,186.385,185.243,223.783,222.777,221.647,226.514,52328.4,46615.8,46584.7,52167.2,53535.7,53507.5,54509
45,1,1,217.549,186.384,182.113,223.782,222.777,182.113,226.514,52328.4,46615.8,45425.3,52167.2,53535.7,45425.3,54509
46,0,1,217.55,180.271,179.069,223.783,222.96,221.758,226.513,52328.4,45289.2,45255.8,52167.2,53547.2,53513.7,54508.7
46,1,1,217.549,180.271,176.096,223.782,222.96,176.096,226.513,52328.7,45289.2,44132.3,52167.4,53547.2,44132.3,54508.7
47,0,1,217.55,184.479,182.938,223.783,222.789,221.247,226.552,52328.4,46211.6,46060.8,52167.2,53543.1,53392.3,54519.4
47,1,1,217.549,184.478,179.997,223.782,222.788,179.997,226.552,52328.4,46211.6,44937.1,52057.5,53543.1,44937.1,54519.4
