rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,7.97966,7.39217,6.96259,8.46084,8.27504,7.84555,8.93095,1604.64,1547.19,1530.24,1667.5,1694.44,1677.49,1837.66
0,1,0,7.97551,7.39173,6.90171,8.45714,8.2746,6.90171,8.93095,1603.96,1546.69,1468.68,1651.08,1693.93,1468.68,1837.66
0,2,0,7.97552,7.39174,6.87502,8.45714,8.27461,6.87502,8.93095,1604.12,1546.85,1481.37,1651.24,1694.09,1481.37,1837.66
0,3,0,7.97552,7.39174,6.90131,8.45715,8.27461,6.90131,8.93095,1604.46,1547.19,1481.02,1651.58,1694.44,1481.02,1837.66
0,4,0,7.97551,7.39174,6.85488,8.45714,8.27461,6.85488,8.93095,1604.12,1546.85,1475.95,1651.24,1694.09,1475.95,1837.66
0,5,0,7.97552,7.39175,6.94413,8.45715,8.27462,6.94413,8.93095,1604.46,1547.19,1478.84,1651.58,1694.44,1478.84,1837.66
0,6,0,7.97552,7.39174,6.88695,8.45715,8.27462,6.88695,8.93095,1604.12,1546.85,1476.9,1651.24,1694.09,1476.9,1837.66
0,7,0,7.97552,7.39174,6.877,8.45715,8.27462,6.877,8.93095,1603.96,1546.69,1457.6,1651.08,1693.93,1457.6,1837.66
0,8,0,7.97551,7.39173,6.93296,8.45714,8.2746,6.93296,8.93095,1603.96,1546.69,1467.3,1651.08,1693.93,1467.3,1837.66
0,9,0,7.97551,7.39173,6.93284,8.45713,8.2746,6.93284,8.93095,1604.12,1546.85,1468.49,1651.24,1694.09,1468.49,1837.66
0,10,0,7.97552,7.39174,6.89868,8.45714,8.27461,6.89868,8.93095,1603.96,1546.69,1470.01,1651.08,1693.93,1470.01,1837.66
0,11,0,7.97552,7.39174,6.86673,8.45715,8.27462,6.86673,8.93095,1604.3,1547.03,1471.82,1651.42,1694.27,1471.82,1837.66
0,12,0,7.97552,7.39174,6.88378,8.45714,8.27461,6.88378,8.93095,1603.96,1546.69,1482.91,1651.08,1693.93,1482.91,1837.66
0,13,0,7.97551,7.39173,6.89367,8.45714,8.27461,6.89367,8.93095,1603.96,1546.69,1465.04,1651.08,1693.93,1465.04,1837.66
0,14,0,7.97551,7.39174,6.91552,8.45714,8.27461,6.91552,8.93095,1603.96,1546.69,1470.14,1651.08,1693.93,1470.14,1837.66
0,15,0,7.97552,7.39174,6.87387,8.45714,8.27461,6.87387,8.93095,1604.12,1546.85,1477.81,1651.24,1694.09,1477.81,1837.66
0,16,0,7.97552,7.39175,6.86407,8.45715,8.27462,6.86407,8.93095,1604.61,1547.34,1487.24,1651.73,1694.59,1487.24,1837.66
0,17,0,7.97552,7.39174,6.89424,8.45714,8.27461,6.89424,8.93095,1604.12,1546.85,1472.37,1651.24,1694.09,1472.37,1837.66
0,18,0,7.97552,7.39174,6.92092,8.45714,8.27461,6.92092,8.93095,1603.96,1546.69,1477.24,1651.08,1693.93,1477.24,1837.66
0,19,0,7.97551,7.39173,6.86457,8.45714,8.2746,6.86457,8.93095,1604.12,1546.85,1460.15,1651.24,1694.09,1460.15,1837.66
0,20,0,7.97552,7.39174,6.8975,8.45714,8.27461,6.8975,8.93095,1604.12,1546.85,1474.77,1651.24,1694.09,1474.77,1837.66
0,21,0,7.97551,7.39173,6.95163,8.45714,8.27461,6.95163,8.93095,1603.96,1546.69,1480.24,1651.08,1693.93,1480.24,1837.66
0,22,0,7.97552,7.39174,6.8895,8.45714,8.27461,6.8895,8.93095,1604.12,1546.85,1476.22,1651.24,1694.09,1476.22,1837.66
0,23,0,7.97551,7.39173,6.92669,8.45714,8.27461,6.92669,8.93095,1603.96,1546.69,1466.34,1651.08,1693.93,1466.34,1837.66
1,0,0,7.97966,7.61868,7.06293,8.46084,8.307,7.75125,8.93565,1604.64,1576.11,1554.78,1667.5,1691.87,1670.54,1839.05
1,1,0,7.97766,7.61833,7.05703,8.45849,8.30665,7.05703,8.93565,1604.45,1576.11,1505.57,1666.58,1691.87,1505.57,1839.05
1,2,0,7.97765,7.61832,6.95999,8.45848,8.30664,6.95999,8.93565,1604.3,1575.96,1500.84,1666.42,1691.71,1500.84,1839.05
1,3,0,7.97766,7.61833,6.96547,8.45849,8.30665,6.96547,8.93565,1604.45,1576.11,1502.85,1666.58,1691.87,1502.85,1839.05
1,4,0,7.97765,7.61832,7.03449,8.45848,8.30664,7.03449,8.93565,1604.3,1575.96,1497.15,1666.42,1691.71,1497.15,1839.05
1,5,0,7.97766,7.61833,7.02379,8.45849,8.30665,7.02379,8.93565,1604.45,1576.11,1499.46,1666.58,1691.87,1499.46,1839.05
1,6,0,7.97766,7.61833,7.06587,8.45848,8.30665,7.06587,8.93565,1604.45,1576.11,1498.88,1666.58,1691.87,1498.88,1839.05
1,7,0,7.97766,7.61832,7.05992,8.45848,8.30664,7.05992,8.93565,1604.3,1575.96,1505.69,1666.42,1691.71,1505.69,1839.05
1,8,0,7.97765,7.61831,7.04279,8.45847,8.30663,7.04279,8.93565,1604.3,1575.96,1489.08,1666.42,1691.71,1489.08,1839.05
1,9,0,7.97765,7.61832,7.00102,8.45848,8.30664,7.00102,8.93565,1604.3,1575.96,1511.95,1666.42,1691.71,1511.95,1839.05
1,10,0,7.97766,7.61832,7.11109,8.45848,8.30664,7.11109,8.93565,1604.3,1575.96,1502.3,1666.42,1691.71,1502.3,1839.05
1,11,0,7.97765,7.61832,6.95057,8.45848,8.30664,6.95057,8.93565,1604.3,1575.96,1506.05,1666.42,1691.71,1506.05,1839.05
1,12,0,7.97766,7.61832,7.07155,8.45848,8.30664,7.07155,8.93565,1604.45,1576.11,1508.32,1666.58,1691.87,1508.32,1839.05
1,13,0,7.97765,7.61831,7.05425,8.45847,8.30663,7.05425,8.93565,1604.3,1575.96,1501.37,1666.42,1691.71,1501.37,1839.05
1,14,0,7.97765,7.61832,7.0707,8.45848,8.30664,7.0707,8.93565,1604.3,1575.96,1520.69,1666.42,1691.71,1520.69,1839.05
1,15,0,7.97765,7.61832,7.05186,8.45848,8.30664,7.05186,8.93565,1604.3,1575.96,1507.86,1666.42,1691.71,1507.86,1839.05
1,16,0,7.97766,7.61833,6.98411,8.45849,8.30665,6.98411,8.93565,1604.45,1576.11,1531.34,1666.58,1691.87,1531.34,1839.05
1,17,0,7.97765,7.61832,7.11849,8.45848,8.30664,7.11849,8.93565,1604.3,1575.96,1497.21,1666.42,1691.71,1497.21,1839.05
1,18,0,7.97766,7.61832,7.07574,8.45848,8.30664,7.07574,8.93565,1604.3,1575.96,1500.04,1666.42,1691.71,1500.04,1839.05
1,19,0,7.97766,7.61833,7.02862,8.45849,8.30665,7.02862,8.93565,1604.45,1576.11,1505.72,1666.58,1691.87,1505.72,1839.05
1,20,0,7.97765,7.61831,7.04313,8.45847,8.30663,7.04313,8.93565,1604.3,1575.96,1516.68,1666.42,1691.71,1516.68,1839.05
1,21,0,7.97765,7.61832,7.07296,8.45848,8.30664,7.07296,8.93565,1604.3,1575.96,1496.69,1666.42,1691.71,1496.69,1839.05
1,22,0,7.97766,7.61833,7.0823,8.45848,8.30665,7.0823,8.93565,1604.45,1576.11,1500.57,1666.58,1691.87,1500.57,1839.05
1,23,0,7.97765,7.61832,7.04288,8.45848,8.30664,7.04288,8.93565,1604.3,1575.96,1483.42,1666.42,1691.71,1483.42,1839.05
2,0,1,7.97966,7.38822,6.92258,8.46084,8.38591,7.92026,8.94618,1604.64,1538.65,1520.03,1667.5,1702.18,1683.56,1840.04
2,1,1,7.97798,7.38785,6.82508,8.45896,8.38553,6.82508,8.94618,1604.45,1537.05,1459.67,1667.31,1700.57,1459.67,1840.04
2,2,1,7.97798,7.38785,6.77446,8.45896,8.38553,6.77446,8.94618,1604.45,1537.05,1452.13,1667.31,1700.57,1452.13,1840.04
2,3,1,7.97798,7.38785,6.84942,8.45896,8.38553,6.84942,8.94618,1604.45,1537.05,1473.1,1667.31,1700.57,1473.1,1840.04
2,4,1,7.97797,7.38784,6.85634,8.45895,8.38553,6.85634,8.94618,1604.3,1536.89,1462.72,1667.15,1700.42,1462.72,1840.04
2,5,1,7.97798,7.38785,6.85159,8.45896,8.38553,6.85159,8.94618,1605.97,1538.57,1451.94,1668.83,1702.09,1451.94,1840.04
2,6,1,7.97798,7.38785,6.8522,8.45896,8.38553,6.8522,8.94618,1605.06,1537.66,1441.97,1667.92,1701.19,1441.97,1840.04
2,7,1,7.97798,7.38785,6.91778,8.45896,8.38554,6.91778,8.94618,1606.05,1538.65,1462.92,1668.91,1702.18,1462.92,1840.04
