rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,448.389,424.504,403.858,470.891,467.783,447.137,493.401,149587,143016,143241,151982,155474,155699,165632
0,1,0,448.389,424.504,403.282,470.89,467.783,403.282,493.401,149586,143016,140454,151982,155474,140454,165632
0,2,0,448.389,424.504,406.474,470.89,467.782,406.474,493.401,149586,143016,138657,151982,155474,138657,165632
0,3,0,448.389,424.504,403.962,470.89,467.783,403.962,493.401,149586,143016,140068,151982,155474,140068,165632
0,4,0,448.388,424.504,406.159,470.89,467.782,406.159,493.401,149586,143016,139503,151982,155474,139503,165632
0,5,0,448.388,424.504,404.134,470.89,467.782,404.134,493.401,149586,143016,139895,151982,155474,139895,165632
0,6,0,448.388,424.504,405.723,470.89,467.782,405.723,493.401,149586,143016,139109,151982,155474,139109,165632
0,7,0,448.389,424.504,406.157,470.89,467.782,406.157,493.401,149586,143016,138813,151982,155474,138813,165632
0,8,0,448.388,424.504,403.15,470.89,467.782,403.15,493.401,149586,143016,140276,151982,155474,140276,165632
0,9,0,448.388,424.504,407.786,470.89,467.782,407.786,493.401,149586,143016,139387,151982,155474,139387,165632
0,10,0,448.388,424.504,405.276,470.89,467.782,405.276,493.401,149586,143016,139328,151982,155474,139328,165632
0,11,0,448.389,424.504,406.236,470.89,467.782,406.236,493.401,149586,143016,138838,151982,155474,138838,165632
1,0,0,448.389,421.165,403.383,470.891,465.957,448.177,493.404,149587,143433,143600,151982,156073,156240,165632
1,1,0,448.388,421.165,403.582,470.89,465.956,403.582,493.404,149586,143433,140231,151982,156073,140231,165632
1,2,0,448.388,421.165,402.734,470.89,465.956,402.734,493.404,149586,143433,140598,151982,156073,140598,165632
1,3,0,448.389,421.165,403.542,470.89,465.956,403.542,493.404,149586,143433,140228,151982,156073,140228,165632
1,4,0,448.388,421.165,403.816,470.89,465.956,403.816,493.404,149586,143433,139970,151982,156073,139970,165632
1,5,0,448.388,421.165,405.772,470.89,465.956,405.772,493.404,149586,143433,139017,151982,156073,139017,165632
1,6,0,448.388,421.165,406.067,470.89,465.956,406.067,493.404,149586,143433,139068,151982,156073,139068,165632
1,7,0,448.388,421.165,402.899,470.89,465.956,402.899,493.404,149586,143433,140618,151982,156073,140618,165632
1,8,0,448.388,421.165,405.128,470.89,465.956,405.128,493.404,149586,143433,139422,151982,156073,139422,165632
1,9,0,448.388,421.165,405.87,470.89,465.956,405.87,493.404,149587,143433,139215,151982,156073,139215,165632
1,10,0,448.388,421.164,405.032,470.89,465.956,405.032,493.404,149586,143433,139549,151982,156073,139549,165632
1,11,0,448.388,421.165,405.442,470.89,465.956,405.442,493.404,149586,143433,139209,151982,156073,139209,165632
2,0,0,448.389,422.043,404.438,470.891,466.384,448.784,493.404,149587,144131,143840,151982,156640,156352,165631
2,1,0,448.388,422.043,405.014,470.89,466.384,405.014,493.404,149586,144131,140600,151982,156640,140600,165631
