rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,211.15,187.905,177.08,219.969,217.171,206.346,231.637,50894.7,48365,48525.1,51500.6,53391.6,53551.8,57427.5
0,1,0,211.149,187.904,178.196,219.969,217.17,178.196,231.637,50894.7,48365,46958.1,51500.6,53391.6,46958.1,57427.5
0,2,0,211.149,187.904,177.278,219.969,217.17,177.278,231.637,50894.7,48365,47162.8,51500.6,53391.6,47162.8,57427.5
0,3,0,211.149,187.904,176.736,219.968,217.17,176.736,231.637,50894.7,48365,47381.4,51500.6,53391.6,47381.4,57427.5
0,4,0,211.149,187.904,176.978,219.969,217.17,176.978,231.637,50894.7,48365,47214.2,51500.6,53391.6,47214.2,57427.5
0,5,0,211.149,187.904,178.472,219.969,217.17,178.472,231.637,50894.7,48365,46669.2,51500.6,53391.6,46669.2,57427.5
0,6,0,211.15,187.904,178.501,219.969,217.171,178.501,231.637,50894.7,48365,46674.9,51500.6,53391.6,46674.9,57427.5
0,7,0,211.149,187.904,178.321,219.969,217.17,178.321,231.637,50894.7,48365,46732.4,51500.6,53391.6,46732.4,57427.5
0,8,0,211.149,187.904,176.674,219.969,217.17,176.674,231.637,50894.7,48365,47273.4,51500.6,53391.6,47273.4,57427.5
0,9,0,211.15,187.904,178.44,219.969,217.171,178.44,231.637,50894.7,48365,46658.7,51500.6,53391.6,46658.7,57427.5
0,10,0,211.149,187.904,178.128,219.969,217.171,178.128,231.637,50894.7,48365,46746.2,51500.6,53391.6,46746.2,57427.5
0,11,0,211.149,187.904,178.939,219.969,217.17,178.939,231.637,50894.7,48365,47033.5,51500.6,53391.6,47033.5,57427.5
1,0,0,211.15,188.049,177.762,219.969,217.71,207.423,231.641,50894.7,48363.8,48530,51500.6,53219.7,53386,57428.5
1,1,0,211.149,188.048,178.111,219.969,217.71,178.111,231.641,50894.9,48363.8,47024.7,51500.9,53219.7,47024.7,57428.5
1,2,0,211.149,188.048,177.984,219.968,217.71,177.984,231.641,50894.9,48363.8,47179.1,51500.9,53219.7,47179.1,57428.5
1,3,0,211.149,188.048,177.333,219.969,217.71,177.333,231.641,50894.9,48363.8,47313.2,51500.9,53219.7,47313.2,57428.5
1,4,0,211.149,188.048,179.414,219.969,217.71,179.414,231.641,50894.9,48363.8,46653.4,51500.9,53219.7,46653.4,57428.5
1,5,0,211.149,188.049,177.964,219.969,217.71,177.964,231.641,50894.9,48363.8,47120.6,51500.9,53219.7,47120.6,57428.5
1,6,0,211.149,188.048,177.478,219.968,217.709,177.478,231.641,50894.9,48363.8,47303.6,51500.9,53219.7,47303.6,57428.5
1,7,0,211.149,188.049,179.42,219.969,217.71,179.42,231.641,50895.1,48364,46640.8,51501.1,53219.9,46640.8,57428.5
1,8,0,211.149,188.048,178.928,219.968,217.71,178.928,231.641,50894.9,48363.8,46737.4,51500.9,53219.7,46737.4,57428.5
1,9,0,211.149,188.048,179.349,219.968,217.71,179.349,231.641,50894.9,48363.8,46597.7,51500.9,53219.7,46597.7,57428.5
1,10,0,211.149,188.048,179.158,219.969,217.71,179.158,231.641,50894.9,48363.8,46645.1,51500.9,53219.7,46645.1,57428.5
1,11,0,211.149,188.048,178.675,219.968,217.71,178.675,231.641,50894.9,48363.8,46920.5,51500.9,53219.7,46920.5,57428.5
2,0,0,211.15,188.913,178.156,219.969,218.044,207.287,231.641,50894.7,48668.5,48674.1,51500.6,53375,53380.5,57428.5
2,1,0,211.149,188.913,178.807,219.968,218.044,178.807,231.641,50894.7,48668.5,47209.2,51500.6,53375,47209.2,57428.5
2,2,0,211.149,188.913,177.96,219.969,218.044,177.96,231.641,50894.7,48668.5,47389.9,51500.6,53375,47389.9,57428.5
2,3,0,211.149,188.913,179.669,219.969,218.044,179.669,231.641,50894.7,48668.5,46678.2,51500.6,53375,46678.2,57428.5
2,4,0,211.149,188.913,178.389,219.968,218.044,178.389,231.641,50894.7,48668.5,47304.2,51500.6,53375,47304.2,57428.5
2,5,0,211.149,188.912,178.432,219.968,218.044,178.432,231.641,50894.7,48668.5,47187,51500.6,53375,47187,57428.5
2,6,0,211.149,188.913,179.443,219.969,218.044,179.443,231.641,50894.7,48668.5,46781.1,51500.6,53375,46781.1,57428.5
2,7,0,211.149,188.913,179.183,219.968,218.044,179.183,231.641,50894.7,48668.5,46897.5,51500.6,53375,46897.5,57428.5
2,8,0,211.149,188.913,179.405,219.968,218.044,179.405,231.641,50894.7,48668.5,46805.6,51500.6,53375,46805.6,57428.5
2,9,0,211.149,188.913,178.009,219.969,218.044,178.009,231.641,50894.7,48668.5,47320.3,51500.6,53375,47320.3,57428.5
2,10,0,211.149,188.913,179.395,219.969,218.044,179.395,231.641,50894.7,48668.5,46866.4,51500.6,53375,46866.4,57428.5
2,11,0,211.149,188.912,179.124,219.968,218.044,179.124,231.641,50894.7,48668.5,47004.2,51500.6,53375,47004.2,57428.5
3,0,0,211.15,189.272,178.882,219.969,217.836,207.446,231.641,50894.7,48621.4,48720.2,51500.6,53238.6,53337.5,57428.5
3,1,0,211.149,189.272,179.283,219.969,217.836,179.283,231.641,50894.7,48621.4,47304.9,51500.6,53238.6,47304.9,57428.5
3,2,0,211.149,189.271,178.951,219.968,217.835,178.951,231.641,50894.7,48621.4,47408,51500.6,53238.6,47408,57428.5
3,3,0,211.149,189.271,178.502,219.968,217.835,178.502,231.641,50894.7,48621.4,47566.4,51500.6,53238.6,47566.4,57428.5
3,4,0,211.149,189.272,178.882,219.969,217.835,178.882,231.641,50894.8,48621.6,47345.5,51500.8,53238.8,47345.5,57428.5
3,5,0,211.149,189.272,180.283,219.969,217.836,180.283,231.641,50894.7,48621.4,46812.8,51500.6,53238.6,46812.8,57428.5
3,6,0,211.149,189.271,180.246,219.968,217.835,180.246,231.641,50894.7,48621.4,46845.8,51500.6,53238.6,46845.8,57428.5
3,7,0,211.149,189.271,180.279,219.968,217.835,180.279,231.641,50894.7,48621.4,46878.1,51500.6,53238.6,46878.1,57428.5
3,8,0,211.149,189.271,178.742,219.969,217.835,178.742,231.641,50894.7,48621.4,47498.3,51500.6,53238.6,47498.3,57428.5
3,9,0,211.149,189.271,180.422,219.969,217.835,180.422,231.641,50894.7,48621.4,46873.1,51500.6,53238.6,46873.1,57428.5
3,10,0,211.149,189.271,180.236,219.968,217.835,180.236,231.641,50894.7,48621.4,46955.8,51500.6,53238.6,46955.8,57428.5
3,11,0,211.149,189.271,179.932,219.969,217.835,179.932,231.641,50894.7,48621.4,47020.5,51500.6,53238.6,47020.5,57428.5
4,0,1,211.15,190.188,179.896,219.969,216.727,206.435,231.641,50894.7,48505.6,48540.4,51500.6,52608.9,52643.8,57427.9
4,1,1,211.149,190.187,179.839,219.969,216.726,179.839,231.641,50894.7,48505.6,46793.4,51500.4,52608.9,46793.4,57427.9
4,2,1,211.149,190.187,179.529,219.968,216.726,179.529,231.641,50894.7,48505.6,46843.7,51500.4,52608.9,46843.7,57427.9
4,3,1,211.149,190.187,179.592,219.969,216.727,179.592,231.641,50894.7,48505.6,46931.5,51500.4,52608.9,46931.5,57427.9
4,4,1,211.149,190.188,180.639,219.969,216.727,180.639,231.641,50894.7,48505.6,46302.8,51500.4,52608.9,46302.8,57427.9
4,5,1,211.149,190.187,180.197,219.969,216.727,180.197,231.641,50894.7,48505.6,46426.3,51500.4,52608.9,46426.3,57427.9
4,6,1,211.15,190.188,180.619,219.969,216.727,180.619,231.641,50894.7,48505.6,46284.6,51500.4,52608.9,46284.6,57427.9
4,7,1,211.149,190.187,178.936,219.969,216.727,178.936,231.641,50894.7,48505.6,47206.1,51500.4,52608.9,47206.1,57427.9
4,8,1,211.149,190.187,179.077,219.968,216.726,179.077,231.641,50894.7,48505.6,47103.5,51500.4,52608.9,47103.5,57427.9
4,9,1,211.149,190.188,180.592,219.969,216.727,180.592,231.641,50894.7,48505.6,46256.5,51500.4,52608.9,46256.5,57427.9
4,10,1,211.149,190.187,180.434,219.969,216.727,180.434,231.641,50894.7,48505.6,46344.2,51500.4,52608.9,46344.2,57427.9
4,11,1,211.149,190.187,180.079,219.969,216.726,180.079,231.641,50894.7,48505.6,46590,51500.4,52608.9,46590,57427.9
5,0,1,211.15,189.547,178.444,219.969,216.899,205.81,231.641,50894.7,48351.5,48420.8,51500.6,52603,52672,57428.5
5,1,1,211.149,189.546,179.142,219.969,216.899,179.142,231.641,50894.7,48351.5,46784.3,51500.6,52603,46784.3,57428.5
5,2,1,211.149,189.546,178.696,219.968,216.898,178.696,231.641,50894.7,48351.5,47037.6,51500.6,52603,47037.6,57428.5
5,3,1,211.149,189.546,179.06,219.968,216.898,179.06,231.641,50894.7,48351.5,46816.4,51500.6,52603,46816.4,57428.5
5,4,1,211.149,189.546,179.074,219.968,216.898,179.074,231.641,50894.7,48351.5,46805.1,51500.6,52603,46805.1,57428.5
5,5,1,211.149,189.547,180.3,219.969,216.899,180.3,231.641,50894.7,48351.5,46243.7,51500.6,52603,46243.7,57428.5
5,6,1,211.149,189.546,180.293,219.969,216.899,180.293,231.641,50894.7,48351.5,46335,51500.6,52603,46335,57428.5
5,7,1,211.149,189.546,179.966,219.968,216.898,179.966,231.641,50894.7,48351.5,46426.2,51500.6,52603,46426.2,57428.5
5,8,1,211.149,189.546,178.812,219.969,216.899,178.812,231.641,50894.7,48351.5,46950.8,51500.6,52603,46950.8,57428.5
5,9,1,211.149,189.546,180.326,219.968,216.899,180.326,231.641,50894.7,48351.5,46175.9,51500.6,52603,46175.9,57428.5
5,10,1,211.149,189.547,180.189,219.969,216.899,180.189,231.641,50894.7,48351.5,46324.5,51500.6,52603,46324.5,57428.5
5,11,1,211.149,189.547,179.875,219.969,216.899,179.875,231.641,50894.8,48351.7,46394.5,51500.8,52603.2,46394.5,57428.5
6,0,1,211.15,191.244,180.498,219.969,216.653,205.907,231.641,50894.7,48618.4,48705.1,51500.6,52500.2,52587,57428.5
6,1,1,211.149,191.243,181.354,219.969,216.652,181.354,231.641,50894.7,48618.4,47156.5,51500.6,52500.2,47156.5,57428.5
6,2,1,211.149,191.243,181.13,219.968,216.652,181.13,231.641,50894.7,48618.4,47268.4,51500.6,52500.2,47268.4,57428.5
6,3,1,211.148,191.243,180.793,219.968,216.652,180.793,231.641,50894.7,48618.4,47495.6,51500.6,52500.2,47495.6,57428.5
6,4,1,211.149,191.243,181.323,219.968,216.652,181.323,231.641,50894.7,48618.4,47216.8,51500.6,52500.2,47216.8,57428.5
6,5,1,211.149,191.243,182.516,219.969,216.652,182.516,231.641,50894.7,48618.4,46712.9,51500.6,52500.2,46712.9,57428.5
6,6,1,211.149,191.243,182.357,219.968,216.652,182.357,231.641,50894.7,48618.4,46684,51500.6,52500.2,46684,57428.5
6,7,1,211.149,191.243,182.098,219.969,216.652,182.098,231.641,50894.7,48618.4,46792,51500.6,52500.2,46792,57428.5
6,8,1,211.149,191.243,180.762,219.968,216.652,180.762,231.641,50894.7,48618.4,47345,51500.6,52500.2,47345,57428.5
6,9,1,211.149,191.243,182.481,219.968,216.652,182.481,231.641,50894.7,48618.4,46749.2,51500.6,52500.2,46749.2,57428.5
6,10,1,211.149,191.243,181.84,219.968,216.652,181.84,231.641,50894.7,48618.4,46919.1,51500.6,52500.2,46919.1,57428.5
6,11,1,211.149,191.244,182.166,219.969,216.653,182.166,231.641,50894.7,48618.4,46836.5,51500.6,52500.2,46836.5,57428.5
7,0,1,211.15,207.813,182.047,219.969,216.916,191.151,231.641,50894.7,50669.7,49129.9,51500.6,52411.9,50872.1,57427.9
7,1,1,211.149,207.812,182.015,219.968,216.915,182.015,231.641,50894.7,50669.7,47441.3,51500.6,52411.9,47441.3,57427.9
7,2,1,211.149,207.812,182.65,219.969,216.916,182.65,231.641,50894.7,50669.7,47437.7,51500.6,52411.9,47437.7,57427.9
7,3,1,211.149,207.812,181.185,219.968,216.916,181.185,231.641,50894.7,50669.7,47749,51500.6,52411.9,47749,57427.9
7,4,1,211.149,207.812,190.661,219.968,216.916,190.661,231.641,50894.7,50669.7,47494.8,51500.6,52411.9,47494.8,57427.9
7,5,1,211.149,207.812,181.868,219.968,216.916,181.868,231.641,50894.7,50669.7,47303.3,51500.6,52411.9,47303.3,57427.9
7,6,1,211.149,207.812,182.849,219.969,216.916,182.849,231.641,50894.7,50669.7,46867.3,51500.6,52411.9,46867.3,57427.9
7,7,1,211.149,207.812,181.382,219.968,216.916,181.382,231.641,50894.7,50669.7,47608.4,51500.6,52411.9,47608.4,57427.9
7,8,1,211.149,207.812,184.094,219.969,216.916,184.094,231.641,50894.7,50669.7,46924.7,51500.6,52411.9,46924.7,57427.9
7,9,1,211.149,207.812,183.37,219.969,216.916,183.37,231.641,50894.7,50669.7,46745,51500.6,52411.9,46745,57427.9
7,10,1,211.149,207.812,187.474,219.969,216.916,187.474,231.641,50894.7,50669.7,47143.5,51500.6,52411.9,47143.5,57427.9
7,11,1,211.149,207.812,187.384,219.969,216.916,187.384,231.641,50894.7,50669.7,47056.2,51500.6,52411.9,47056.2,57427.9
