rank,thr,socket,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,0,4.8977,4.63926,4.54174,4.9991,4.98511,4.88759,5.07092,1544.54,1467.28,1458.08,1562.59,1572.59,1563.38,1604.14
0,1,0,4.89658,4.63896,4.20507,4.99684,4.9848,4.20507,5.07092,1544.48,1467.28,1380.79,1561.2,1572.59,1380.79,1604.14
0,2,0,4.89658,4.63896,4.20749,4.99684,4.9848,4.20749,5.07092,1544.48,1467.28,1377.51,1561.2,1572.59,1377.51,1604.14
0,3,0,4.89658,4.63895,4.19777,4.99684,4.9848,4.19777,5.07092,1544.48,1467.28,1374.6,1561.2,1572.59,1374.6,1604.14
0,4,0,4.89658,4.63895,4.19305,4.99683,4.9848,4.19305,5.07092,1544.48,1467.28,1365.9,1561.2,1572.59,1365.9,1604.14
0,5,0,4.89657,4.63895,4.18935,4.99683,4.9848,4.18935,5.07092,1544.48,1467.28,1373.34,1561.2,1572.59,1373.34,1604.14
0,6,0,4.89658,4.63896,4.1909,4.99684,4.9848,4.1909,5.07092,1544.48,1467.28,1362.28,1561.2,1572.59,1362.28,1604.14
0,7,0,4.89658,4.63896,4.19348,4.99684,4.9848,4.19348,5.07092,1544.48,1467.28,1365.94,1561.2,1572.59,1365.94,1604.14
1,0,0,4.8977,4.65718,4.54395,4.9991,4.98776,4.87454,5.07392,1544.54,1479.68,1461.88,1562.59,1576.21,1558.41,1606.32
1,1,0,4.89708,4.65697,4.18969,4.99809,4.98755,4.18969,5.07392,1544.54,1479.38,1376.55,1561.49,1575.91,1376.55,1606.32
1,2,0,4.89708,4.65697,4.22252,4.99808,4.98755,4.22252,5.07392,1544.54,1479.38,1387.81,1561.49,1575.91,1387.81,1606.32
1,3,0,4.89708,4.65697,4.23042,4.99809,4.98755,4.23042,5.07392,1544.54,1479.38,1379.01,1561.49,1575.91,1379.01,1606.32
1,4,0,4.89708,4.65697,4.21007,4.99809,4.98755,4.21007,5.07392,1544.54,1479.38,1389.23,1561.49,1575.91,1389.23,1606.32
1,5,0,4.89709,4.65698,4.18481,4.99809,4.98756,4.18481,5.07392,1544.54,1479.38,1378.35,1561.49,1575.91,1378.35,1606.32
1,6,0,4.89708,4.65697,4.19449,4.99809,4.98755,4.19449,5.07392,1544.54,1479.38,1370.7,1561.49,1575.91,1370.7,1606.32
1,7,0,4.89708,4.65697,4.18346,4.99809,4.98755,4.18346,5.07392,1544.54,1479.38,1372.87,1561.49,1575.91,1372.87,1606.32
2,0,0,4.8977,4.60411,4.52544,4.9991,4.98347,4.9048,5.07394,1544.54,1459.2,1458.75,1562.59,1573.32,1572.87,1607.12
2,1,0,4.8972,4.60389,4.16794,4.99798,4.98325,4.16794,5.07394,1544.54,1458.9,1365.6,1560.62,1573.03,1365.6,1607.12
2,2,0,4.8972,4.60389,4.15787,4.99798,4.98326,4.15787,5.07394,1544.54,1458.9,1371.8,1560.62,1573.03,1371.8,1607.12
2,3,0,4.8972,4.60389,4.14975,4.99798,4.98326,4.14975,5.07394,1544.54,1458.9,1362.05,1560.62,1573.03,1362.05,1607.12
2,4,0,4.8972,4.60389,4.13198,4.99798,4.98325,4.13198,5.07394,1544.54,1458.9,1355.69,1560.62,1573.03,1355.69,1607.12
2,5,0,4.8972,4.6039,4.15326,4.99798,4.98326,4.15326,5.07394,1544.54,1458.9,1353.46,1560.62,1573.03,1353.46,1607.12
2,6,0,4.8972,4.60389,4.16661,4.99798,4.98325,4.16661,5.07394,1544.54,1458.9,1355.18,1560.62,1573.03,1355.18,1607.12
2,7,0,4.8972,4.60389,4.15407,4.99798,4.98325,4.15407,5.07394,1544.54,1458.9,1356.17,1560.62,1573.03,1356.17,1607.12
3,0,0,4.8977,4.68245,4.57842,4.9991,4.98793,4.8839,5.07559,1544.54,1487.11,1474.12,1562.59,1576.76,1563.78,1606.82
3,1,0,4.89711,4.68222,4.18975,4.99776,4.9877,4.18975,5.07559,1544.84,1487.11,1381.28,1562.08,1576.76,1381.28,1606.82
3,2,0,4.89712,4.68222,4.20691,4.99777,4.9877,4.20691,5.07559,1544.84,1487.11,1373.82,1562.08,1576.76,1373.82,1606.82
3,3,0,4.89711,4.68222,4.19498,4.99777,4.9877,4.19498,5.07559,1544.84,1487.11,1383.37,1562.08,1576.76,1383.37,1606.82
3,4,0,4.89711,4.68222,4.20346,4.99777,4.9877,4.20346,5.07559,1544.84,1487.11,1376.3,1562.08,1576.76,1376.3,1606.82
3,5,0,4.89712,4.68222,4.22746,4.99777,4.9877,4.22746,5.07559,1544.84,1487.11,1379.73,1562.08,1576.76,1379.73,1606.82
3,6,0,4.89712,4.68222,4.19588,4.99777,4.9877,4.19588,5.07559,1544.84,1487.11,1375.8,1562.08,1576.76,1375.8,1606.82
3,7,0,4.89711,4.68222,4.23526,4.99777,4.9877,4.23526,5.07559,1544.84,1487.11,1395.99,1562.08,1576.76,1395.99,1606.82
4,0,1,4.8977,4.71046,4.61237,4.9991,4.97506,4.87697,5.07437,1544.54,1485.72,1481.16,1562.59,1565.57,1561.02,1606.32
4,1,1,4.89746,4.71022,4.23628,4.99852,4.97483,4.23628,5.07437,1544.83,1486,1388.02,1560.99,1565.86,1388.02,1606.32
4,2,1,4.89746,4.71022,4.2548,4.99852,4.97483,4.2548,5.07437,1544.83,1486,1383.25,1560.99,1565.86,1383.25,1606.32
4,3,1,4.89746,4.71022,4.24042,4.99852,4.97482,4.24042,5.07437,1544.54,1485.71,1390.12,1560.69,1565.56,1390.12,1606.32
4,4,1,4.89746,4.71022,4.26139,4.99852,4.97483,4.26139,5.07437,1544.54,1485.72,1381.54,1560.7,1565.57,1381.54,1606.32
4,5,1,4.89746,4.71022,4.28896,4.99852,4.97483,4.28896,5.07437,1544.54,1485.72,1390.18,1560.7,1565.57,1390.18,1606.32
4,6,1,4.89746,4.71022,4.25943,4.99852,4.97483,4.25943,5.07437,1544.54,1485.72,1385.87,1560.7,1565.57,1385.87,1606.32
4,7,1,4.89747,4.71023,4.2421,4.99852,4.97483,4.2421,5.07437,1544.83,1486,1386.23,1560.99,1565.86,1386.23,1606.32
5,0,1,4.8977,4.60333,4.51219,4.9991,4.97534,4.8842,5.07389,1544.54,1461.88,1455.59,1562.59,1571.41,1565.12,1606.32
5,1,1,4.89716,4.60311,4.12755,4.99797,4.97512,4.12755,5.07389,1544.54,1461.58,1355.97,1563.12,1571.12,1355.97,1606.32
5,2,1,4.89716,4.60311,4.12817,4.99797,4.97512,4.12817,5.07389,1544.54,1461.58,1356.28,1563.12,1571.12,1356.28,1606.32
5,3,1,4.89716,4.60311,4.12392,4.99797,4.97512,4.12392,5.07389,1544.54,1461.58,1359.45,1563.12,1571.12,1359.45,1606.32
5,4,1,4.89717,4.60311,4.16909,4.99797,4.97513,4.16909,5.07389,1544.54,1461.58,1359.84,1563.12,1571.12,1359.84,1606.32
5,5,1,4.89716,4.60311,4.13736,4.99797,4.97512,4.13736,5.07389,1544.54,1461.58,1362.03,1563.12,1571.12,1362.03,1606.32
5,6,1,4.89716,4.60311,4.13713,4.99796,4.97512,4.13713,5.07389,1544.54,1461.58,1358.17,1563.12,1571.12,1358.17,1606.32
