rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,895.475,855.676,820.686,942.931,932.647,897.66,989.517,306495,296417,297680,315289,318611,319876,79395.1
4,0,895.475,855.071,817.771,942.931,930.98,893.699,989.519,306495,299229,299161,315289,320634,320568,79395.1
6,0,895.475,855.057,816.443,942.931,926.857,888.266,989.519,306495,299044,299096,315289,319664,319723,79395.5
2,0,895.475,848.538,813.28,942.931,934.983,899.727,989.519,306495,297259,296652,315289,322316,321710,79395.1
3,0,895.475,848.397,813.089,942.931,934.332,899.025,989.519,306495,297019,297410,315289,321714,322105,79395.5
5,1,895.475,853.285,813.409,942.93,929.072,813.409,989.52,306495,297881,289407,315289,319659,289407,79395.1
7,1,895.475,879.509,824.234,942.93,920.717,824.234,989.519,306495,305621,293457,315289,318622,293457,79395.1
0,1,895.475,855.676,814.61,942.93,932.647,814.61,989.517,306495,296417,288642,315289,318611,288642,79395.1
1,1,895.475,845.696,807.983,942.93,932.375,807.983,989.519,306495,295732,289349,315289,321171,289349,79395.5
4,1,895.474,855.07,816.828,942.93,930.98,816.828,989.519,306495,299229,290014,315289,320634,290014,79395.1
6,1,895.474,855.056,823.982,942.93,926.857,823.982,989.519,306495,299044,288838,315289,319664,288838,79395.5
2,1,895.475,848.538,813.181,942.93,934.983,813.181,989.519,306495,297259,289609,315289,322316,289609,79395.1
3,1,895.474,848.396,813.161,942.929,934.332,813.161,989.519,306495,297019,290276,315289,321714,290276,79395.5
5,2,895.475,853.284,811.816,942.93,929.072,811.816,989.52,306495,297881,290228,315289,319659,290228,79395.1
7,2,895.475,879.509,821.917,942.93,920.717,821.917,989.519,306495,305621,293226,315289,318622,293226,79395.1
0,2,895.475,855.676,812.259,942.93,932.647,812.259,989.517,306495,296417,289080,315289,318611,289080,79395.1
1,2,895.474,845.696,813.558,942.929,932.374,813.558,989.519,306495,295732,286634,315289,321171,286634,79395.5
4,2,895.474,855.07,813.113,942.929,930.98,813.113,989.519,306495,299229,292307,315289,320634,292307,79395.1
6,2,895.475,855.057,815.524,942.93,926.857,815.524,989.519,306495,299044,293175,315289,319664,293175,79395.5
2,2,895.474,848.538,811.643,942.929,934.982,811.643,989.519,306495,297259,289964,315289,322316,289964,79395.1
3,2,895.474,848.397,812.023,942.93,934.332,812.023,989.519,306495,297019,290403,315289,321714,290403,79395.5
5,3,895.475,853.284,810.206,942.93,929.072,810.206,989.52,306495,297881,291296,315289,319659,291296,79395.1
7,3,895.475,879.509,820.591,942.93,920.717,820.591,989.519,306495,305621,294658,315289,318622,294658,79395.1
0,3,895.475,855.676,818.456,942.93,932.647,818.456,989.517,306495,296417,286194,315289,318611,286194,79395.1
1,3,895.474,845.696,813.784,942.93,932.374,813.784,989.519,306495,295732,286290,315289,321171,286290,79395.5
4,3,895.475,855.071,815.565,942.93,930.98,815.565,989.519,306495,299229,290845,315289,320634,290845,79395.1
6,3,895.474,855.056,822.213,942.93,926.857,822.213,989.519,306495,299044,289850,315289,319664,289850,79395.5
2,3,895.474,848.538,810.407,942.93,934.982,810.407,989.519,306495,297259,289909,315289,322316,289909,79395.1
3,3,895.475,848.397,811.636,942.93,934.332,811.636,989.519,306495,297019,290583,315289,321714,290583,79395.5
5,4,895.475,853.284,813.137,942.93,929.072,813.137,989.52,306496,297881,289896,315289,319659,289896,79395.1
7,4,895.475,879.509,822.465,942.93,920.717,822.465,989.519,306495,305621,293514,315289,318622,293514,79395.1
0,4,895.475,855.675,810.636,942.93,932.647,810.636,989.517,306495,296417,290259,315289,318611,290259,79395.1
1,4,895.474,845.696,809.319,942.929,932.374,809.319,989.519,306495,295732,288831,315289,321171,288831,79395.5
4,4,895.475,855.071,820.24,942.93,930.98,820.24,989.519,306495,299229,287877,315289,320634,287877,79395.1
6,4,895.474,855.056,818.5,942.929,926.857,818.5,989.519,306495,299044,291667,315289,319664,291667,79395.5
2,4,895.475,848.538,815.66,942.93,934.982,815.66,989.519,306495,297259,287125,315289,322316,287125,79395.1
3,4,895.474,848.396,816.171,942.929,934.332,816.171,989.519,306495,297019,287971,315289,321714,287971,79395.5
5,5,895.475,853.284,817.852,942.93,929.072,817.852,989.52,306495,297881,287241,315289,319659,287241,79395.1
