rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,608.794,571.422,534.892,639.287,629.48,592.967,706.152,195035,189423,188972,201378,206145,205704,225663
1,0,608.794,535.172,488.139,639.287,628.246,581.235,706.155,195035,173937,173596,201378,199965,199634,225663
1,1,608.793,574.097,540.79,639.286,626.36,540.79,706.154,195035,191124,187072,201379,205753,187072,225663
2,1,608.793,535.171,493.97,639.286,628.246,493.97,706.155,195035,173937,166921,201378,199965,166921,225663
3,1,608.794,592.619,539.539,639.287,625.098,539.539,706.154,195035,190540,181697,201378,200729,181697,225663
0,1,608.793,571.421,534.03,639.286,629.48,534.03,706.152,195035,189423,184689,201378,206145,184689,225663
1,2,608.793,574.096,538.505,639.286,626.36,538.505,706.154,195035,191124,188013,201379,205753,188013,225663
2,2,608.794,535.172,491.706,639.287,628.246,491.706,706.155,195035,173937,168076,201378,199965,168076,225663
3,2,608.793,592.619,538.799,639.287,625.098,538.799,706.154,195035,190540,181596,201378,200729,181596,225663
0,2,608.792,571.421,532.607,639.285,629.479,532.607,706.152,195035,189423,185140,201378,206145,185140,225663
1,3,608.793,574.097,539.947,639.286,626.36,539.947,706.154,195035,191124,187432,201379,205753,187432,225663
2,3,608.793,535.171,498.567,639.286,628.245,498.567,706.155,195035,173937,164518,201378,199965,164518,225663
3,3,608.793,592.618,537.38,639.286,625.097,537.38,706.154,195035,190540,182203,201378,200729,182203,225663
0,3,608.793,571.421,535.205,639.286,629.48,535.205,706.152,195035,189423,183987,201379,206145,183987,225663
1,4,608.793,574.097,543.012,639.286,626.361,543.012,706.154,195035,191124,185785,201379,205753,185785,225663
2,4,608.793,535.171,493.838,639.286,628.245,493.838,706.155,195035,173937,167458,201378,199965,167458,225663
3,4,608.793,592.618,536.691,639.286,625.098,536.691,706.154,195035,190540,182198,201378,200729,182198,225663
0,4,608.793,571.421,533.859,639.286,629.479,533.859,706.152,195035,189423,184502,201378,206145,184502,225663
1,5,608.793,574.097,543.32,639.286,626.361,543.32,706.154,195035,191124,185662,201379,205753,185662,225663
2,5,608.793,535.171,494.464,639.286,628.246,494.464,706.155,195035,173937,167212,201378,199965,167212,225663
3,5,608.794,592.619,543.205,639.287,625.098,543.205,706.154,195035,190540,179128,201378,200729,179128,225663
0,5,608.793,571.421,537.054,639.286,629.479,537.054,706.152,195035,189423,183021,201378,206145,183021,225663
1,6,608.792,574.096,542.229,639.285,626.36,542.229,706.154,195035,191124,185940,201379,205753,185940,225663
2,6,608.794,535.172,497.257,639.287,628.246,497.257,706.155,195035,173937,165061,201378,199965,165061,225663
3,6,608.793,592.618,539.771,639.286,625.098,539.771,706.154,195035,190540,181099,201378,200729,181099,225663
