rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,314.304,268.94,239.757,336.883,332.247,303.066,371.116,66569.9,59942.5,58933.4,68490.2,70168.2,69159.2,79473.2
,0,314.304,281.102,256.355,336.883,330.383,305.665,371.123,66569.9,63019.1,62066,68490.2,69514.1,68563,79474.3
3,1,314.303,304.963,263.746,336.883,322.713,263.746,371.123,66569.9,65804.9,60308.7,68490.2,68563.5,60308.7,79474.3
2,1,314.302,281.1,259.206,336.881,330.381,259.206,371.123,66569.9,63019.1,59296.6,68490.2,69514.1,59296.6,79474.3
1,1,314.302,276.871,255.57,336.881,331.716,255.57,371.122,66569.7,62604,59299,68490.2,70339.9,59299,79474.3
0,1,314.303,268.939,242.424,336.882,332.246,242.424,371.116,66569.7,59942.5,56250.8,68490.2,70168.2,56250.8,79473.2
3,2,314.303,304.962,262.564,336.882,322.712,262.564,371.123,66569.9,65804.9,60167.8,68490.2,68563.5,60167.8,79474.3
2,2,314.303,281.101,257.021,336.882,330.382,257.021,371.123,66569.9,63019.1,60010.2,68490.2,69514.1,60010.2,79474.3
1,2,314.302,276.871,253.645,336.881,331.716,253.645,371.122,66569.7,62604,59871.8,68490.2,70339.9,59871.8,79474.3
0,2,314.302,268.939,241.283,336.881,332.246,241.283,371.116,66569.7,59942.5,56756,68490.2,70168.2,56756,79473.2
3,3,314.303,304.962,264.639,336.882,322.712,264.639,371.123,66569.9,65804.9,59490.8,68490.2,68563.5,59490.8,79474.3
2,3,314.303,281.102,258.639,336.882,330.382,258.639,371.123,66569.9,63019.1,59667.7,68490.2,69514.1,59667.7,79474.3
1,3,314.302,276.871,255.082,336.881,331.717,255.082,371.122,66569.7,62604,59413.2,68490.2,70339.9,59413.2,79474.3
0,3,314.302,268.939,241.704,336.882,332.246,241.704,371.116,66569.7,59942.5,56564.5,68490.2,70168.2,56564.5,79473.2
3,4,314.302,304.962,261.931,336.881,322.711,261.931,371.123,66569.9,65804.9,60798.5,68490.2,68563.5,60798.5,79474.3
2,4,314.303,281.102,260.379,336.882,330.382,260.379,371.123,66569.9,63019.1,58732.7,68490.2,69514.1,58732.7,79474.3
1,4,314.302,276.871,257.169,336.881,331.716,257.169,371.122,66569.7,62604,58714.1,68490.2,70339.9,58714.1,79474.3
0,4,314.301,268.938,242.005,336.881,332.245,242.005,371.116,66569.7,59942.5,56514.5,68490.2,70168.2,56514.5,79473.2
3,5,314.304,304.963,263.114,336.883,322.713,263.114,371.123,66569.9,65804.9,60614,68490.2,68563.5,60614,79474.3
2,5,314.302,281.101,258.786,336.882,330.382,258.786,371.123,66570,63019.2,59456.4,68490.3,69514.2,59456.4,79474.3
1,5,314.303,276.872,254.878,336.882,331.717,254.878,371.122,66569.7,62604,59534.2,68490.2,70339.9,59534.2,79474.3
0,5,314.302,268.939,244.093,336.882,332.246,244.093,371.116,66569.7,59942.5,55779.2,68490.2,70168.2,55779.2,79473.2
3,6,314.304,304.963,265.742,336.883,322.713,265.742,371.123,66569.9,65804.9,59438.2,68490.2,68563.5,59438.2,79474.3
2,6,314.304,281.102,260.249,336.883,330.383,260.249,371.123,66569.9,63019.1,58773.6,68490.2,69514.1,58773.6,79474.3
1,6,314.303,276.872,254.448,336.882,331.717,254.448,371.122,66569.7,62604,59666.2,68490.2,70339.9,59666.2,79474.3
0,6,314.302,268.938,243.789,336.881,332.246,243.789,371.116,66569.7,59942.5,55776.3,68490.2,70168.2,55776.3,79473.2
3,7,314.302,304.961,263.105,336.881,322.711,263.105,371.123,66569.9,65804.9,60583.2,68490.2,68563.5,60583.2,79474.3
2,7,314.303,281.101,259.976,336.882,330.382,259.976,371.123,66569.9,63019.1,58884.2,68490.2,69514.1,58884.2,79474.3
1,7,314.302,276.871,256.614,336.881,331.717,256.614,371.122,66569.7,62604,58910.5,68490.2,70339.9,58910.5,79474.3
0,7,314.302,268.938,243.846,336.881,332.246,243.846,371.116,66569.7,59942.5,55935.8,68490.2,70168.2,55935.8,79473.2
3,8,314.302,304.961,264.16,336.881,322.711,264.16,371.123,66569.9,65804.9,59714.1,68490.2,68563.5,59714.1,79474.3
2,8,314.302,281.1,257.589,336.881,330.381,257.589,371.123,66569.9,63019.1,59806.5,68490.2,69514.1,59806.5,79474.3
1,8,314.302,276.871,257.138,336.881,331.716,257.138,371.122,66569.7,62604,58737,68490.2,70339.9,58737,79474.3
0,8,314.301,268.938,244.161,336.881,332.245,244.161,371.116,66569.7,59942.5,55758.7,68490.2,70168.2,55758.7,79473.2
3,9,314.303,304.962,265.108,336.882,322.712,265.108,371.123,66570,65805,59732.3,68490.3,68563.6,59732.3,79474.3
2,9,314.302,281.101,260.243,336.881,330.381,260.243,371.123,66569.9,63019.1,58889.7,68490.2,69514.1,58889.7,79474.3
1,9,314.303,276.872,257.206,336.882,331.718,257.206,371.122,66569.7,62604,58712.7,68490.2,70339.9,58712.7,79474.3
0,9,314.302,268.938,242.148,336.881,332.245,242.148,371.116,66569.7,59942.5,56328.5,68490.2,70168.2,56328.5,79473.2
3,10,314.303,304.962,264.341,336.882,322.712,264.341,371.123,66569.9,65804.9,59530.1,68490.2,68563.5,59530.1,79474.3
2,10,314.303,281.102,260.391,336.883,330.383,260.391,371.123,66570.1,63019.2,58757.2,68490.4,69514.3,58757.2,79474.3
1,10,314.301,276.871,257.038,336.881,331.716,257.038,371.122,66569.7,62604,58768,68490.2,70339.9,58768,79474.3
0,10,314.303,268.939,243.232,336.882,332.247,243.232,371.116,66569.7,59942.5,55885,68490.2,70168.2,55885,79473.2
3,11,314.303,304.963,264.686,336.882,322.712,264.686,371.123,66569.9,65804.9,60018.7,68490.2,68563.5,60018.7,79474.3
2,11,314.302,281.101,259.51,336.881,330.381,259.51,371.123,66569.9,63019.1,59154.8,68490.2,69514.1,59154.8,79474.3
1,11,314.303,276.872,256.31,336.882,331.717,256.31,371.122,66569.9,62604.2,59009.3,68490.3,70340,59009.3,79474.3
0,11,314.301,268.938,242.921,336.881,332.245,242.921,371.116,66569.7,59942.5,56166.3,68490.2,70168.2,56166.3,79473.2
3,12,314.302,304.962,260.197,336.881,322.712,260.197,371.123,66569.9,65804.9,61308.9,68490.2,68563.5,61308.9,79474.3
2,12,314.302,281.101,256.37,336.882,330.382,256.37,371.123,66569.9,63019.1,60681.8,68490.2,69514.1,60681.8,79474.3
1,12,314.303,276.872,253.35,336.882,331.717,253.35,371.122,66569.7,62604,60401.5,68490.2,70339.9,60401.5,79474.3
0,12,314.301,268.938,240.899,336.88,332.245,240.899,371.116,66569.7,59942.5,57068.8,68490.2,70168.2,57068.8,79473.2
3,13,314.302,304.962,263.723,336.882,322.712,263.723,371.123,66569.9,65804.9,60332.5,68490.2,68563.5,60332.5,79474.3
2,13,314.302,281.101,259.141,336.881,330.381,259.141,371.123,66569.9,63019.1,59644.6,68490.2,69514.1,59644.6,79474.3
1,13,314.302,276.871,256.88,336.881,331.717,256.88,371.122,66569.7,62604,59233.8,68490.2,70339.9,59233.8,79474.3
0,13,314.302,268.938,243.976,336.881,332.246,243.976,371.116,66569.7,59942.5,56030.1,68490.2,70168.2,56030.1,79473.2
3,14,314.302,304.962,263.427,336.881,322.711,263.427,371.123,66569.9,65804.9,60307.4,68490.2,68563.5,60307.4,79474.3
2,14,314.304,281.102,259.616,336.883,330.383,259.616,371.123,66569.9,63019.1,59534.7,68490.2,69514.1,59534.7,79474.3
