rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,236.825,234.623,78.6654,246.887,239.341,83.3835,258.628,4760.31,4717.95,5465.1,9264.03,5833.22,6580.38,61527.5
1,0,236.825,216.819,75.286,246.887,243.873,102.34,258.764,4760.31,4332.61,4755.44,9274.26,10992.4,11415.2,61551.5
4,0,236.825,230.22,80.3303,246.887,242.314,92.4253,258.981,4760.31,4643.24,5022.6,9268.31,7574.66,7954.01,61590.7
7,0,236.825,233.83,79.9212,246.887,241.847,87.9373,259.783,4760.31,4715.59,5044.83,9266.83,6575.35,6904.58,61736.2
5,0,236.825,225.978,78.7517,246.887,244.576,97.3502,260.962,4760.31,4551.79,4897.29,9270.48,8973.12,9318.65,61951.4
2,0,236.825,217.559,71.7648,246.887,243.642,97.8497,258.689,4760.31,4335.9,4771.77,9273.55,10762.2,11198.1,61538.1
6,1,236.805,227.29,115.646,246.859,242.558,115.646,258.841,4759.02,4528.93,2313.78,9264.83,8257.94,2313.78,61565.6
3,1,236.763,199.924,99.1624,246.817,244.885,99.1624,259.24,4758.54,4173.5,2026.26,9264.03,15129.5,2026.26,61637.4
1,1,236.791,216.819,109.417,246.845,243.831,109.417,258.764,4759.17,4332.61,2173.04,9264.54,10982.2,2173.04,61551.5
4,1,236.814,230.219,88.6706,246.868,242.297,88.6706,258.981,4761.55,4643.24,2326.76,9267.58,7570.38,2326.76,61590.7
2,1,236.794,217.558,104.602,246.848,243.603,104.602,258.689,4760.97,4335.9,2236.92,9267,10752.7,2236.92,61538.1
5,1,236.805,225.978,113.604,246.859,244.55,113.604,260.962,4758.45,4551.51,2272.58,9263.94,8966.67,2272.58,61951.4
7,1,236.819,233.83,111.824,246.873,241.836,111.824,259.783,4759.91,4715.59,2401.99,9265.72,6572.54,2401.99,61736.2
0,1,236.825,234.623,116.326,246.879,239.34,116.326,258.628,4760.57,4718.22,2437.44,9265.94,5833.49,2437.44,61527.5
6,2,236.805,227.289,110.461,246.859,242.558,110.461,258.841,4759.02,4528.93,2366.21,9264.83,8257.94,2366.21,61565.6
3,2,236.764,199.924,93.9235,246.818,244.886,93.9235,259.24,4758.54,4173.5,2044.21,9264.03,15129.5,2044.21,61637.4
1,2,236.791,216.819,103.861,246.846,243.831,103.861,258.764,4759.17,4332.61,2178.16,9264.54,10982.2,2178.16,61551.5
4,2,236.814,230.219,116.838,246.868,242.297,116.838,258.981,4761.55,4643.24,2332.67,9267.58,7570.38,2332.67,61590.7
2,2,236.793,217.558,109.689,246.848,243.602,109.689,258.689,4760.97,4335.9,2158.09,9267,10752.7,2158.09,61538.1
5,2,236.805,225.978,108.043,246.859,244.55,108.043,260.962,4758.45,4551.51,2360.81,9263.94,8966.67,2360.81,61951.4
7,2,236.819,233.83,116.45,246.873,241.835,116.45,259.783,4759.91,4715.59,2402.66,9265.72,6572.54,2402.66,61736.2
0,2,236.825,234.623,92.9756,246.879,239.341,92.9756,258.628,4760.31,4717.95,2497.87,9265.67,5833.22,2497.87,61527.5
6,3,236.805,227.29,87.8801,246.86,242.559,87.8801,258.841,4759.02,4528.93,2392.47,9264.83,8257.94,2392.47,61565.6
3,3,236.763,199.924,105.111,246.818,244.886,105.111,259.24,4758.54,4173.5,1990.81,9264.03,15129.5,1990.81,61637.4
1,3,236.792,216.819,84.5264,246.846,243.832,84.5264,258.764,4759.17,4332.61,2258.5,9264.54,10982.2,2258.5,61551.5
4,3,236.814,230.22,111.31,246.868,242.297,111.31,258.981,4761.55,4643.24,2340.26,9267.58,7570.38,2340.26,61590.7
2,3,236.794,217.558,86.0791,246.848,243.603,86.0791,258.689,4761.22,4336.15,2264.79,9267.25,10752.9,2264.79,61538.1
5,3,236.805,225.978,114.839,246.859,244.55,114.839,260.962,4758.45,4551.51,2326.85,9263.94,8966.67,2326.85,61951.4
7,3,236.819,233.83,90.5604,246.873,241.835,90.5604,259.783,4759.91,4715.59,2441.72,9265.72,6572.54,2441.72,61736.2
0,3,236.825,234.622,110.266,246.879,239.34,110.266,258.628,4760.31,4717.95,2464.46,9265.67,5833.22,2464.46,61527.5
6,4,236.805,227.289,125.109,246.859,242.558,125.109,258.841,4759.02,4528.93,2305.17,9264.83,8257.94,2305.17,61565.6
3,4,236.763,199.924,100.113,246.817,244.885,100.113,259.24,4758.54,4173.5,2001.69,9264.03,15129.5,2001.69,61637.4
1,4,236.792,216.819,117.415,246.846,243.831,117.415,258.764,4759.17,4332.61,2191.05,9264.54,10982.2,2191.05,61551.5
4,4,236.814,230.219,98.1636,246.868,242.297,98.1636,258.981,4761.55,4643.24,2333.25,9267.58,7570.38,2333.25,61590.7
2,4,236.793,217.558,109.446,246.848,243.603,109.446,258.689,4760.97,4335.9,2224.81,9267,10752.7,2224.81,61538.1
5,4,236.805,225.978,89.6563,246.859,244.55,89.6563,260.962,4758.45,4551.51,2298.84,9263.94,8966.67,2298.84,61951.4
7,4,236.819,233.83,117.69,246.873,241.836,117.69,259.783,4759.91,4715.59,2388.25,9265.72,6572.54,2388.25,61736.2
0,4,236.825,234.623,113.14,246.879,239.341,113.14,258.628,4760.31,4717.95,2493.73,9265.67,5833.22,2493.73,61527.5
6,5,236.805,227.289,116.101,246.859,242.558,116.101,258.841,4759.02,4528.93,2302.74,9264.83,8257.94,2302.74,61565.6
3,5,236.763,199.923,97.2094,246.817,244.885,97.2094,259.24,4758.54,4173.5,1981.71,9264.03,15129.5,1981.71,61637.4
1,5,236.792,216.819,93.9215,246.846,243.831,93.9215,258.764,4759.17,4332.61,2198.94,9264.54,10982.2,2198.94,61551.5
4,5,236.814,230.22,117.084,246.868,242.297,117.084,258.981,4761.55,4643.24,2332.89,9267.58,7570.38,2332.89,61590.7
2,5,236.794,217.558,113.877,246.848,243.603,113.877,258.689,4760.97,4335.9,2162.53,9267,10752.7,2162.53,61538.1
5,5,236.805,225.978,123.556,246.859,244.55,123.556,260.962,4758.45,4551.51,2229.5,9263.94,8966.67,2229.5,61951.4
7,5,236.819,233.83,127.538,246.873,241.836,127.538,259.783,4759.91,4715.59,2371.85,9265.72,6572.54,2371.85,61736.2
0,5,236.825,234.623,124.511,246.879,239.341,124.511,258.628,4760.31,4717.95,2434.35,9265.67,5833.22,2434.35,61527.5
6,6,236.805,227.29,122.964,246.859,242.559,122.964,258.841,4759.02,4528.93,2331.45,9264.83,8257.94,2331.45,61565.6
3,6,236.763,199.924,86.8133,246.817,244.885,86.8133,259.24,4758.54,4173.5,2077.41,9264.03,15129.5,2077.41,61637.4
1,6,236.791,216.819,119.135,246.845,243.831,119.135,258.764,4759.17,4332.61,2186.19,9264.54,10982.2,2186.19,61551.5
4,6,236.814,230.22,125.021,246.868,242.298,125.021,258.981,4761.55,4643.24,2339.8,9267.58,7570.38,2339.8,61590.7
