rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,568.905,522.353,478.647,596.362,589.186,545.483,657.981,182362,173022,172624,186960,191080,190684,214422
2,0,568.905,528.13,482.609,596.362,586.78,541.26,657.983,182362,174343,172308,186960,189353,187318,214422
1,0,568.905,527.505,486.382,596.362,588.274,547.151,657.982,182362,175289,174948,186960,191036,190695,214422
3,0,568.905,559.629,496.458,596.362,581.148,517.981,657.983,182362,181079,175818,186960,186979,181718,214422
0,1,568.904,522.352,482.004,596.361,589.185,482.004,657.981,182362,173022,166151,186960,191080,166151,214422
2,1,568.904,528.129,487.938,596.36,586.778,487.938,657.983,182363,174344,166879,186961,189353,166879,214422
1,1,568.904,527.504,490.867,596.361,588.273,490.867,657.982,182362,175289,169164,186960,191036,169164,214422
3,1,568.905,559.628,501.659,596.361,581.147,501.659,657.983,182362,181079,169538,186960,186979,169538,214422
0,2,568.904,522.352,480.732,596.36,589.185,480.732,657.981,182362,173022,166493,186960,191080,166493,214422
2,2,568.904,528.129,485.772,596.36,586.778,485.772,657.983,182362,174343,167415,186960,189353,167415,214422
1,2,568.904,527.505,490.386,596.361,588.274,490.386,657.982,182362,175289,169183,186960,191036,169183,214422
3,2,568.904,559.627,505.617,596.36,581.146,505.617,657.983,182362,181079,167701,186960,186979,167701,214422
0,3,568.904,522.352,479.689,596.361,589.185,479.689,657.981,182362,173022,167076,186960,191080,167076,214422
2,3,568.904,528.13,488.278,596.361,586.779,488.278,657.983,182362,174343,166451,186960,189353,166451,214422
1,3,568.903,527.504,488.897,596.36,588.273,488.897,657.982,182362,175289,169963,186960,191036,169963,214422
3,3,568.904,559.628,503.697,596.361,581.147,503.697,657.983,182362,181079,167408,186960,186979,167408,214422
0,4,568.904,522.352,481.246,596.36,589.185,481.246,657.981,182362,173022,166358,186960,191080,166358,214422
2,4,568.904,528.13,488.237,596.361,586.779,488.237,657.983,182362,174343,166301,186960,189353,166301,214422
1,4,568.904,527.505,490.028,596.361,588.274,490.028,657.982,182362,175289,169537,186960,191036,169537,214422
3,4,568.904,559.628,500.19,596.361,581.147,500.19,657.983,182362,181079,170334,186960,186979,170334,214422
0,5,568.904,522.352,484.752,596.361,589.185,484.752,657.981,182362,173022,164515,186960,191080,164515,214422
2,5,568.905,528.13,492.201,596.361,586.779,492.201,657.983,182362,174343,163909,186960,189353,163909,214422
1,5,568.903,527.504,490.245,596.36,588.273,490.245,657.982,182362,175289,169256,186960,191036,169256,214422
