rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,5.24642,5.03646,4.80402,5.44199,5.41097,5.17853,5.7554,1787.94,1757.41,1759.52,1853.31,1891.02,1893.13,1999.36
2,0,5.24642,5.02149,4.76956,5.44199,5.38312,5.13119,5.75896,1787.94,1728.23,1703.69,1853.31,1838.2,1813.66,1999.36
3,1,5.24614,5.21746,4.82249,5.4415,5.39888,4.82249,5.75862,1787.94,1787.43,1710.17,1853.21,1839.62,1710.17,1999.36
1,1,5.24602,5.02142,4.67268,5.44116,5.39835,4.67268,5.75814,1787.71,1749.56,1682.84,1853.35,1865.79,1682.84,1999.36
2,1,5.24621,5.02127,4.62239,5.44178,5.3829,4.62239,5.75896,1787.94,1728.23,1638.34,1853.31,1838.2,1638.34,1999.36
0,1,5.24617,5.03624,4.66828,5.44123,5.41075,4.66828,5.7554,1787.71,1756.9,1679.35,1852.98,1890.51,1679.35,1999.36
3,2,5.24614,5.21746,4.82023,5.4415,5.39888,4.82023,5.75862,1787.94,1787.43,1715.94,1853.21,1839.62,1715.94,1999.36
1,2,5.24602,5.02143,4.64955,5.44117,5.39835,4.64955,5.75814,1787.43,1749.28,1667.18,1853.07,1865.52,1667.18,1999.36
2,2,5.24621,5.02128,4.60581,5.44178,5.38291,4.60581,5.75896,1787.94,1728.23,1627.82,1853.31,1838.2,1627.82,1999.36
0,2,5.24617,5.03624,4.67923,5.44123,5.41076,4.67923,5.7554,1787.71,1756.9,1686.69,1852.98,1890.51,1686.69,1999.36
3,3,5.24614,5.21745,4.79347,5.4415,5.39888,4.79347,5.75862,1787.94,1787.43,1715.73,1853.21,1839.62,1715.73,1999.36
1,3,5.24602,5.02142,4.62916,5.44116,5.39835,4.62916,5.75814,1787.43,1749.28,1670.41,1853.07,1865.52,1670.41,1999.36
2,3,5.2462,5.02127,4.61904,5.44177,5.3829,4.61904,5.75896,1787.94,1728.23,1628.33,1853.31,1838.2,1628.33,1999.36
3,4,5.24614,5.21745,4.82608,5.4415,5.39888,4.82608,5.75862,1787.94,1787.43,1724.89,1853.21,1839.62,1724.89,1999.36
0,3,5.24617,5.03624,4.65221,5.44124,5.41076,4.65221,5.7554,1788.22,1757.41,1668.21,1853.49,1891.02,1668.21,1999.36
1,4,5.24602,5.02142,4.67476,5.44116,5.39835,4.67476,5.75814,1787.43,1749.28,1657.34,1853.07,1865.52,1657.34,1999.36
2,4,5.24621,5.02128,4.62622,5.44178,5.38291,4.62622,5.75896,1787.94,1728.23,1608.46,1853.31,1838.2,1608.46,1999.36
3,5,5.24613,5.21745,4.83275,5.4415,5.39888,4.83275,5.75862,1787.94,1787.43,1689.37,1853.21,1839.62,1689.37,1999.36
0,4,5.24617,5.03624,4.68318,5.44123,5.41076,4.68318,5.7554,1788.22,1757.41,1672.54,1853.49,1891.02,1672.54,1999.36
1,5,5.24602,5.02143,4.66851,5.44117,5.39835,4.66851,5.75814,1787.43,1749.28,1655.64,1853.07,1865.52,1655.64,1999.36
2,5,5.24621,5.02128,4.6522,5.44178,5.38291,4.6522,5.75896,1787.94,1728.23,1624.76,1853.31,1838.2,1624.76,1999.36
3,6,5.24614,5.21745,4.83268,5.4415,5.39888,4.83268,5.75862,1787.94,1787.43,1694.68,1853.21,1839.62,1694.68,1999.36
0,5,5.24616,5.03624,4.66911,5.44123,5.41075,4.66911,5.7554,1787.43,1756.63,1690.82,1852.7,1890.24,1690.82,1999.36
1,6,5.24602,5.02142,4.64524,5.44116,5.39835,4.64524,5.75814,1787.71,1749.56,1667.31,1853.35,1865.79,1667.31,1999.36
2,6,5.24621,5.02128,4.62634,5.44178,5.38291,4.62634,5.75896,1787.94,1728.23,1620.69,1853.31,1838.2,1620.69,1999.36
3,7,5.24613,5.21745,4.84256,5.4415,5.39888,4.84256,5.75862,1787.43,1786.92,1706.22,1852.7,1839.11,1706.22,1999.36
0,6,5.24616,5.03624,4.71168,5.44123,5.41075,4.71168,5.7554,1787.43,1756.63,1675.36,1852.7,1890.24,1675.36,1999.36
1,7,5.24601,5.02142,4.67406,5.44116,5.39835,4.67406,5.75814,1787.71,1749.56,1663.15,1853.35,1865.79,1663.15,1999.36
2,7,5.2462,5.02127,4.63935,5.44177,5.3829,4.63935,5.75896,1787.94,1728.23,1613.5,1853.31,1838.2,1613.5,1999.36
3,8,5.24614,5.21746,4.82125,5.44151,5.39889,4.82125,5.75862,1787.94,1787.43,1713.94,1853.21,1839.62,1713.94,1999.36
0,7,5.24617,5.03624,4.66949,5.44123,5.41076,4.66949,5.7554,1787.43,1756.63,1666.4,1852.7,1890.24,1666.4,1999.36
1,8,5.24602,5.02143,4.62806,5.44117,5.39836,4.62806,5.75814,1788.22,1750.07,1660.26,1853.86,1866.3,1660.26,1999.36
