rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,482.408,436.183,430.671,508.4,506.136,500.636,519.471,120059,113673,113683,121087,125372,125384,129440
0,1,482.408,436.182,417.115,508.4,506.136,417.115,519.471,120059,113673,108336,121087,125372,108336,129440
0,2,482.408,436.182,416.429,508.4,506.136,416.429,519.471,120059,113673,108595,121087,125372,108595,129440
0,3,482.408,436.182,414.669,508.4,506.136,414.669,519.471,120059,113673,108860,121087,125372,108860,129440
1,0,482.408,419.861,411.861,508.4,506.879,498.879,519.524,120059,109871,109538,121087,125238,124904,129450
1,1,482.406,419.86,408.769,508.399,506.879,408.769,519.524,120059,109871,106751,121086,125238,106751,129450
1,2,482.406,419.86,408.461,508.398,506.879,408.461,519.524,120059,109871,106923,121086,125238,106923,129450
1,3,482.406,419.86,406.87,508.398,506.879,406.87,519.524,120059,109871,107416,121086,125238,107416,129450
2,0,482.408,415.856,407.423,508.4,506.986,498.553,519.472,120059,108821,108460,121087,125272,124911,129440
2,1,482.406,415.855,404.523,508.398,506.985,404.523,519.472,120059,108821,105599,121086,125272,105599,129440
2,2,482.406,415.855,404.446,508.398,506.986,404.446,519.472,120059,108821,105817,121086,125272,105817,129440
2,3,482.406,415.855,403.221,508.398,506.985,403.221,519.472,120059,108821,106213,121086,125272,106213,129440
3,0,482.408,428.247,420.063,508.4,506.904,498.724,519.472,120059,111657,111123,121087,125242,124709,129440
3,1,482.407,428.246,414.534,508.399,506.904,414.534,519.472,120059,111657,107851,121085,125242,107851,129440
3,2,482.407,428.246,412.49,508.399,506.904,412.49,519.472,120059,111657,108569,121085,125242,108569,129440
3,3,482.407,428.247,414.419,508.399,506.904,414.419,519.472,120059,111657,108140,121085,125242,108140,129440
4,0,482.408,424.704,416.377,508.4,505.714,497.39,519.52,120059,110815,110422,121087,125023,124631,129449
4,1,482.406,424.704,412.003,508.398,505.714,412.003,519.52,120059,110815,107382,121085,125023,107382,129449
4,2,482.407,424.704,412.39,508.399,505.714,412.39,519.52,120059,110815,107149,121085,125023,107149,129449
4,3,482.407,424.704,411.169,508.399,505.714,411.169,519.52,120059,110815,107905,121085,125023,107905,129449
5,0,482.408,428.738,420.516,508.4,505.869,497.648,519.52,120059,111517,111177,121087,125076,124737,129449
5,1,482.407,428.738,416.396,508.399,505.869,416.396,519.52,120059,111517,108139,121085,125076,108139,129449
5,2,482.407,428.738,416.678,508.399,505.869,416.678,519.52,120059,111517,107958,121085,125076,107958,129449
5,3,482.406,428.738,415.084,508.398,505.868,415.084,519.52,120059,111517,108487,121085,125076,108487,129449
6,0,482.408,428.573,420.652,508.4,505.751,497.83,519.472,120059,111447,111293,121087,125011,124857,129439
6,1,482.407,428.572,415.712,508.399,505.751,415.712,519.472,120059,111447,107832,121087,125011,107832,129439
6,2,482.407,428.572,414.278,508.399,505.75,414.278,519.472,120059,111447,108328,121087,125011,108328,129439
6,3,482.407,428.572,414.96,508.399,505.751,414.96,519.472,120059,111447,107954,121087,125011,107954,129439
7,0,482.408,425.438,417.701,508.4,505.538,497.809,519.464,120059,111122,110877,121087,125012,124768,129440
7,1,482.407,425.438,412.113,508.399,505.537,412.113,519.464,120059,111122,107258,121086,125012,107258,129440
