rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,378.856,362.926,361.996,390.836,390.09,389.16,395.334,132419,127324,127257,135501,136463,136396,138050
0,378.856,337.045,335.168,390.836,388.167,386.29,395.39,132419,117978,117805,135501,135591,135417,138070
20,0,378.856,324.541,322.739,390.836,388.623,386.821,395.391,132419,113701,113548,135501,135791,135638,138071
25,0,378.856,329.919,327.872,390.836,389.586,387.539,395.337,132419,115471,115272,135501,136092,135893,138051
10,0,378.856,338.986,336.901,390.836,389.523,387.437,395.338,132419,118692,118462,135501,136104,135874,138051
37,0,378.856,335.879,333.551,390.836,388.801,386.474,395.391,132419,117631,117388,135501,135777,135535,138071
21,0,378.856,341.904,340.268,390.836,388.598,386.962,395.338,132419,119857,119721,135501,135831,135695,138051
11,0,378.856,328.001,326.12,390.836,389.729,387.848,395.39,132419,114831,114613,135501,136248,136030,138070
13,0,378.856,334.715,332.707,390.836,388.899,386.89,395.337,132419,117221,117013,135501,135815,135608,138051
42,0,378.856,342.531,340.435,390.836,389.488,387.392,395.339,132419,119937,119641,135501,136163,135867,138051
19,0,378.856,328.23,326.355,390.836,389.889,388.014,395.34,132419,114963,114809,135501,136216,136062,138051
15,0,378.856,332.323,330.586,390.836,388.762,387.025,395.338,132419,116467,116309,135501,135861,135704,138051
34,0,378.856,333.698,332.049,390.836,389.6,387.951,395.335,132419,116904,116753,135501,136106,135955,138050
33,0,378.856,331.278,329.383,390.836,389.621,387.725,395.341,132419,116090,115861,135501,136219,135990,138053
8,0,378.856,333.702,331.323,390.836,389.482,387.102,395.338,132419,116828,116411,135501,136148,135732,138051
4,0,378.856,319.862,318.03,390.836,388.616,386.784,395.335,132419,112092,111962,135501,135813,135682,138050
45,0,378.856,344.512,342.555,390.836,388.806,386.852,395.339,132419,120637,120460,135501,135840,135665,138052
30,0,378.856,333.593,331.477,390.836,388.783,386.667,395.335,132419,116846,116642,135501,135834,135630,138050
28,0,378.856,324.929,322.514,390.836,388.839,386.425,395.337,132419,113731,113362,135501,135854,135485,138051
32,0,378.856,327.459,325.748,390.836,389.58,387.87,395.334,132419,114858,114645,135501,136251,136039,138050
24,0,378.856,334.338,332.617,390.836,389.428,387.707,395.337,132419,117308,117098,135501,136190,135981,138051
7,0,378.856,332.355,330.515,390.836,388.86,387.02,395.338,132419,116444,116297,135501,135837,135690,138051
18,0,378.856,339.318,337.596,390.836,389.417,387.695,395.338,132419,118884,118731,135501,136070,135917,138051
22,0,378.856,332.571,330.126,390.836,388.824,386.38,395.39,132419,116459,116196,135501,135763,135500,138070
9,0,378.856,333.057,331.06,390.836,389.594,387.597,395.339,132419,116618,116388,135501,136152,135923,138052
2,0,378.856,326.284,324.267,390.836,389.964,387.946,395.334,132419,114323,114056,135501,136203,135936,138050
36,0,378.856,328.03,326.228,390.836,388.6,386.798,395.391,132419,115063,114865,135501,135837,135639,138071
43,0,378.856,327.743,325.992,390.836,389.793,388.042,395.337,132419,114634,114468,135501,136187,136021,138051
1,0,378.856,323.689,322.023,390.836,389.721,388.059,395.335,132419,113455,113253,135501,136294,136093,138050
41,0,378.856,328.034,326.103,390.836,389.696,387.765,395.39,132419,115038,114786,135501,136221,135968,138070
35,0,378.856,322.31,320.413,390.836,389.8,387.908,395.335,132419,112919,112786,135501,136150,136018,138050
39,0,378.856,340.047,337.76,390.836,388.568,386.281,395.389,132419,119147,118848,135501,135751,135452,138070
31,0,378.856,327.825,325.785,390.836,388.885,386.845,395.335,132419,114780,114613,135501,135866,135699,138050
40,0,378.856,332.237,330.405,390.836,389.541,387.709,395.389,132419,116456,116223,135501,136205,135972,138070
14,0,378.856,337.148,335.039,390.836,388.674,386.565,395.337,132419,118219,118030,135501,135758,135569,138051
12,0,378.856,330.491,328.499,390.836,388.735,386.742,395.338,132419,115718,115538,135501,135873,135693,138051
6,0,378.856,332.27,329.593,390.836,388.917,386.239,395.337,132419,116298,116028,135501,135763,135493,138051
26,0,378.856,333.959,332.022,390.836,389.434,387.497,395.337,132419,117112,116944,135501,136137,135969,138051
27,0,378.856,326.765,325.139,390.836,389.483,387.857,395.337,132419,114427,114235,135501,136165,135973,138051
44,0,378.856,327.85,325.635,390.836,388.888,386.673,395.337,132419,114661,114477,135501,135780,135596,138051
29,0,378.856,335.095,333.162,390.836,388.513,386.58,395.343,132419,117435,117275,135501,135732,135572,138053
3,0,378.856,320.692,318.719,390.836,389.922,387.949,395.335,132419,112379,112177,135501,136240,136039,138050
46,0,378.856,338.526,336.374,390.836,388.684,386.532,395.339,132419,118545,118307,135501,135739,135500,138052
23,0,378.856,347.698,333.174,390.836,387.991,373.467,395.391,132419,121331,117169,135501,135466,131303,138071
17,0,378.856,327.765,325.817,390.836,389.683,387.735,395.337,132419,114832,114629,135501,136160,135957,138051
16,0,378.856,332.717,330.874,390.836,389.427,387.589,395.339,132419,116589,116366,135501,136135,135914,138052
47,1,378.855,342.679,335.597,390.836,388.771,335.597,395.389,132419,119979,117120,135500,135782,117120,138070
20,1,378.855,324.541,318.232,390.836,388.623,318.232,395.391,132419,113701,111106,135501,135791,111106,138071
38,1,378.855,337.045,331.268,390.836,388.167,331.268,395.39,132419,117978,115581,135501,135591,115581,138070
5,1,378.855,327.535,321.584,390.836,388.74,321.584,395.338,132419,114721,112274,135500,135722,112274,138051
25,1,378.855,329.919,324.645,390.836,389.586,324.645,395.337,132419,115471,113275,135500,136092,113275,138051
10,1,378.855,338.986,333.366,390.836,389.523,333.366,395.338,132419,118692,116420,135501,136104,116420,138051
37,1,378.855,335.879,328.994,390.836,388.801,328.994,395.391,132419,117631,114807,135501,135777,114807,138071
21,1,378.855,341.904,334.288,390.836,388.598,334.288,395.338,132419,119857,116803,135501,135831,116803,138051
11,1,378.855,328.001,323.351,390.836,389.729,323.351,395.39,132419,114831,112883,135501,136248,112883,138070
13,1,378.855,334.715,328.484,390.836,388.899,328.484,395.337,132420,117221,114630,135501,135815,114630,138051
42,1,378.855,342.531,336.23,390.836,389.488,336.23,395.339,132420,119937,117376,135501,136163,117376,138051
19,1,378.855,328.23,322.29,390.836,389.889,322.29,395.34,132419,114963,112544,135502,136216,112544,138051
15,1,378.855,332.323,325.174,390.836,388.762,325.174,395.338,132419,116467,113515,135500,135861,113515,138051
34,1,378.855,333.698,327.436,390.836,389.6,327.436,395.335,132419,116904,114446,135500,136106,114446,138050
33,1,378.855,331.278,326.18,390.836,389.621,326.18,395.341,132419,116090,114036,135501,136219,114036,138053
8,1,378.855,333.702,327.356,390.836,389.482,327.356,395.338,132419,116828,114227,135501,136148,114227,138051
4,1,378.855,319.862,313.287,390.836,388.615,313.287,395.335,132419,112092,109424,135500,135813,109424,138050
45,1,378.855,344.512,337.692,390.836,388.805,337.692,395.339,132419,120637,117762,135501,135840,117762,138052
30,1,378.855,333.593,326.748,390.836,388.783,326.748,395.335,132419,116846,114081,135500,135834,114081,138050
28,1,378.855,324.929,319.112,390.836,388.839,319.112,395.337,132419,113731,111337,135500,135854,111337,138051
32,1,378.855,327.458,322.261,390.836,389.58,322.261,395.334,132419,114858,112713,135500,136251,112713,138050
24,1,378.855,334.338,327.627,390.836,389.428,327.627,395.337,132419,117308,114557,135501,136190,114557,138051
7,1,378.855,332.355,325.516,390.836,388.86,325.516,395.338,132419,116444,113667,135500,135837,113667,138051
