rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,105.385,93.1507,50.6457,125.328,124.69,110.382,295.695,16769.3,14638.3,9174.76,19374.2,19215.8,17460.2,19869.6
1,0,105.385,88.2509,54.8524,125.328,125.13,109.955,295.695,16769.3,15337.1,10324.7,19374.4,19333.2,17333,19927.6
14,0,105.385,65.578,39.6382,125.328,124.677,111.742,295.695,16769.3,10336.8,7291.86,19376.2,19244.3,17721.3,20189
23,0,105.385,70.061,43.6056,125.328,124.613,111.622,295.695,16769.3,11057.6,8106.55,19381.2,19211.2,17680.4,20259.8
15,0,105.385,83.191,45.0747,125.328,124.668,110.381,295.695,16769.3,13126.8,8088.91,19374.9,19242.4,17450.8,20274.9
10,0,105.385,83.0346,54.1548,125.328,125.133,110.7,295.695,16769.3,14595.4,10197.3,19376.7,19385.8,17478.9,19897.8
17,0,105.385,71.8463,43.9914,125.328,124.72,110.694,295.695,16769.3,11308.3,8250.32,19374.9,19215.4,17515.9,19906.8
18,0,105.385,79.8398,43.6255,125.328,124.788,111.878,295.695,16769.3,12575.4,8146.67,19374.6,19249.2,17679.6,19938.9
12,0,105.385,81.894,38.343,125.328,124.691,111.965,295.695,16769.3,12948,7079.12,19376.2,19224.3,17735.3,20416.5
16,0,105.385,84.5251,54.5697,125.328,125.09,109.679,295.695,16769.3,14748.1,10269.9,19374.9,19341,17322.4,19881.9
19,1,105.349,79.5998,57.6605,125.3,125.053,98.8943,295.695,16757,13861.4,11587.4,19396.7,19333.8,15267.8,19890.4
8,1,105.29,68.4695,42.6499,125.268,124.677,84.0401,295.695,16751.8,10712.3,7968.29,19365.2,19254,12802.3,19873.1
7,1,105.29,77.929,56.4548,125.269,124.921,99.0371,295.695,16751.8,13837.4,11577.9,19365.2,19320.6,15332.7,20280.6
5,1,105.384,69.584,45.0568,125.326,124.591,84.9623,295.695,16769,11066.5,8362.86,19383.5,19209.6,12987.7,20348.7
6,1,105.29,77.9419,51.9352,125.268,124.651,94.8982,295.695,16751.8,12379,9324.39,19365.2,19239.5,14527.4,20231.6
4,1,105.384,78.2729,57.1724,125.326,125.03,101.298,295.695,16769,13908.8,11602.2,19383.5,19308.8,15591.8,20620.3
2,0,105.385,72.8769,42.353,125.328,124.781,111.453,295.695,16769.3,11475.3,8049.36,19374.4,19268.9,17625.5,19895.6
3,0,105.385,78.5641,41.7445,125.328,124.793,112.482,295.695,16769.3,12285,7779.73,19370.6,19275.6,17792.6,19944.9
20,0,105.385,65.9371,39.9398,125.328,124.637,111.222,295.695,16769.3,10375.8,7343.23,19374.6,19217.7,17627.6,20645.6
13,1,105.331,81.9814,60.0507,125.29,124.902,103.566,295.695,16759.3,14698.1,12743.1,19405.6,19300.5,16033.2,20327.6
21,1,105.28,79.2154,54.7753,125.259,124.538,95.224,295.695,16760.6,12404.6,9820.18,19387.1,19181.8,14535.2,20314.8
0,1,105.338,93.1494,67.4314,125.302,124.665,108.524,295.695,16753.1,14638.1,11595.1,19392.4,19211.8,16749.6,19869.6
1,1,105.338,88.2499,64.0214,125.302,125.105,109.19,295.695,16753.1,15336.9,12769.2,19392.4,19329,16911.9,19927.6
14,1,105.331,65.5772,39.7052,125.29,124.64,82.1487,295.695,16759.4,10336.6,7453.71,19405.7,19238.3,12514.5,20189
9,0,105.385,84.9052,44.8996,125.328,124.821,111.269,295.695,16769.3,13367.8,8359.65,19376.7,19243.1,17585.4,19920.4
23,1,105.28,70.0593,44.5941,125.259,124.545,86.4827,295.695,16760.6,11057.2,8388.13,19387.1,19200.2,13157.3,20259.8
15,1,105.361,83.1896,55.4277,125.299,124.64,97.9345,295.695,16763.9,13126.4,9932.33,19399.5,19237.8,14999.3,20274.9
11,0,105.385,71.3724,42.8985,125.328,124.723,111.37,295.695,16769.3,11211.5,8119.87,19376.7,19249.6,17621,19893.5
10,1,105.326,83.0337,60.3025,125.288,125.093,104.059,295.695,16751.9,14595.1,12112.6,19370.3,19379.4,16072.1,19897.8
17,1,105.361,71.8455,44.9041,125.299,124.692,87.2812,295.695,16763.9,11308.1,8342.96,19399.5,19210.7,13261.5,19906.8
18,1,105.349,79.8385,53.1992,125.3,124.762,94.5109,295.695,16757,12575.2,9693.04,19396.7,19245,14413.2,19938.9
