rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,137.543,76.1687,47.0904,138.879,137.883,108.9,156.649,31706.4,15873,12194.2,28583.8,32281.2,28600.6,38220.1
3,0,137.543,89.9242,54.1647,138.879,137.599,101.91,156.649,31706.4,18738.3,14145.1,28615,31571,26976.6,38265.6
1,1,137.542,80.5546,52.4128,138.862,137.876,52.4128,156.649,31705.9,16950.7,12254.1,28682.6,32053.6,12254.1,38222.9
3,1,137.264,89.9217,60.6315,138.584,137.304,60.6315,156.649,31616.3,18737.8,14134.3,28529.3,31485.3,14134.3,38265.6
2,1,137.335,81.665,56.8628,138.656,137.2,56.8628,156.649,31641.3,16566.8,13246.1,28512.3,31278.9,13246.1,38229.4
0,1,137.374,76.1672,52.0511,138.694,137.699,52.0511,156.649,31654.4,15872.5,12267.2,28180.6,32226.7,12267.2,38220.1
1,2,137.542,80.5552,54.5979,138.863,137.877,54.5979,156.649,31705.9,16950.7,12979.1,28682.6,32053.6,12979.1,38222.9
3,2,137.264,89.9219,63.2027,138.584,137.304,63.2027,156.649,31616.3,18737.8,15019.3,28529.3,31485.3,15019.3,38265.6
2,2,137.335,81.6653,58.5556,138.656,137.201,58.5556,156.649,31641.3,16566.8,13684.1,28512.3,31278.9,13684.1,38229.4
0,2,137.374,76.1671,54.1351,138.694,137.699,54.1351,156.649,31654.7,15872.8,12942.7,28180.8,32226.9,12942.7,38220.1
1,3,137.542,80.5548,56.4427,138.863,137.876,56.4427,156.649,31705.9,16950.7,13781.3,28682.6,32053.6,13781.3,38222.9
3,3,137.264,89.9225,64.8114,138.585,137.304,64.8114,156.649,31616.3,18737.8,15722.7,28529.3,31485.3,15722.7,38265.6
2,3,137.336,81.6654,59.4211,138.656,137.201,59.4211,156.649,31641.3,16566.8,14496.5,28512.3,31278.9,14496.5,38229.4
0,3,137.374,76.1672,55.185,138.694,137.699,55.185,156.649,31654.4,15872.5,13630.7,28180.6,32226.7,13630.7,38220.1
1,4,137.541,80.5544,59.755,138.862,137.876,59.755,156.649,31706.1,16950.9,14503,28682.8,32053.8,14503,38222.9
3,4,137.264,89.9218,71.9831,138.584,137.304,71.9831,156.649,31616.3,18737.8,16507,28529.3,31485.3,16507,38265.6
2,4,137.336,81.6656,62.9308,138.656,137.201,62.9308,156.649,31641.3,16566.8,15104.9,28512.3,31278.9,15104.9,38229.4
0,4,137.373,76.1668,58.4456,138.694,137.699,58.4456,156.649,31654.4,15872.5,14103.6,28180.6,32226.7,14103.6,38220.1
1,5,137.541,80.5544,62.9362,138.862,137.876,62.9362,156.649,31705.9,16950.7,14611.7,28682.6,32053.6,14611.7,38222.9
3,5,137.264,89.9222,73.0298,138.584,137.304,73.0298,156.649,31616.3,18737.8,17008.6,28529.3,31485.3,17008.6,38265.6
2,5,137.336,81.6654,65.521,138.656,137.201,65.521,156.649,31641.3,16566.8,14831.1,28512.3,31278.9,14831.1,38229.4
0,5,137.373,76.1664,61.7281,138.693,137.699,61.7281,156.649,31654.4,15872.5,14518.2,28180.6,32226.7,14518.2,38220.1
1,6,137.542,80.555,64.4467,138.863,137.876,64.4467,156.649,31705.9,16950.7,15270.7,28682.6,32053.6,15270.7,38222.9
3,6,137.265,89.9228,73.924,138.585,137.305,73.924,156.649,31616.3,18737.8,17278,28529.3,31485.3,17278,38265.6
2,6,137.335,81.6648,66.6014,138.655,137.2,66.6014,156.649,31641.3,16566.8,15253.8,28512.3,31278.9,15253.8,38229.4
0,6,137.374,76.1674,60.9983,138.695,137.7,60.9983,156.649,31654.4,15872.5,14195.7,28180.6,32226.7,14195.7,38220.1
1,7,137.541,80.5544,65.209,138.862,137.876,65.209,156.649,31705.9,16950.7,15557.4,28682.6,32053.6,15557.4,38222.9
3,7,137.264,89.9226,73.671,138.585,137.305,73.671,156.649,31616.3,18737.8,18046.4,28529.3,31485.3,18046.4,38265.6
2,7,137.335,81.6649,66.4933,138.656,137.2,66.4933,156.649,31641.3,16566.8,16464.2,28512.3,31278.9,16464.2,38229.4
0,7,137.374,76.1673,62.3029,138.694,137.7,62.3029,156.649,31654.4,15872.5,14824.7,28180.6,32226.7,14824.7,38220.1
1,8,137.541,80.5546,65.1304,138.862,137.876,65.1304,156.649,31705.9,16950.7,16299.9,28682.6,32053.6,16299.9,38222.9
