rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,16.1585,13.789,9.26851,16.4443,16.3398,11.8193,49.2284,3127.88,2594.21,2527.42,3047.86,3215.13,3148.35,4477.22
2,0,16.1585,12.239,8.05924,16.4443,16.3375,12.1579,49.2284,3127.88,2189.23,2168.33,3049.64,3228.73,3207.83,4493.29
4,0,16.1585,12.5812,8.25973,16.4444,16.2887,11.9673,49.2285,3127.88,2147.71,2180.43,3051.53,3085.35,3118.07,4564.68
7,0,16.1585,12.85,8.43786,16.4444,16.2275,11.8154,49.2285,3127.88,2189.32,2218.5,2950.89,3097.52,3126.7,4645.1
6,0,16.1585,12.5803,8.20976,16.4444,16.2709,11.9004,49.2285,3127.88,2172.94,2217.75,3050.64,3104.32,3149.14,4591.95
5,0,16.1585,12.3967,8.09106,16.4443,16.2626,11.9572,49.2285,3127.88,2138.94,2158.53,3051.3,3121.22,3140.81,4648.12
3,1,15.657,12.2068,9.1679,15.9421,15.8427,9.1679,49.2284,3021.28,2169.04,1993.31,2950.01,3111.21,1993.31,4553.52
0,1,15.6861,13.7879,10.4591,15.9713,15.8709,10.4591,49.2284,3030.94,2593.98,2306.13,2955.95,3117.94,2306.13,4477.22
1,1,15.6646,12.1201,9.12506,15.9498,15.8557,9.12506,49.2284,3024.53,2189.1,2023.2,2951.91,3161.22,2023.2,4489.39
2,1,15.6783,12.2381,9.25606,15.9635,15.8623,9.25606,49.2284,3027.66,2189.23,2010.6,2954.74,3129.76,2010.6,4493.29
4,1,15.6753,12.5802,9.37516,15.9605,15.8059,9.37516,49.2285,3025.38,2147.47,2034.7,2953.29,2984.48,2034.7,4564.68
6,1,15.6788,12.5792,9.31263,15.9639,15.7914,9.31263,49.2285,3025.38,2172.94,2057.2,2949.05,3004.35,2057.2,4591.95
