rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,956.287,884.166,839.948,1003.33,992.94,948.752,1052.89,285285,273313,274048,293053,300589,301339,59594.1
1,0,956.287,889.608,845.105,1003.33,986.31,941.821,1052.89,285285,274108,274025,293053,296762,296683,59594.1
7,0,956.287,939.126,851.299,1003.33,980.967,893.145,1052.89,285285,283820,276360,293053,294703,287245,59594.1
1,0,956.287,879.599,837.869,1003.33,993.491,951.766,1052.89,285285,273569,273833,293053,301444,301708,59594.1
3,0,956.287,884.925,840.389,1003.33,993.252,948.724,1052.89,285285,274105,274248,293053,300383,300529,59594.1
2,0,956.287,883.007,838.224,1003.33,992.681,947.899,1052.89,285285,274468,274606,293053,301044,301187,59594.1
6,1,956.287,893.824,850.851,1003.32,985.928,850.851,1052.89,285285,274279,266193,293053,295668,266193,59594.1
5,1,956.287,888.415,842.301,1003.32,988.087,842.301,1052.89,285285,272846,264323,293053,296282,264323,59594.1
4,1,956.287,889.607,843.718,1003.32,986.31,843.718,1052.89,285285,274108,265156,293053,296762,265156,59594.1
7,1,956.287,939.126,852.486,1003.33,980.967,852.486,1052.89,285285,283820,267531,293053,294703,267531,59594.1
0,1,956.287,884.166,835.893,1003.33,992.94,835.893,1052.89,285286,273313,266515,293054,300589,266515,59594.1
1,1,956.287,879.598,836.157,1003.32,993.49,836.157,1052.89,285285,273569,266582,293053,301444,266582,59594.1
3,1,956.287,884.925,842.435,1003.32,993.251,842.435,1052.89,285285,274105,266980,293053,300383,266980,59594.1
2,1,956.287,883.007,839.385,1003.32,992.681,839.385,1052.89,285285,274468,267174,293053,301044,267174,59594.1
6,2,956.287,893.824,849.315,1003.32,985.928,849.315,1052.89,285285,274279,266870,293053,295668,266870,59594.1
5,2,956.287,888.415,841.927,1003.32,988.087,841.927,1052.89,285285,272846,264979,293053,296282,264979,59594.1
4,2,956.287,889.607,844.752,1003.32,986.31,844.752,1052.89,285285,274108,264788,293053,296762,264788,59594.1
7,2,956.287,939.126,849.855,1003.32,980.966,849.855,1052.89,285285,283820,268927,293053,294703,268927,59594.1
0,2,956.287,884.166,836.672,1003.32,992.94,836.672,1052.89,285286,273313,266044,293054,300589,266044,59594.1
1,2,956.287,879.599,835.298,1003.32,993.491,835.298,1052.89,285285,273569,266964,293053,301444,266964,59594.1
