rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,6.66809,3.81065,3.81065,6.94101,6.84293,6.84293,6.85687,1960.03,974.279,974.279,1554.48,2017.54,2017.54,2404.24
8
26,0,6.66809,3.34096,3.34096,6.94101,6.84065,6.84065,6.85446,1960.03,871.418,871.418,1554.48,2083.97,2083.97,2405.18
3,0,6.66809,3.39669,3.39669,6.94101,6.84616,6.84616,6.85908,1960.03,889.618,889.618,1554.48,2081.91,2081.91,2404.75
74,0,6.66809,3.44855,3.44855,6.94101,6.93136,6.93136,6.94503,1960.03,916.16,916.16,1554.48,2116.11,2116.11,2432.58
50,0,6.66809,3.33277,3.33277,6.94101,6.83931,6.83931,6.85267,1960.03,868.475,868.475,1554.48,2078.15,2078.15,2405.6
49,0,6.66809,3.30694,3.30694,6.94101,6.84061,6.84061,6.85339,1960.03,863.559,863.559,1554.48,2086.14,2086.14,2405.18
35,0,6.66809,3.42226,3.42226,6.94101,6.92921,6.92921,6.94428,1960.03,895.331,895.331,1554.48,2108.81,2108.81,2432.29
1,0,6.66809,3.29744,3.29744,6.94101,6.84304,6.84304,6.85623,1960.03,859.53,859.53,1554.48,2086.24,2086.24,2404.24
20,0,6.66809,3.5206,3.5206,6.94101,6.92686,6.92686,6.94258,1960.03,918.289,918.289,1554.48,2092.9,2092.9,2431.68
51,0,6.66809,3.41048,3.41048,6.94101,6.8405,6.8405,6.85448,1960.03,885.995,885.995,1554.48,2074.48,2074.48,2404.89
68,0,6.66809,3.50785,3.50785,6.94101,6.92671,6.92671,6.94289,1960.03,920.001,920.001,1554.48,2102.57,2102.57,2431.68
41,0,6.66809,3.3802,3.3802,6.94101,6.92941,6.92941,6.94251,1960.03,893.211,893.211,1554.48,2116.08,2116.08,2431.97
84,0,6.66809,3.58078,3.58078,6.94101,6.92718,6.92718,6.94293,1960.03,919.241,919.241,1554.48,2077.94,2077.94,2431.97
76,0,6.66809,3.59884,3.59884,6.94101,6.92624,6.92624,6.94262,1960.03,938.982,938.982,1554.48,2086.32,2086.32,2431.68
15,0,6.66809,3.35335,3.35335,6.94101,6.84132,6.84132,6.85653,1960.03,876.003,876.003,1554.48,2077.44,2077.44,2405.18
40,0,6.66809,3.54902,3.54902,6.94101,6.931,6.931,6.94455,1960.03,931.964,931.964,1554.48,2101.62,2101.62,2432.58
22,0,6.66809,3.50353,3.50353,6.94101,6.92585,6.92585,6.94183,1960.03,906.215,906.215,1554.48,2088.41,2088.41,2431.68
23,0,6.66809,3.50207,3.50207,6.94101,6.92908,6.92908,6.94418,1960.03,913.703,913.703,1554.48,2093.23,2093.23,2432.58
67,0,6.66809,3.35877,3.35877,6.94101,6.92873,6.92873,6.94241,1960.03,882.997,882.997,1554.48,2119.53,2119.53,2431.97
52,0,6.66809,3.37566,3.37566,6.94101,6.83844,6.83844,6.85443,1960.03,874.763,874.763,1554.48,2076.34,2076.34,2404.89
80,0,6.66809,3.5494,3.5494,6.94101,6.93032,6.93032,6.94377,1960.03,932.93,932.93,1554.48,2095.26,2095.26,2431.97
43,0,6.66809,3.48891,3.48891,6.94101,6.92771,6.92771,6.94218,1960.03,911.596,911.596,1554.48,2104.03,2104.03,2431.36
89,0,6.66809,3.42853,3.42853,6.94101,6.92578,6.92578,6.93897,1960.03,894.463,894.463,1554.48,2103.5,2103.5,2430.17
36,0,6.66809,3.56006,3.56006,6.94101,6.92529,6.92529,6.94149,1960.03,934.748,934.748,1554.48,2100.53,2100.53,2431.06
59,0,6.66809,3.54127,3.54127,6.94101,6.92984,6.92984,6.94379,1960.03,933.404,933.404,1554.48,2099.77,2099.77,2432.58
31,0,6.66809,3.38618,3.38618,6.94101,6.83868,6.83868,6.8544,1960.03,887.868,887.868,1554.48,2086.02,2086.02,2405.18
72,0,6.66809,3.51805,3.51805,6.94101,6.92914,6.92914,6.94321,1960.03,918.508,918.508,1554.48,2096.43,2096.43,2431.68
2,0,6.66809,3.3093,3.3093,6.94101,6.84538,6.84538,6.8581,1960.03,864.288,864.288,1554.48,2090.12,2090.12,2404.75
79,0,6.66809,3.52976,3.52976,6.94101,6.92825,6.92825,6.94371,1960.03,915.517,915.517,1554.48,2092.23,2092.23,2431.97
