rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,2526.42,2526.42,757.598,2527.2,2527.2,758.377,2606.32,6049.76,6049.76,87248.6,6123.92,6123.92,87322.8,315835
0,1,2526.41,2526.41,1039.46,2527.19,2527.19,1039.46,2606.32,6049.63,6049.63,38641.9,6123.64,6123.64,38641.9,315835
0,2,2526.4,2526.4,1069,2527.18,2527.18,1069,2606.32,6049.63,6049.63,34186.1,6123.64,6123.64,34186.1,315835
0,3,2526.41,2526.41,1074.16,2527.18,2527.18,1074.16,2606.32,6049.63,6049.63,32486.8,6123.64,6123.64,32486.8,315835
0,4,2526.41,2526.41,1042.63,2527.19,2527.19,1042.63,2606.32,6049.63,6049.63,35575.2,6123.64,6123.64,35575.2,315835
0,5,2526.41,2526.41,1060.5,2527.19,2527.19,1060.5,2606.32,6049.63,6049.63,32490.7,6123.64,6123.64,32490.7,315835
0,6,2526.41,2526.41,1071.28,2527.18,2527.18,1071.28,2606.32,6050.86,6050.86,32242.8,6124.87,6124.87,32242.8,315835
0,7,2526.4,2526.4,1070.96,2527.18,2527.18,1070.96,2606.32,6049.63,6049.63,32571,6123.64,6123.64,32571,315835
0,8,2526.41,2526.41,1031.16,2527.19,2527.19,1031.16,2606.32,6049.63,6049.63,39054.8,6123.64,6123.64,39054.8,315835
0,9,2526.41,2526.41,1054.82,2527.19,2527.19,1054.82,2606.32,6049.78,6049.78,32390.8,6123.78,6123.78,32390.8,315835
0,10,2526.42,2526.42,1053.89,2527.19,2527.19,1053.89,2606.32,6049.63,6049.63,33257.6,6123.64,6123.64,33257.6,315835
0,11,2526.4,2526.4,1056.58,2527.18,2527.18,1056.58,2606.32,6049.63,6049.63,33562.5,6123.64,6123.64,33562.5,315835
0,12,2526.4,2526.4,1080.23,2527.18,2527.18,1080.23,2606.32,6049.63,6049.63,32064.7,6123.64,6123.64,32064.7,315835
0,13,2526.41,2526.41,1001.25,2527.19,2527.19,1001.25,2606.32,6049.63,6049.63,44563.1,6123.64,6123.64,44563.1,315835
0,14,2526.4,2526.4,1077.18,2527.18,2527.18,1077.18,2606.32,6049.76,6049.76,32395.9,6123.76,6123.76,32395.9,315835
0,15,2526.41,2526.41,1055.11,2527.19,2527.19,1055.11,2606.32,6049.63,6049.63,34115.4,6123.64,6123.64,34115.4,315835
0,16,2526.4,2526.4,1043.63,2527.18,2527.18,1043.63,2606.32,6049.63,6049.63,35825.2,6123.64,6123.64,35825.2,315835
0,17,2526.4,2526.4,1080.55,2527.18,2527.18,1080.55,2606.32,6049.63,6049.63,31809,6123.64,6123.64,31809,315835
0,18,2526.41,2526.41,1085.04,2527.19,2527.19,1085.04,2606.32,6049.63,6049.63,30956.4,6123.64,6123.64,30956.4,315835
0,19,2526.41,2526.41,1058.48,2527.18,2527.18,1058.48,2606.32,6049.63,6049.63,33286.5,6123.64,6123.64,33286.5,315835
0,20,2526.41,2526.41,1058.74,2527.18,2527.18,1058.74,2606.32,6049.63,6049.63,32631.5,6123.64,6123.64,32631.5,315835
0,21,2526.42,2526.42,1113.54,2527.19,2527.19,1113.54,2606.32,6049.81,6049.81,30070.3,6123.82,6123.82,30070.3,315835
0,22,2526.41,2526.41,1082.4,2527.19,2527.19,1082.4,2606.32,6049.63,6049.63,31315.5,6123.64,6123.64,31315.5,315835
0,23,2526.41,2526.41,1097.91,2527.18,2527.18,1097.91,2606.32,6050.86,6050.86,31333.2,6124.87,6124.87,31333.2,315835
0,24,2526.4,2526.4,1081.87,2527.18,2527.18,1081.87,2606.32,6049.63,6049.63,32480.7,6123.64,6123.64,32480.7,315835
0,25,2526.41,2526.41,1109.56,2527.18,2527.18,1109.56,2606.32,6049.63,6049.63,30757.6,6123.64,6123.64,30757.6,315835
0,26,2526.41,2526.41,1103.82,2527.19,2527.19,1103.82,2606.32,6050.69,6050.69,30853.1,6124.7,6124.7,30853.1,315835
0,27,2526.41,2526.41,1076.31,2527.19,2527.19,1076.31,2606.32,6049.63,6049.63,32148.8,6123.64,6123.64,32148.8,315835
0,28,2526.41,2526.41,1046.44,2527.19,2527.19,1046.44,2606.32,6049.63,6049.63,34014.8,6123.64,6123.64,34014.8,315835
0,29,2526.4,2526.4,1088.05,2527.18,2527.18,1088.05,2606.32,6049.63,6049.63,31665.4,6123.64,6123.64,31665.4,315835
0,30,2526.41,2526.41,1080.33,2527.19,2527.19,1080.33,2606.32,6049.63,6049.63,31479.5,6123.64,6123.64,31479.5,315835
0,31,2526.41,2526.41,1093.21,2527.19,2527.19,1093.21,2606.32,6049.63,6049.63,31225.5,6123.64,6123.64,31225.5,315835
0,32,2526.41,2526.41,1039.95,2527.19,2527.19,1039.95,2606.32,6049.63,6049.63,37609.5,6123.64,6123.64,37609.5,315835
0,33,2526.4,2526.4,1080.72,2527.18,2527.18,1080.72,2606.32,6049.63,6049.63,32118,6123.64,6123.64,32118,315835
0,34,2526.41,2526.41,1075.69,2527.19,2527.19,1075.69,2606.32,6049.63,6049.63,32345,6123.64,6123.64,32345,315835
0,35,2526.4,2526.4,1066.6,2527.18,2527.18,1066.6,2606.32,6049.63,6049.63,33204.8,6123.64,6123.64,33204.8,315835
0,36,2526.4,2526.4,1080.01,2527.18,2527.18,1080.01,2606.32,6051.27,6051.27,32309.7,6125.28,6125.28,32309.7,315835
0,37,2526.4,2526.4,1090.46,2527.18,2527.18,1090.46,2606.32,6051.23,6051.23,31434.2,6125.24,6125.24,31434.2,315835
0,38,2526.4,2526.4,1056.13,2527.18,2527.18,1056.13,2606.32,6049.63,6049.63,32557.1,6123.64,6123.64,32557.1,315835
0,39,2526.4,2526.4,1082.27,2527.18,2527.18,1082.27,2606.32,6051.17,6051.17,32376.2,6125.18,6125.18,32376.2,315835
