rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,4.56107,4.29452,4.29452,17.0363,9.79086,9.79086,11.8739,754.508,704.621,704.621,4115.43,2503.74,2503.74,3725.49
20,0,4.56107,4.39037,4.39037,17.0361,15.1593,15.1593,17.1792,754.508,726.595,726.595,4115.02,4085.34,4085.34,5305.74
25,0,4.56107,4.46549,4.46549,17.0361,13.5426,13.5426,15.5443,754.508,768.963,768.963,4115.02,3636.79,3636.79,4832.11
60,0,4.56107,4.10629,4.10629,17.0362,13.9063,13.9063,15.8797,754.508,638.892,638.892,4117.91,3716.19,3716.19,4927.15
26,0,4.56107,4.41606,4.41606,17.0361,15.3554,15.3554,17.3294,754.508,777.686,777.686,4115.02,4182.86,4182.86,5351.03
38,0,4.56107,4.47269,4.47269,17.0363,15.0634,15.0634,17.0595,754.508,760.281,760.281,4115.43,4071.48,4071.48,5270.51
47,0,4.56107,4.32801,4.32801,17.036,12.0191,12.0191,14.0598,754.508,697.554,697.554,4115.43,3162.65,3162.65,4388.64
62,0,4.56107,4.24497,4.24497,17.0362,11.9345,11.9345,13.9484,754.508,705.097,705.097,4117.49,3152.45,3152.45,4354.98
46,0,4.56107,4.37963,4.37963,17.0361,11.9693,11.9693,13.9905,754.508,739.549,739.549,4115.02,3161.59,3161.59,4367.48
50,0,4.56107,4.33954,4.33954,17.0361,11.9847,11.9847,14.0333,754.508,727.433,727.433,4115.85,3170.83,3170.83,4381.02
15,0,4.56107,4.27371,4.27371,17.0361,12.3024,12.3024,14.3501,754.508,674.175,674.175,4115.02,3242.93,3242.93,4475.93
28,0,4.56107,4.28467,4.28467,17.0362,11.9267,11.9267,13.9376,754.508,690.191,690.191,4116.27,3136.47,3136.47,4351.75
24,0,4.56107,4.397,4.397,17.0362,14.1869,14.1869,16.2097,754.508,730.851,730.851,4115.43,3810.91,3810.91,5021.98
27,0,4.56107,4.36789,4.36789,17.0361,12.4889,12.4889,14.4934,754.508,736.549,736.549,4115.02,3321.39,3321.39,4519.35
9,0,4.56107,4.42195,4.42195,17.0361,11.3928,11.3928,13.4273,754.508,744.522,744.522,4115.02,2992.73,2992.73,4196.18
52,0,4.56107,4.29041,4.29041,17.0363,13.8687,13.8687,15.8946,754.508,716.921,716.921,4115.84,3734.66,3734.66,4931.18
39,0,4.56107,4.41135,4.41135,17.0362,12.4973,12.4973,14.5316,754.508,736.398,736.398,4115.43,3319.83,3319.83,4531.03
36,0,4.56107,4.39626,4.39626,17.0363,13.7151,13.7151,15.7443,754.508,750.136,750.136,4115.84,3686.03,3686.03,4888.24
57,0,4.56107,4.34816,4.34816,17.036,14.4306,14.4306,16.4471,754.508,709.824,709.824,4115.02,3874.27,3874.27,5091.29
31,0,4.56107,4.2466,4.2466,17.0363,13.6025,13.6025,15.5988,754.508,694.207,694.207,4116.27,3653.89,3653.89,4846.76
3,0,4.56107,4.27483,4.27483,17.036,12.4669,12.4669,14.5069,754.508,689.778,689.778,4115.85,3304.44,3304.44,4523.39
