rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,364.92,364.749,140.863,415.678,372.891,149.015,491.512,504.606,3220.41,39260.6,54388.3,1231.65,41716.1,144146
16,0,364.92,321.4,111.355,415.678,410.265,200.219,491.997,504.606,27730.9,31101.1,54399,54727.9,58098.2,144245
25,0,364.92,326.708,115.831,415.678,410.404,199.527,495.245,504.606,28239,31532.3,54398.2,53340.5,56633.8,145025
2,0,364.92,322.841,110.82,415.678,409.19,197.169,491.696,504.606,27375.5,31178.8,54398.4,53675.5,57478.8,144182
13,0,364.92,331.23,117.591,415.678,410.621,196.982,494.832,504.606,29497.5,32683.7,54397,53407.9,56594.1,144927
7,0,364.92,319.652,110.198,415.678,409.385,199.931,491.63,504.606,27250.3,31097.4,54399,54539.2,58386.3,144169
10,0,364.92,322.735,113.924,415.678,410.642,201.831,492.432,504.606,27859.1,31331.4,54399,54517,57989.3,144347
17,0,364.92,319.845,111.012,415.678,410.304,201.471,492.452,504.606,27363.3,30908.1,54399,54756.1,58300.9,144352
11,0,364.92,327.486,114.61,415.678,409.597,196.72,495.077,504.606,28626.1,32053.7,54397.4,53405.3,56833,144985
24,0,364.92,318.091,110.255,415.678,407.778,199.942,491.862,504.606,27329.6,32412.2,54399.7,54394.2,59476.9,144217
21,0,364.92,317.455,110.338,415.678,409.112,201.995,491.677,504.606,27322.2,31409.1,54399.4,55124.9,59211.8,144178
20,0,364.92,325.828,111.207,415.678,409.549,194.928,494.75,504.606,27680.3,31086.4,54397.9,52985.9,56391.9,144907
19,0,364.92,325.645,116.197,415.678,408.437,198.989,495.614,504.606,28612.3,33817.4,54397.4,53575.6,58780.6,145113
18,0,364.92,319.176,117.297,415.678,404.18,202.301,495.24,504.606,29117.7,34792.6,54397.9,54786.6,60461.5,145024
12,0,364.92,325.578,117.323,415.678,410.995,202.74,495.599,504.606,28846.4,32738.8,54397.6,54592.2,58484.5,145109
15,0,364.92,318.68,114.628,415.678,404.931,200.879,492.049,504.606,28579.8,34401.1,54398.4,54787.6,60608.9,144257
23,0,364.92,320.083,112.034,415.678,405.314,197.265,491.905,504.606,28483.2,34156.2,54399.1,54217.9,59890.9,144226
3,0,364.92,320.471,112.719,415.678,410.48,202.729,492.316,504.606,27253.1,30623,54397.9,54653.1,58023,144320
8,0,364.92,317.201,111.99,415.678,410.136,204.925,492.073,504.606,26823,30452.6,54399.1,55012.1,58641.7,144263
26,0,364.92,325.916,114.122,415.678,410.948,199.153,495.475,504.606,27902.8,30966.6,54398.2,53369.7,56433.5,145080
14,0,364.92,323.242,112.603,415.678,409.844,199.206,491.631,504.606,27680.3,31722.6,54398.4,54057.1,58099.4,144169
4,0,364.92,331.637,117.873,415.678,410.501,196.737,494.792,504.606,29117.9,32391.5,54396.8,52906.1,56179.7,144917
6,0,364.92,323.814,112.292,415.678,405.448,193.925,494.087,504.606,28434.4,33537.9,54397.6,53172.1,58275.6,144747
5,0,364.92,328.079,115.896,415.678,411.208,199.024,495.785,504.606,28416.4,31767.4,54397.6,53463.1,56814.2,145153
16,1,364.901,321.4,179.366,415.642,410.229,179.366,491.997,502.064,27730.9,16048.3,54388.3,54717.3,16048.3,144245
1,1,364.904,316.578,183.93,415.644,403.015,183.93,492.046,503.381,29179.2,17785.2,54389.5,55504.6,17785.2,144257
9,1,364.904,317.784,182.391,415.644,408.839,182.391,491.983,501.996,27507.8,16089.2,54387.3,55212,16089.2,144242
22,1,364.901,319.722,182.461,415.641,404.443,182.461,492.025,504.016,29136.8,17274.1,54389.5,54928.1,17274.1,144252
25,1,364.903,326.708,190.915,415.642,410.37,190.915,495.245,500.014,28239,16177.5,54386.3,53330.6,16177.5,145025
2,1,364.903,322.84,183.588,415.643,409.156,183.588,491.696,504.558,27375.3,16112.4,54390.7,53665.4,16112.4,144182
20,1,364.903,325.828,187.374,415.643,409.517,187.374,494.75,504.62,27680.3,16296.8,54390.7,52976.3,16296.8,144907
