rank,thr,uc_ct,uc_pt,uc_tt,ooc_ct,ooc_pt,ooc_tt,total_runtime,uc_ce,uc_pe,uc_te,ooc_ce,ooc_pe,ooc_te,total_energy
0,0,16.9819,16.739,16.739,20.0783,19.9462,19.9462,292.05,5710.34,5590.36,5590.36,7806.56,6678.31,6678.31,8240.97
31,0,16.9819,5.7413,5.7413,20.0782,19.9505,19.9505,292.05,5710.34,1904.32,1904.32,7816.86,6871.16,6871.16,8596.81
22,0,16.9819,6.6443,6.6443,20.0781,19.9835,19.9835,292.05,5710.34,2149.29,2149.29,7811.21,6845.28,6845.28,8418.86
5,0,16.9819,4.77896,4.77896,20.0781,20.0251,20.0251,292.05,5710.34,1586.89,1586.89,7806.56,6887.47,6887.47,8660.93
85,0,16.9819,6.49835,6.49835,20.0781,20.0033,20.0033,292.05,5710.34,2137.09,2137.09,7825.71,6874.74,6874.74,8704.96
91,0,16.9819,6.54328,6.54328,20.0781,20.0025,20.0025,292.05,5710.34,2113.41,2113.41,7810.57,6862.57,6862.57,7082.12
9,0,16.9819,5.55661,5.55661,20.0782,19.9793,19.9793,292.05,5710.34,1755.97,1755.97,7816.52,6851.02,6851.02,8926.49
57,0,16.9819,5.53206,5.53206,20.0782,19.9747,19.9747,292.05,5710.34,1794.89,1794.89,7816.52,6849.06,6849.06,9438.92
75,0,16.9819,6.62853,6.62853,20.0782,20.0081,20.0081,292.05,5710.34,2183.9,2183.9,7809.63,6864.99,6864.99,9848.94
17,0,16.9819,4.68003,4.68003,20.0782,20.0172,20.0172,292.05,5710.34,1537.05,1537.05,7825.71,6880.94,6880.94,9460.62
80,0,16.9819,5.59304,5.59304,20.0782,19.9596,19.9596,292.05,5710.34,1829.81,1829.81,7816.52,6864.41,6864.41,8594.92
67,0,16.9819,6.52327,6.52327,20.0776,19.9959,19.9959,292.049,5710.34,2125.45,2125.45,7810.24,6855.54,6855.54,9710.37
81,0,16.9819,5.52371,5.52371,20.0781,19.9756,19.9756,292.049,5710.34,1769.46,1769.46,7816.52,6838.64,6838.64,9423.92
3,0,16.9819,5.61684,5.61684,20.0782,20.0431,20.0431,292.05,5710.34,1888.02,1888.02,7806.56,6902.16,6902.16,11850.3
14,0,16.9819,6.46288,6.46288,20.0782,20.0154,20.0154,292.05,5710.34,2143.82,2143.82,7825.71,6881.77,6881.77,8392.88
42,0,16.9819,5.07082,5.07082,20.0776,19.9957,19.9957,292.049,5710.34,1603.45,1603.45,7810.24,6855.94,6855.94,8794.48
11,0,16.9819,4.52122,4.52122,20.0776,19.961,19.961,292.049,5710.34,1466.47,1466.47,7816.18,6831.19,6831.19,11174.8
6,0,16.9819,4.70601,4.70601,20.0776,19.9632,19.9632,292.049,5710.34,1553.54,1553.54,7816.18,6857.7,6857.7,8224.91
44,0,16.9819,6.73863,6.73863,20.0782,19.989,19.989,292.05,5710.34,2223.39,2223.39,7810.57,6852.6,6852.6,8740.28
19,0,16.9819,6.55304,6.55304,20.0776,19.9919,19.9919,292.049,5710.34,2120.59,2120.59,7810.87,6859.82,6859.82,11524.2
38,0,16.9819,6.46428,6.46428,20.0776,20.013,20.013,292.049,5710.34,2137.98,2137.98,7825.37,6878.19,6878.19,8472.55
46,0,16.9819,6.62118,6.62118,20.0776,19.9833,19.9833,292.049,5710.34,2174.03,2174.03,7810.24,6857.47,6857.47,8493.81
62,0,16.9819,6.45707,6.45707,20.0776,20.0163,20.0163,292.049,5710.34,2153.37,2153.37,7825.37,6886.08,6886.08,8561.1
71,0,16.9819,5.3462,5.3462,20.0781,19.977,19.977,292.049,5710.34,1668.74,1668.74,7810.57,6853.05,6853.05,8645.52
94,0,16.9819,6.68221,6.68221,20.0776,19.9811,19.9811,292.049,5710.34,2182.17,2182.17,7810.24,6847.17,6847.17,8378.86
90,0,16.9819,5.10996,5.10996,20.0776,19.9927,19.9927,292.049,5710.34,1652.83,1652.83,7810.24,6857.49,6857.49,8446.82
45,0,16.9819,6.76421,6.76421,20.0778,19.9889,19.9889,292.049,5710.34,2206.1,2206.1,7810.57,6857.79,6857.79,8382.71
40,0,16.9819,6.28705,6.28705,20.0782,20.0263,20.0263,292.05,5710.34,2078.22,2078.22,7825.71,6881.64,6881.64,8476.86
15,0,16.9819,6.41626,6.41626,20.0776,20.0205,20.0205,292.049,5710.34,2131.52,2131.52,7825.37,6889.65,6889.65,8523.91
88,0,16.9819,6.3028,6.3028,20.0781,20.0262,20.0262,292.049,5710.34,2056.04,2056.04,7825.71,6885.43,6885.43,8582.5
26,0,16.9819,6.5312,6.5312,20.0782,20.0084,20.0084,292.05,5710.34,2116.11,2116.11,7810.04,6853.94,6853.94,8547.07
25,0,16.9819,6.44653,6.44653,20.0781,20.0208,20.0208,292.049,5710.34,2076.13,2076.13,7810.04,6884.83,6884.83,8896.5
66,0,16.9819,5.05405,5.05405,20.0777,19.9926,19.9926,292.049,5710.34,1599.45,1599.45,7810.57,6853.18,6853.18,9160.19
32,0,16.9819,5.59204,5.59204,20.0778,19.9631,19.9631,292.049,5710.34,1770.22,1770.22,7816.86,6854.07,6854.07,8540.94
2,0,16.9819,5.56988,5.56988,20.0782,20.0501,20.0501,292.05,5710.34,1840.85,1840.85,7806.56,6892.29,6892.29,8701.82
59,0,16.9819,4.51574,4.51574,20.0778,19.9549,19.9549,292.049,5710.34,1441.28,1441.28,7816.52,6828.13,6828.13,11579.2
